Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
34,580,1796,16,563,468,415,47,662_141_34,69_101_20,15,[9_31] (1_1),15,[9_31] (1_1),3924,[3250_5035],3898,[3250_5035],124,16,[0_21] (2_20),115,68.65,73.94,2628,2035
35,535,568,15,568,567,10,7,21_17_0,3_1_0,6,[4_21] (1_1),6,[5_21] (294_1),3996,[2105_4380],3995,[2105_4205],44,,,,,0.18,50,50
36,544,1106,20,943,905,60,36,542_344_47,43_28_24,15,[2_27] (1_1),15,[10_27] (2_1),3961,[2675_6275],3938,[2675_4900],99,19,[1_25] (2_2),129,14.74,18.17,761,721
37,532,675,15,565,553,30,1,187_95_17,14_8_7,10,[2_23] (1_1),10,[6_23] (19_1),4499,[3095_5895],4504,[3095_5465],77,15,[1_25] (1_2),112,16.30,18.07,340,247
38,537,737,18,575,569,40,41,349_203_26,7_7_1,14,[9_26] (4_1),14,[9_26] (4_1),4102,[2780_5005],4107,[2780_5005],97,18,[3_23] (1_1),114,21.98,22.80,251,173
39,562,2158,18,543,471,290,99,504_162_59,79_68_22,17,[7_35] (2_1),17,[10_35] (3_1),3965,[3250_5665],3956,[3250_5190],128,18,[0_23] (2_17),128,74.84,78.17,2127,1656
40,518,549,25,543,541,0,7,129_73_8,5_2_1,6,[3_22] (1_1),6,[4_22] (183_1),6442,[3185_7060],6441,[3185_7060],61,21,[2_25] (1_5),136,1.09,1.46,46,46
41,515,641,20,555,550,135,90,394_223_20,11_5_0,11,[5_149] (8_1),11,[5_149] (8_1),4348,[1955_8495],4350,[1955_8495],97,20,[6_20] (1_82),179,13.42,14.20,842,823
42,554,2463,15,524,481,465,0,636_75_29,110_33_25,15,[8_88] (1_1),15,[9_88] (1_1),2287,[1750_6250],2266,[1750_6250],112,15,[0_30] (1_1),109,78.73,80.47,2844,2366
43,492,537,15,527,484,0,0,18_8_7,0_1_51,7,[0_15] (1_8),7,[3_15] (46_7),3951,[2200_5255],3936,[2200_4680],68,15,[15_15] (10_10),107,1.86,9.87,429,421
44,494,644,15,519,450,35,2,264_148_72,6_12_82,11,[1_24] (1_1),11,[6_24] (1_1),3144,[1855_5060],3130,[1855_4085],96,15,[11_20] (1_2),116,19.41,30.12,974,857
45,579,5614,15,455,132,560,627,327_79_103,89_51_454,15,[0_47] (2_1),17,[10_47] (1_1),3936,[3000_6450],3919,[3130_5810],134,15,[0_25] (7_1),110,91.90,97.65,7877,5967
46,432,494,20,493,490,0,5,258_155_58,2_0_3,7,[3_17] (1_1),7,[4_17] (31_1),5182,[3235_6065],5182,[3235_5930],60,4,[4_4] (1_1),46,0.20,0.81,34,34
47,439,809,17,777,736,35,249,344_185_85,61_25_40,12,[6_23] (2_1),12,[7_23] (1_1),3381,[1700_4865],3357,[1700_4725],83,17,[13_17] (1_27),91,3.96,9.02,894,886
48,439,882,15,481,407,265,4,238_168_64,50_22_69,14,[10_25] (1_1),14,[11_25] (12_1),2139,[1450_3460],2111,[1450_3205],79,15,[13_20] (1_2),80,45.46,53.85,1544,1459
49,432,727,18,452,410,160,80,287_147_65,42_19_43,16,[5_24] (1_1),16,[11_24] (2_1),3920,[2480_6175],3908,[2480_5015],118,18,[13_23] (1_2),127,37.83,43.60,1129,977
50,436,955,17,440,359,250,3,317_65_83,66_32_65,16,[9_25] (3_1),16,[9_25] (3_1),3895,[3315_5055],3885,[3315_5055],113,17,[5_17] (1_510),107,53.93,62.41,1614,1558
51,419,457,15,457,457,0,0,0_1_0,1_0_0,4,[3_10] (290_1),4,[3_10] (290_1),5258,[3950_5555],5258,[3950_5555],36,,,,,,5,5
52,422,507,20,467,446,40,518,434_258_119,11_11_18,13,[6_33] (6_1),13,[6_33] (6_1),5947,[4040_7465],5951,[4040_7465],114,20,[13_20] (1_38),147,7.89,12.03,395,380
53,419,521,25,449,427,50,239,154_106_36,25_11_22,17,[0_44] (1_1),17,[7_44] (1_1),5060,[2690_8450],5034,[2690_7055],120,22,[3_30] (1_1),140,13.82,18.04,562,532
54,430,651,18,478,462,100,271,247_109_48,18_4_18,16,[10_27] (2_1),16,[10_27] (2_1),3840,[2595_4980],3838,[2595_4980],88,18,[11_18] (1_172),94,26.57,29.03,485,464
55,449,1955,17,473,367,310,58,607_82_164,68_51_100,16,[6_42] (1_1),16,[9_42] (1_1),3585,[2855_5485],3564,[2855_4935],124,17,[0_22] (2_5),122,75.81,81.23,2595,2222
56,427,605,20,469,458,75,68,259_150_50,22_10_6,16,[11_44] (8_2),16,[11_44] (7_2),3150,[1900_4775],3149,[1900_4325],117,20,[4_25] (2_1),128,22.48,24.30,517,503
57,433,871,20,482,456,130,21,374_262_138,43_16_25,17,[5_89] (1_1),17,[10_89] (2_1),4385,[3300_7055],4390,[3300_7055],131,20,[1_125] (1_1),147,44.66,47.65,2198,1012
58,423,644,25,445,412,80,42,491_160_93,36_17_33,21,[5_31] (1_1),21,[9_31] (1_1),4428,[3130_8575],4407,[3130_6790],144,25,[0_30] (1_1),200,30.90,36.02,736,717
59,418,871,15,438,400,90,34,212_155_84,36_16_30,13,[6_24] (3_1),13,[6_24] (3_1),3198,[2400_4700],3190,[2400_4600],81,15,[10_20] (1_1),96,49.71,54.08,754,705
60,536,5532,20,407,282,670,68,602_138_135,118_56_132,20,[0_36] (1_1),21,[0_36] (1_1),4441,[3115_7800],4390,[3115_7300],174,20,[0_30] (5_1),147,92.64,94.90,5055,3572
61,393,491,15,487,479,0,1,30_12_2,4_1_7,6,[1_15] (1_4),6,[1_15] (1_4),4548,[2750_5250],4543,[2750_5250],45,15,[15_15] (4_4),78,0.81,2.44,83,83
62,403,540,20,437,419,65,27,204_106_52,5_11_14,13,[0_28] (1_1),13,[0_28] (1_1),5311,[3005_7055],5310,[3005_6750],76,20,[3_25] (2_2),98,19.07,22.41,383,350
63,395,441,20,429,422,10,230,222_121_58,5_9_1,13,[2_21] (1_3),13,[2_21] (1_3),4175,[2000_5220],4174,[2000_5220],85,20,[20_20] (12_12),110,2.72,4.31,113,113
64,415,757,27,425,394,30,27,402_259_147,30_19_39,19,[3_31] (1_1),19,[3_31] (1_1),6948,[4365_9255],6912,[4365_9255],137,27,[7_42] (1_1),198,43.86,47.95,958,655
65,444,1856,17,416,356,330,29,245_139_73,62_28_54,16,[0_30] (1_1),16,[0_30] (1_1),4167,[2595_6555],4109,[2595_6555],112,17,[2_46] (1_1),113,77.59,80.82,2425,1610
66,390,433,20,430,426,0,0,32_14_10,1_2_2,7,[4_19] (3_1),7,[4_19] (1_1),5481,[2950_6350],5480,[2950_6200],51,8,[2_20] (2_1),61,0.69,1.62,35,35
67,409,652,20,424,418,145,40,67_61_328,14_5_5,15,[0_40] (1_1),15,[0_40] (1_1),5304,[3700_6750],5301,[3700_6750],106,20,[17_30] (1_2),123,34.97,35.89,772,595
68,407,706,20,427,419,105,35,141_113_170,29_5_4,16,[5_27] (1_1),16,[7_27] (1_1),3607,[2150_5930],3597,[2150_5400],100,20,[0_40] (1_1),119,39.52,40.65,633,410
69,435,1646,17,421,399,325,18,434_150_92,63_10_23,17,[4_27] (1_1),17,[11_27] (2_1),3527,[2455_6950],3514,[2455_4650],105,17,[0_22] (2_6),98,74.42,75.76,1433,1207
70,409,650,25,433,410,35,32,368_257_102,12_14_23,18,[8_29] (1_1),18,[8_28] (1_2),6254,[4085_8440],6215,[4085_7985],127,25,[13_25] (1_212),158,33.38,36.92,421,409
71,417,1082,20,421,406,125,53,178_99_102,13_4_15,17,[0_36] (1_1),17,[10_36] (2_1),4897,[2640_8330],4856,[2640_8330],98,20,[0_25] (1_8),102,61.09,62.48,652,512
72,422,1690,20,412,398,235,88,333_177_96,25_8_12,18,[7_35] (1_1),18,[7_33] (1_1),3925,[2975_5900],3918,[2975_5900],136,20,[0_45] (1_1),141,75.62,76.45,1409,909
73,385,538,20,415,401,20,163,253_147_82,20_6_12,16,[3_34] (1_1),16,[7_21] (1_1),4229,[3100_6750],4219,[3100_5945],95,20,[15_25] (1_1),117,22.86,25.46,339,305
74,404,1532,15,403,379,220,8,253_111_0,29_4_22,14,[5_26] (1_1),14,[8_23] (1_3),2763,[1650_4600],2734,[1650_4000],95,15,[2_25] (1_2),93,73.69,75.26,1013,835
75,436,4824,14,316,232,370,140,311_43_94,107_30_98,14,[4_36] (1_1),14,[6_36] (1_1),3761,[2620_7810],3688,[2620_7810],130,14,[0_24] (1_2),99,93.45,95.19,3365,2387
76,310,324,20,322,322,0,0,167_101_41,2_0_0,7,[5_20] (102_1),7,[5_20] (102_1),5450,[2900_5900],5450,[2900_5900],56,20,[20_20] (2_2),102,0.62,0.62,10,10
77,342,1191,25,318,304,300,76,305_197_0,33_10_10,23,[16_43] (1_1),23,[16_37] (1_1),3842,[2750_5090],3828,[2750_5070],137,25,[0_35] (1_4),146,73.30,74.48,1769,1065
78,335,860,30,337,303,265,44,256_191_244,78_15_28,29,[22_41] (2_1),29,[22_36] (2_4),5324,[4650_6650],5316,[4650_6505],155,30,[0_35] (1_1),152,60.81,64.77,1271,1218
79,329,768,35,331,305,85,96,436_288_90,45_16_29,32,[1_45] (1_1),32,[22_45] (2_1),4790,[3600_10865],4746,[3600_6615],194,34,[0_45] (3_2),204,56.90,60.29,913,755
80,341,994,22,332,313,140,47,388_39_58,66_9_14,20,[7_40] (1_1),20,[10_40] (2_1),4627,[2700_7300],4612,[2700_6650],170,22,[0_42] (2_1),156,66.60,68.51,1184,849
81,337,738,30,327,296,90,228,373_267_165,40_16_29,27,[15_38] (1_1),27,[17_37] (2_1),5769,[4700_8335],5762,[4700_8335],177,30,[0_30] (1_397),209,55.69,59.89,813,727
82,324,544,30,330,292,35,34,351_228_156,14_24_36,21,[4_34] (1_2),21,[8_32] (10_3),5056,[3160_8500],5080,[3160_7755],165,29,[0_35] (1_2),199,39.34,46.32,669,587
83,332,770,30,334,324,95,105,371_206_95,21_7_13,27,[13_49] (1_1),27,[13_49] (1_1),5328,[3800_8015],5324,[3800_8015],169,30,[0_35] (1_1),169,56.62,57.92,543,519
84,340,816,25,342,294,85,102,397_161_111,21_34_44,22,[0_30] (1_1),22,[12_30] (2_1),4749,[3645_9065],4709,[3645_6620],145,25,[11_30] (1_6),160,58.09,63.97,992,850
85,342,919,28,342,308,140,101,401_271_136,33_26_28,25,[11_36] (1_1),25,[17_33] (3_4),4741,[3815_7750],4747,[3815_6215],163,28,[0_28] (1_553),172,62.79,66.49,907,844
86,338,736,34,331,304,105,32,323_205_124,17_12_37,31,[10_49] (1_1),31,[22_39] (1_1),6193,[3860_9810],6161,[3860_8810],147,34,[0_39] (3_2),182,55.03,58.70,771,702
87,338,1127,21,328,292,85,54,348_146_91,70_18_38,19,[8_36] (1_1),19,[9_31] (1_1),4314,[3150_6470],4286,[3150_6250],136,21,[7_26] (1_2),155,70.90,74.09,1083,998
88,345,861,35,329,299,10,95,327_258_129,21_9_46,28,[14_41] (1_1),28,[17_38] (1_1),6892,[4455_9755],6812,[4455_8860],148,34,[0_40] (2_2),177,61.79,65.27,692,566
89,384,2158,27,321,306,310,64,360_177_105,40_2_16,26,[15_50] (1_1),26,[15_50] (1_1),4403,[3450_7970],4380,[3450_6305],164,27,[0_37] (4_1),161,85.13,85.82,1604,1113
90,449,6810,28,286,185,475,300,262_99_68,137_43_104,28,[6_56] (1_1),29,[21_53] (1_1),5130,[4350_8580],5060,[4350_6335],204,28,[0_38] (3_2),167,95.80,97.28,4623,3102
91,282,283,15,282,282,0,2,1_1_0,2_0_0,5,[3_12] (88_1),5,[3_12] (88_1),4679,[3210_5505],4679,[3210_5505],37,15,[15_15] (1_1),120,0.35,0.35,10,10
92,284,354,25,295,291,20,5,174_83_44,18_1_3,21,[12_28] (2_1),21,[12_28] (2_1),4914,[3225_6730],4908,[3225_6730],95,25,[25_25] (59_59),111,16.67,17.80,157,157
93,317,2221,21,294,233,415,72,250_78_140,33_37_52,21,[6_30] (1_1),21,[17_30] (5_1),3746,[3250_6280],3704,[3250_4605],127,21,[6_26] (1_13),119,86.76,89.51,2002,1640
94,284,417,20,280,271,15,15,186_99_53,14_6_7,16,[8_23] (2_2),16,[8_23] (2_2),4803,[3665_6415],4810,[3665_6415],96,20,[20_30] (135_1),111,32.85,35.01,242,195
95,286,489,25,287,264,55,71,267_173_72,26_13_18,22,[12_35] (1_1),22,[12_35] (1_1),5162,[4055_7100],5158,[4055_7100],140,25,[25_25] (202_202),161,41.31,46.01,522,485
96,291,618,30,322,306,190,118,558_38_66,34_9_15,28,[4_52] (1_1),28,[20_52] (1_1),5095,[4295_10050],5056,[4295_6460],164,30,[0_35] (1_1),167,47.90,50.49,897,828
97,303,2013,17,262,220,300,144,384_112_56,40_32_62,17,[11_30] (3_1),17,[11_30] (2_1),4824,[4275_6110],4788,[4275_5915],138,17,[0_22] (4_6),130,86.98,89.07,1892,1614
98,264,315,25,270,254,15,54,261_178_72,12_12_22,20,[5_27] (1_1),21,[12_26] (1_2),4878,[3850_7960],4842,[3850_6615],135,24,[11_25] (1_41),148,14.29,19.37,350,350
99,286,621,30,311,284,80,151,413_271_136,43_31_24,27,[9_39] (1_1),27,[18_37] (2_1),6599,[5490_10100],6570,[5490_8300],170,30,[8_35] (1_1),174,49.92,54.27,848,799
100,287,555,30,279,267,155,66,418_261_0,25_6_11,28,[0_45] (1_2),28,[0_45] (1_2),6321,[4905_10250],6313,[4905_10250],180,30,[28_30] (1_275),185,49.73,51.89,655,635
101,311,1444,18,278,248,285,33,408_49_65,35_15_29,18,[11_34] (1_1),18,[11_34] (1_1),5112,[4545_6600],5077,[4545_6560],121,18,[8_23] (1_3),116,80.75,82.83,1386,1241
102,290,840,25,274,257,170,48,236_170_139,23_10_16,24,[9_40] (1_1),24,[16_34] (1_1),5433,[4805_8150],5412,[4805_6795],155,25,[1_30] (1_2),156,67.38,69.40,711,671
103,278,557,35,273,261,160,215,328_208_120,22_4_18,32,[6_51] (1_1),32,[21_51] (2_1),8273,[7110_13200],8258,[7110_10250],220,35,[0_60] (1_1),214,50.99,53.14,1023,744
104,281,477,21,276,262,80,77,171_115_52,31_11_15,18,[0_34] (1_1),18,[9_34] (2_1),3423,[2005_6950],3403,[2005_5200],125,21,[1_21] (1_200),133,42.14,45.07,566,549
105,378,7395,12,246,172,460,121,225_28_36,125_80_70,13,[0_26] (1_1),13,[9_24] (1_1),5563,[4770_7650],5496,[4770_6790],131,12,[0_22] (3_1),100,96.67,97.67,3828,2741
106,247,265,10,250,247,20,1,118_63_25,11_1_2,8,[6_12] (1_1),8,[7_12] (71_1),2271,[1650_3080],2266,[1650_3060],58,10,[10_10] (15_15),59,5.66,6.79,114,114
107,251,346,25,250,238,65,144,209_125_68,28_11_8,20,[9_42] (2_1),20,[10_42] (2_1),4554,[2530_6705],4523,[2530_6705],145,25,[7_35] (1_1),162,27.75,31.21,510,458
108,251,654,25,249,216,125,60,168_112_66,39_22_34,21,[8_37] (1_1),21,[8_28] (1_2),4440,[2700_6800],4398,[2700_6800],163,25,[5_30] (1_3),165,61.93,66.97,1101,897
109,255,605,25,235,201,120,18,156_118_87,11_11_40,23,[14_37] (2_1),23,[14_30] (1_3),5606,[4580_7565],5556,[4580_7080],154,25,[19_35] (2_1),159,61.16,66.78,873,715
110,292,2636,25,237,187,360,36,193_108_75,105_43_52,25,[10_45] (1_1),25,[18_45] (1_1),6476,[5205_9245],6378,[5205_7795],155,25,[0_30] (4_19),133,91.01,92.91,2483,2014
111,300,2180,25,238,183,250,143,173_140_115,81_22_80,25,[15_36] (1_1),25,[19_33] (1_1),5936,[4595_7685],5833,[4595_6895],176,25,[0_35] (2_1),165,89.08,91.61,2180,1719
112,236,293,25,237,226,50,72,138_74_31,19_7_19,22,[8_32] (1_1),22,[15_32] (1_1),5287,[3555_7605],5276,[3555_7130],124,25,[0_25] (1_55),131,19.11,22.87,405,400
113,236,622,20,228,192,135,39,126_91_63,29_23_37,17,[1_43] (1_1),17,[8_28] (2_1),5739,[4160_9840],5625,[4160_6915],118,20,[0_25] (2_3),143,63.34,69.13,1176,990
114,246,1450,25,218,202,230,156,235_109_68,49_7_21,24,[15_49] (1_1),24,[15_49] (1_1),5258,[4280_7010],5233,[4280_7010],169,25,[0_40] (1_1),164,84.97,86.07,1413,1160
115,242,998,25,217,180,175,91,159_125_94,51_29_38,24,[11_51] (1_1),24,[16_51] (1_1),4429,[3150_6865],4325,[3150_6575],166,25,[0_30] (1_3),157,78.26,81.96,1456,1240
116,236,1732,20,205,179,240,15,141_67_42,74_12_25,20,[14_34] (1_1),20,[15_33] (1_1),3582,[2450_5185],3540,[2450_4810],115,20,[0_25] (1_4),103,88.16,89.67,1349,1210
117,208,223,25,214,203,10,11,132_77_16,13_11_9,16,[0_30] (1_1),16,[8_30] (1_1),5049,[2880_8130],5005,[2880_6330],104,22,[0_25] (1_8),120,4.04,8.97,235,230
118,208,355,25,207,202,125,218,186_94_63,16_2_6,23,[9_53] (1_1),23,[15_53] (1_1),6987,[5415_9800],6961,[5415_9800],162,25,[0_30] (1_1),168,41.69,43.10,523,499
119,215,583,25,205,176,70,17,142_94_35,31_38_33,21,[1_38] (1_1),21,[12_32] (2_2),5892,[4005_8705],5841,[4005_7610],140,25,[5_30] (1_1),141,64.84,69.81,902,851
120,266,3861,17,198,145,275,81,110_47_58,121_29_52,18,[11_35] (2_1),18,[12_26] (2_2),4867,[3855_6485],4790,[3855_6485],143,17,[0_27] (5_1),124,94.87,96.24,2495,1890
121,190,193,25,192,185,5,31,31_17_10,3_5_4,9,[5_29] (1_1),9,[7_29] (60_1),5355,[2605_6155],5344,[2605_6005],65,0,[0_0] (1_1),0,0.52,4.15,89,89
122,198,438,25,198,188,205,60,205_125_55,25_6_8,24,[16_44] (1_1),24,[16_44] (1_1),4051,[3250_5340],4032,[3250_5340],175,25,[19_30] (1_3),181,54.79,57.08,978,800
123,192,394,23,187,164,100,167,185_107_69,12_10_19,19,[3_37] (1_1),19,[9_37] (1_1),4275,[3045_7470],4251,[3045_6205],132,23,[0_28] (1_1),145,52.54,58.38,559,515
124,198,454,25,189,174,255,118,173_125_56,51_12_19,23,[6_57] (1_1),23,[15_53] (6_1),4204,[3210_7245],4159,[3210_5535],150,25,[3_30] (1_2),150,58.37,61.67,1365,1303
125,193,412,26,190,169,120,50,181_119_73,38_18_26,24,[11_50] (1_1),24,[16_40] (2_1),4787,[3950_8300],4724,[3950_6155],201,26,[5_31] (1_1),207,53.88,58.98,901,872
126,192,564,30,188,165,155,73,205_139_107,35_24_17,29,[20_46] (2_2),29,[20_43] (1_1),5648,[4525_7550],5607,[4525_7250],182,30,[17_35] (2_2),185,66.67,70.74,960,914
127,196,686,20,187,181,125,16,88_61_40,54_2_5,20,[13_34] (1_1),20,[13_31] (1_1),3396,[2650_4925],3378,[2650_4625],137,20,[2_35] (1_1),142,72.74,73.62,816,640
128,205,1191,20,180,139,70,18,65_50_49,45_16_53,16,[0_28] (5_1),17,[10_23] (7_2),4301,[2440_7700],4105,[2440_5900],119,20,[0_25] (1_9),134,84.89,88.33,1174,928
129,177,292,35,172,153,35,55,179_97_56,24_10_17,31,[20_39] (2_2),31,[20_39] (1_1),7769,[5895_9700],7774,[5895_9700],203,35,[26_40] (1_2),229,41.10,47.60,430,389
130,172,192,27,175,161,10,11,130_94_35,5_12_8,19,[10_32] (1_2),19,[11_32] (1_1),4256,[2495_6150],4276,[2495_5960],136,27,[27_27] (17_17),170,8.85,16.15,190,190
131,198,1717,20,175,143,180,17,228_64_33,46_26_27,20,[16_30] (7_4),20,[16_30] (6_1),3868,[3365_5040],3831,[3365_4740],135,20,[0_25] (3_4),127,89.81,91.67,1160,1012
132,177,340,20,173,160,55,14,104_68_45,14_7_9,17,[7_30] (3_1),17,[7_28] (3_1),3689,[2615_5675],3681,[2615_5675],103,20,[16_20] (1_165),114,49.12,52.94,326,311
133,186,879,25,179,155,115,0,75_69_63,28_25_18,24,[16_36] (2_1),24,[17_34] (1_1),7297,[5870_9480],7225,[5870_8850],136,25,[0_30] (2_3),129,79.64,82.37,798,705
134,182,385,28,177,162,65,81,181_119_52,23_12_11,25,[1_38] (1_1),25,[16_37] (1_1),4879,[4000_9600],4839,[4000_6550],166,28,[0_33] (1_2),172,54.03,57.92,467,424
