Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
62,173,500,20,158,130,15,21,83_39_25,14_10_27,16,[0_28] (1_1),17,[11_22] (2_1),4123,[3100_5500],4170,[3200_4850],115,20,[2_30] (1_1),169,68.40,74.00,457,367
63,152,159,20,153,151,0,67,60_29_20,1_1_1,13,[8_20] (3_4),13,[8_20] (3_4),2730,[1825_3375],2727,[1825_3375],82,20,[18_25] (1_1),115,3.77,5.03,20,20
64,192,1307,20,124,87,40,20,49_49_51,41_19_42,18,[5_45] (1_1),18,[8_22] (1_3),4471,[3265_7115],4393,[3265_5385],153,20,[0_30] (3_2),171,90.51,93.34,1085,711
65,151,619,15,136,104,60,18,51_49_34,26_22_22,14,[8_24] (2_2),14,[8_24] (2_2),3440,[2680_5050],3433,[2680_5050],98,15,[0_20] (1_3),115,78.03,83.20,610,494
66,119,125,15,119,118,0,0,2_2_0,1_1_0,8,[5_15] (14_1),8,[5_15] (14_1),2230,[1700_2650],2228,[1700_2650],50,15,[15_15] (6_6),80,4.80,5.60,12,12
67,138,390,20,126,123,40,8,80_32_15,13_0_3,17,[12_31] (1_1),17,[12_25] (1_1),4238,[3500_5150],4223,[3500_4650],121,20,[1_30] (1_1),132,67.69,68.46,187,103
68,136,231,20,131,130,25,18,69_40_15,9_0_2,18,[10_25] (2_1),18,[10_25] (2_1),2839,[2190_3300],2837,[2190_3300],125,20,[6_20] (1_99),122,43.29,43.72,77,62
69,189,557,18,164,153,55,12,83_49_40,19_7_4,17,[12_26] (4_1),17,[12_23] (4_2),3314,[2650_3950],3314,[2650_3905],127,18,[0_23] (1_1),130,70.56,72.53,253,181
70,186,726,20,166,149,45,15,85_47_39,36_8_16,18,[8_32] (1_2),18,[11_32] (5_1),4703,[3840_6380],4666,[3840_5885],129,20,[0_20] (2_556),154,77.13,79.48,491,377
71,215,1362,15,151,147,80,6,12_3_0,21_3_2,14,[8_30] (1_1),14,[8_30] (1_1),3150,[1955_5760],3128,[1955_5760],75,15,[0_30] (1_1),115,88.91,89.21,404,222
72,170,611,20,147,143,35,17,87_49_10,21_4_1,18,[11_37] (1_1),18,[11_27] (1_1),3416,[2850_4500],3407,[2850_4105],147,20,[7_20] (1_455),177,75.94,76.60,269,185
73,146,195,20,146,142,5,72,77_50_20,9_3_2,16,[9_25] (1_1),16,[9_25] (1_1),3489,[3100_3995],3494,[3100_3995],127,20,[20_20] (49_49),125,25.13,27.18,80,80
74,155,557,15,198,197,40,3,72_26_14,16_1_0,13,[8_22] (2_1),13,[8_22] (2_1),2296,[1850_3200],2296,[1850_3200],86,15,[1_20] (1_1),179,64.45,64.63,150,93
75,178,977,25,141,112,35,51,158_23_47,24_21_24,21,[9_36] (1_1),21,[9_29] (1_1),4665,[3330_7470],4626,[3330_5880],195,25,[9_35] (1_1),188,85.57,88.54,641,496
76,144,330,20,135,129,40,15,71_41_24,16_5_4,18,[11_29] (2_1),18,[11_26] (2_2),2897,[2450_3500],2893,[2450_3305],124,20,[7_25] (1_2),111,59.09,60.91,194,152
77,164,808,29,125,116,100,62,93_48_26,33_7_6,28,[20_60] (2_1),28,[20_49] (2_1),3455,[2955_4905],3441,[2955_4490],183,29,[12_34] (1_3),178,84.53,85.64,625,457
78,132,471,30,112,92,60,10,84_65_60,19_18_11,29,[7_34] (1_2),29,[24_34] (2_1),4964,[4700_6355],4951,[4700_5350],179,30,[30_30] (359_359),247,76.22,80.47,326,307
79,130,450,35,121,102,35,28,87_82_60,26_14_16,32,[20_41] (2_2),32,[20_39] (2_1),4053,[3515_4700],4043,[3515_4465],252,35,[8_35] (1_319),212,73.11,77.33,425,359
80,142,670,20,122,112,70,23,77_42_6,21_11_7,19,[11_32] (2_1),19,[11_32] (1_1),3577,[2800_4590],3525,[2800_4500],140,20,[19_25] (2_3),153,81.79,83.28,421,277
81,140,599,30,108,91,50,92,80_70_48,15_10_16,28,[4_39] (1_1),28,[17_39] (1_1),5007,[4700_5655],5000,[4700_5490],175,30,[10_35] (1_4),274,81.97,84.81,422,297
82,117,270,30,113,95,25,18,95_73_58,5_18_9,24,[12_37] (1_1),24,[12_33] (1_1),3530,[2955_4150],3522,[2955_4150],222,30,[24_35] (1_1),256,58.15,64.81,275,228
83,124,357,30,108,107,65,51,107_56_35,6_1_1,29,[22_51] (2_1),29,[22_51] (2_1),4625,[3965_6015],4616,[3965_6015],164,30,[0_30] (1_243),227,69.75,70.03,220,175
84,143,718,25,123,108,85,28,82_62_69,11_13_8,23,[12_40] (1_1),23,[12_40] (1_1),4114,[3600_4760],4110,[3600_4760],193,25,[2_35] (1_1),265,82.87,84.96,332,249
85,142,469,28,121,112,45,47,114_77_50,17_16_10,26,[19_40] (3_1),26,[19_36] (3_1),4170,[3800_4600],4165,[3800_4600],180,28,[12_28] (2_335),252,74.20,76.12,308,286
86,131,276,34,127,118,45,7,109_67_42,16_8_6,32,[25_40] (1_1),32,[25_39] (1_1),4861,[3865_6415],4815,[3865_6155],174,34,[0_44] (1_1),441,53.99,57.25,251,178
87,135,469,23,126,109,35,31,33_90_49,27_12_11,21,[15_40] (1_1),21,[15_25] (1_1),3743,[3270_5065],3728,[3270_4265],300,23,[19_23] (1_337),250,73.13,76.76,442,373
88,141,469,35,115,100,10,35,102_70_42,11_10_18,30,[14_40] (1_1),30,[16_40] (1_1),6046,[4300_7420],6024,[4300_7205],184,35,[0_40] (2_2),374,75.48,78.68,343,272
89,130,851,27,97,94,110,29,93_47_32,17_2_1,27,[21_44] (2_1),27,[21_44] (2_1),4064,[3400_5165],4056,[3400_5165],199,27,[9_32] (2_2),206,88.60,88.95,300,202
90,118,710,30,95,81,65,61,35_47_64,21_8_21,29,[16_36] (1_1),29,[21_36] (1_1),4760,[4435_5350],4740,[4435_5350],198,30,[5_35] (2_1),227,86.62,88.59,355,322
91,95,95,15,95,95,0,0,0,1_0_0,4,[3_9] (33_2),4,[3_9] (33_2),2628,[2200_2970],2628,[2200_2970],32,,,,,,5,5
92,95,107,25,95,94,0,1,57_19_18,4_1_0,21,[15_27] (1_1),21,[15_27] (1_1),4051,[2775_4525],4056,[2775_4525],196,25,[25_25] (12_12),262,11.21,12.15,27,27
93,95,137,20,95,91,10,8,50_21_24,4_2_2,17,[10_23] (2_1),17,[10_23] (2_1),4086,[3415_4735],4086,[3415_4735],96,20,[19_20] (1_41),112,30.66,33.58,54,49
94,101,317,23,95,85,45,18,46_45_31,6_3_8,22,[18_28] (1_1),22,[18_28] (1_1),3547,[3360_4010],3535,[3360_3950],122,23,[21_23] (1_221),489,70.03,73.19,123,113
95,98,203,25,96,90,5,30,62_44_19,4_2_7,22,[12_26] (1_1),22,[13_25] (1_24),4513,[4155_5050],4508,[4155_4900],141,25,[24_25] (1_106),218,52.71,55.67,95,90
96,103,554,20,86,74,10,62,92_46_26,4_10_14,18,[12_29] (1_1),18,[12_29] (1_1),4713,[4490_5065],4715,[4490_5065],141,20,[8_20] (1_452),196,84.48,86.64,233,211
97,95,200,30,90,90,60,38,96_57_19,2_0_0,29,[23_42] (1_1),29,[23_42] (1_1),4616,[4090_5305],4616,[4090_5305],170,30,[29_35] (1_1),321,55.00,55.00,71,54
98,87,162,20,79,70,10,28,49_26_19,10_1_9,18,[8_26] (1_1),18,[14_26] (2_1),3819,[3605_4390],3819,[3605_4390],137,20,[17_20] (1_80),117,51.23,56.79,138,138
99,110,1043,22,78,66,90,33,64_60_31,22_5_8,22,[18_36] (2_1),22,[18_36] (2_1),5431,[5150_6495],5422,[5150_6495],247,22,[7_27] (1_5),220,92.52,93.67,398,284
100,85,135,30,82,81,50,23,94_45_22,10_1_0,28,[20_38] (2_1),28,[20_38] (2_1),5780,[4650_6650],5778,[4650_6650],191,30,[29_30] (1_52),195,39.26,40.00,73,73
101,113,946,28,82,64,70,8,64_48_45,16_8_16,28,[25_44] (6_1),28,[25_44] (3_1),5529,[5300_6260],5526,[5300_6260],170,28,[19_28] (2_858),279,91.33,93.23,345,318
102,86,185,25,80,74,40,19,76_42_23,9_4_4,24,[12_42] (1_1),24,[19_42] (2_1),5080,[4745_6135],5073,[4745_6135],164,25,[20_25] (1_101),248,56.76,60.00,190,180
103,98,379,30,83,83,50,90,99_46_19,16_0_0,29,[22_44] (1_1),29,[22_44] (1_1),7266,[6765_7930],7266,[6765_7930],253,30,[13_55] (1_1),430,78.10,78.10,274,125
104,82,106,24,81,81,10,16,47_16_15,2_0_0,19,[8_30] (2_1),19,[8_30] (2_1),2820,[2350_3305],2820,[2350_3305],148,24,[24_24] (25_25),135,23.58,23.58,25,18
105,108,751,20,83,68,45,49,88_44_16,15_8_14,19,[11_35] (1_1),19,[13_26] (3_1),5588,[5240_6490],5561,[5240_5970],145,20,[3_25] (1_1),251,88.95,90.95,428,318
106,85,95,10,85,84,5,0,12_1_0,1_0_1,9,[6_12] (1_1),9,[7_12] (15_1),1971,[1605_2400],1967,[1605_2400],63,10,[10_10] (10_10),58,10.53,11.58,13,13
107,85,112,25,82,79,15,49,49_28_17,4_0_3,21,[9_30] (1_1),21,[9_28] (1_1),3274,[2555_4075],3266,[2555_4075],139,24,[8_25] (1_29),200,26.79,29.46,52,52
108,88,229,25,85,73,10,10,37_30_19,9_4_16,21,[12_30] (3_1),21,[12_30] (3_1),3479,[2825_4025],3462,[2825_4025],146,25,[1_25] (1_142),213,62.88,68.12,211,204
109,85,132,35,83,78,0,12,52_27_13,1_0_9,24,[15_35] (1_1),24,[18_35] (7_1),5686,[4725_6315],5665,[4725_6315],148,28,[13_35] (2_26),264,37.12,40.91,118,79
110,118,1571,25,75,59,100,22,32_29_23,49_10_10,26,[19_49] (1_1),26,[19_40] (1_1),5777,[5155_8155],5729,[5290_6670],153,25,[3_30] (1_2),164,95.23,96.24,721,537
111,96,744,25,64,48,60,39,18_20_33,19_6_20,25,[19_32] (1_1),25,[19_32] (1_1),5532,[4580_6325],5497,[4580_6150],266,25,[0_30] (1_4),414,91.40,93.55,405,305
112,64,77,25,64,61,20,19,35_18_11,3_3_1,22,[16_38] (2_1),22,[16_27] (2_1),4312,[3230_5270],4290,[3230_4905],114,25,[25_25] (13_13),143,16.88,20.78,80,80
113,71,210,20,63,51,20,16,32_19_12,9_7_11,17,[10_27] (1_1),17,[10_21] (1_1),5005,[4235_6365],4920,[4235_5765],120,20,[13_25] (2_1),189,70.00,75.71,193,188
114,86,488,25,65,62,70,45,43_27_11,24_2_2,25,[18_39] (1_1),25,[18_39] (1_1),4898,[4510_5535],4885,[4510_5535],190,25,[14_25] (1_413),238,86.68,87.30,262,188
115,73,293,25,61,51,55,34,34_20_24,9_7_7,24,[17_40] (1_1),24,[17_40] (1_1),3888,[3125_5030],3864,[3125_5030],227,25,[1_30] (1_1),608,79.18,82.59,225,194
116,72,451,20,55,50,55,5,29_17_10,18_3_2,20,[16_32] (1_1),20,[16_32] (1_1),3229,[2600_4355],3239,[2600_4355],104,20,[18_25] (1_2),114,87.80,88.91,212,188
117,56,60,25,56,56,5,2,29_18_9,0,16,[8_27] (1_1),16,[8_27] (1_1),3382,[2805_3735],3382,[2805_3735],111,25,[25_25] (4_4),215,6.67,6.67,0,0
118,56,108,25,51,51,60,54,26_16_13,4_0_0,24,[14_55] (1_1),24,[14_55] (1_1),6358,[5115_9105],6358,[5115_9105],166,25,[25_25] (57_57),191,52.78,52.78,159,159
119,63,163,25,55,47,10,9,28_19_8,4_5_8,22,[17_26] (1_1),22,[17_26] (1_1),4645,[3700_5805],4648,[3970_5805],130,25,[20_40] (1_1),142,66.26,71.17,208,119
120,64,626,18,46,35,95,18,28_14_12,18_7_8,19,[13_45] (1_1),19,[13_45] (1_1),4538,[3975_6080],4512,[3975_6080],145,18,[0_23] (1_3),136,92.65,94.41,429,366
121,47,66,15,55,53,5,0,5_5_2,3_2_2,11,[4_19] (1_1),11,[9_19] (16_1),1856,[1555_2205],1852,[1555_2045],79,15,[15_15] (11_11),176,16.67,19.70,51,44
122,51,130,25,51,50,95,26,43_18_8,5_0_1,25,[19_46] (5_1),25,[19_46] (5_1),3740,[3250_4605],3723,[3250_4600],181,25,[21_25] (1_77),281,60.77,61.54,201,201
123,60,371,27,68,54,75,28,56_32_38,25_8_21,25,[4_39] (1_1),26,[19_39] (1_1),3626,[3150_4515],3581,[3210_4515],240,27,[0_37] (1_1),348,81.67,85.44,463,410
124,87,808,25,54,45,140,27,43_33_12,12_12_27,25,[6_52] (1_1),25,[17_52] (1_1),3634,[3255_4955],3589,[3255_4955],302,25,[0_35] (1_1),220,93.32,94.43,837,627
125,55,151,26,59,49,40,15,37_26_24,11_11_20,23,[0_35] (1_1),24,[15_33] (1_1),4339,[3900_5300],4272,[3900_4655],338,26,[26_26] (92_92),238,60.93,67.55,312,302
126,56,273,30,53,48,45,34,39_33_31,17_0_7,29,[22_39] (3_1),29,[22_39] (2_1),5270,[4800_5780],5244,[4800_5730],162,30,[0_30] (1_219),202,80.59,82.42,158,148
127,55,161,20,53,50,50,3,36_15_3,10_1_2,20,[15_34] (1_1),20,[15_30] (1_1),3027,[2650_4075],2988,[2650_3825],168,20,[16_20] (1_107),432,67.08,68.94,134,124
128,57,309,20,51,39,25,8,15_13_17,10_9_9,18,[9_26] (1_1),18,[10_26] (1_1),3025,[2150_3980],2978,[2300_3980],124,20,[9_20] (1_256),138,83.50,87.38,214,192
129,52,97,35,53,49,25,27,38_32_18,5_0_5,31,[23_47] (2_1),31,[23_35] (2_7),6688,[5860_7830],6669,[5860_7250],222,35,[35_45] (42_1),424,45.36,49.48,109,101
130,57,359,23,46,36,35,4,22_16_9,14_8_13,22,[3_29] (1_1),22,[17_28] (2_1),2516,[2115_3550],2448,[2115_2815],149,23,[0_28] (2_3),198,87.19,89.97,251,237
131,50,99,24,46,42,25,8,35_26_14,15_2_2,23,[16_31] (1_1),23,[16_31] (1_1),3861,[3545_4645],3845,[3545_4645],140,24,[24_24] (53_53),159,53.54,57.58,112,112
132,46,82,20,44,40,5,5,21_17_6,0_2_2,17,[10_24] (1_1),17,[10_20] (1_8),3117,[2800_3425],3109,[2800_3425],101,20,[18_20] (1_37),109,46.34,51.22,34,29
133,53,310,25,48,42,35,0,21_14_13,19_5_6,24,[20_36] (1_1),24,[20_36] (1_1),6828,[5795_7710],6789,[5795_7710],128,25,[12_30] (1_1),541,84.52,86.45,217,185
134,116,1498,20,53,40,110,25,30_22_25,28_9_8,21,[14_38] (1_1),21,[16_32] (1_1),3980,[3550_4850],3956,[3645_4790],186,20,[0_25] (1_1),170,96.46,97.33,464,363
135,85,880,20,43,40,110,11,15_19_9,20_2_1,21,[15_68] (1_1),21,[15_26] (1_1),3343,[3000_5750],3270,[3000_3680],168,20,[7_40] (2_1),203,95.11,95.45,811,358
136,43,43,20,43,43,0,2,1_0_0,0,7,[5_16] (10_1),7,[5_16] (10_1),3070,[2560_3210],3070,[2560_3210],53,,,,,,0,0
