Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
134,285,6658,20,183,135,345,80,113_118_99,77_33_28,21,[13_42] (1_1),21,[16_42] (4_1),3950,[3600_4950],3921,[3600_4950],166,20,[0_25] (7_28),205,97.25,97.97,1849,1064
135,231,3181,20,165,153,275,20,96_50_30,49_7_10,21,[13_49] (1_1),21,[13_49] (1_1),3295,[2950_4660],3266,[2950_4660],167,20,[0_40] (1_1),210,94.81,95.19,1619,747
136,167,168,20,168,168,0,5,15_8_5,0,7,[5_16] (63_1),7,[5_16] (63_1),3104,[2460_3210],3104,[2460_3210],52,,,,,,0,0
137,188,1077,30,164,136,70,32,106_106_113,47_36_26,27,[18_44] (1_1),27,[19_44] (1_1),3819,[3275_4980],3782,[3275_4980],173,30,[4_35] (1_4),248,84.77,87.37,1094,739
138,193,1643,15,168,139,120,36,66_67_31,58_17_26,15,[10_24] (1_2),15,[10_24] (1_2),2877,[2160_3995],2850,[2160_3995],115,15,[0_20] (1_1),212,89.77,91.54,810,651
139,187,994,25,173,148,90,70,124_72_105,52_18_18,24,[16_46] (1_1),24,[16_32] (1_1),4225,[3700_5050],4215,[3700_4855],148,25,[2_35] (1_2),243,82.60,85.11,719,565
140,173,373,25,169,164,50,8,128_63_70,44_6_3,22,[12_33] (3_1),22,[12_32] (3_1),4166,[3500_4735],4167,[3500_4735],125,25,[0_30] (1_3),190,54.69,56.03,343,288
141,185,1327,25,171,149,115,17,83_88_55,50_14_30,24,[16_55] (2_1),24,[16_55] (1_1),4352,[3705_6350],4309,[3705_6350],175,25,[0_30] (1_3),189,87.11,88.77,917,736
142,202,2283,25,154,109,175,120,67_131_76,26_45_37,24,[13_48] (1_1),24,[18_37] (3_1),3451,[2850_4705],3413,[2850_4305],268,25,[0_35] (3_1),173,93.25,95.23,1219,954
143,160,408,25,152,136,85,12,130_79_68,39_8_14,23,[10_42] (1_1),23,[16_31] (4_1),3936,[3255_5170],3913,[3255_4480],145,25,[25_35] (254_1),152,62.75,66.67,580,463
144,163,864,30,144,140,160,124,157_82_40,30_7_5,29,[18_50] (1_1),29,[18_50] (1_1),4931,[4070_5955],4910,[4070_5715],220,30,[0_45] (2_1),524,83.33,83.80,863,405
145,145,467,30,140,121,55,27,111_97_93,37_17_16,28,[13_49] (1_1),28,[21_39] (1_1),3830,[3355_4705],3813,[3505_4705],161,30,[30_30] (327_327),177,70.02,74.09,545,505
146,152,1056,20,135,115,130,3,56_74_58,26_17_5,20,[15_40] (1_1),20,[15_40] (1_1),3052,[2700_4175],3021,[2700_4175],113,20,[0_25] (4_3),255,87.22,89.11,403,364
147,147,712,23,138,122,75,24,81_76_66,25_14_11,22,[14_32] (1_1),22,[14_30] (1_1),3093,[2760_3740],3083,[2760_3740],133,23,[13_33] (1_1),180,80.62,82.87,385,322
148,154,1171,30,136,110,90,2,87_78_52,21_19_31,28,[12_44] (1_2),28,[17_38] (2_1),3720,[3005_5055],3663,[3005_4550],259,30,[0_40] (1_1),270,88.39,90.61,788,622
149,143,765,25,137,121,50,5,86_65_73,26_10_8,24,[16_37] (1_1),24,[16_30] (1_1),3683,[3035_4685],3662,[3035_4045],174,25,[11_30] (1_1),246,82.09,84.18,359,295
150,170,2234,33,126,94,155,61,60_112_89,62_22_19,33,[27_47] (3_2),33,[27_47] (3_1),4606,[3990_5860],4574,[3990_5860],215,33,[0_43] (2_4),311,94.36,95.79,1272,769
151,125,126,20,126,126,0,0,64_39_22,0,7,[5_13] (26_1),7,[5_13] (26_1),3235,[2815_3330],3235,[2815_3330],51,,,,,,0,0
152,134,891,20,125,121,135,76,86_53_18,33_3_1,20,[13_42] (1_1),20,[13_42] (1_1),3451,[2875_4675],3451,[2875_4675],135,20,[2_25] (1_8),130,85.97,86.42,406,296
153,130,595,20,124,110,120,10,53_65_75,45_7_9,20,[15_30] (1_2),20,[15_30] (1_1),3554,[3025_4550],3539,[3025_4425],147,20,[0_25] (1_1),134,79.16,81.51,411,360
154,128,502,23,124,107,45,18,49_74_96,21_12_9,21,[10_36] (1_1),21,[12_36] (1_1),3413,[2900_4405],3406,[2900_4405],127,23,[20_28] (1_1),277,75.30,78.69,390,303
155,128,513,15,123,109,75,10,46_49_32,19_11_6,14,[11_30] (8_1),14,[11_21] (7_1),3128,[2675_4265],3114,[2675_3605],89,15,[13_20] (2_2),99,76.02,78.75,365,328
156,125,240,25,125,119,30,8,73_70_44,10_1_5,21,[13_32] (2_1),21,[14_32] (2_1),2820,[2470_3375],2812,[2470_3375],160,25,[0_25] (1_111),178,47.92,50.42,172,102
157,127,579,15,118,109,55,5,47_37_22,19_11_1,14,[10_24] (1_1),14,[10_24] (1_1),3086,[2835_3635],3090,[2835_3635],97,15,[10_20] (1_1),209,79.62,81.17,201,184
158,121,473,18,114,105,50,4,80_68_58,47_8_4,17,[13_25] (3_1),17,[13_25] (3_1),3842,[3505_4565],3836,[3505_4415],107,18,[18_23] (358_1),157,75.90,77.80,348,326
159,113,142,15,114,113,10,15,61_36_20,3_0_1,12,[8_17] (2_2),12,[8_17] (2_1),3154,[2815_3515],3151,[2815_3450],73,15,[15_15] (28_28),111,19.72,20.42,29,22
160,121,528,20,109,109,90,42,61_49_24,27_0_0,20,[13_35] (1_1),20,[13_35] (1_1),3052,[2300_3900],3052,[2300_3900],137,20,[9_25] (1_1),182,79.36,79.36,275,203
161,116,499,15,111,93,55,6,29_61_24,18_16_8,14,[9_24] (5_1),14,[9_24] (5_1),2409,[2080_3280],2399,[2080_3280],85,15,[15_20] (387_1),113,77.76,81.36,325,286
162,111,140,20,110,108,30,1,73_33_30,9_1_1,17,[10_26] (2_2),17,[10_26] (2_2),3312,[2850_3760],3315,[2850_3760],89,20,[20_20] (30_30),106,21.43,22.86,64,64
163,111,117,15,111,111,0,152,66_56_15,6_0_0,12,[8_16] (6_1),12,[8_16] (6_1),3664,[3275_3980],3664,[3275_3980],82,15,[15_15] (6_6),101,5.13,5.13,30,30
164,112,266,15,106,99,40,2,53_36_26,10_3_5,12,[6_26] (2_1),12,[6_18] (2_2),3074,[2750_3705],3062,[2750_3500],80,15,[0_22] (1_1),112,60.15,62.78,169,116
165,124,1376,22,101,72,130,18,15_66_136,33_18_17,22,[13_40] (1_1),22,[13_39] (1_1),4430,[3475_6050],4369,[3475_5525],391,22,[0_27] (1_3),253,92.66,94.77,696,613
166,98,100,20,100,100,0,0,0,0,7,[7_7] (100_100),7,[7_7] (100_100),3010,[3010_3010],3010,[3010_3010],53,,,,,,0,0
167,101,187,10,101,98,30,35,46_30_14,4_1_2,9,[4_14] (1_1),9,[5_14] (1_1),2307,[1970_2680],2305,[1970_2680],347,10,[10_10] (86_86),68,45.99,47.59,42,42
168,107,442,15,102,96,25,0,32_64_9,6_6_1,13,[8_21] (4_1),13,[8_21] (4_1),3102,[2855_3405],3101,[2855_3405],77,15,[12_23] (2_1),98,76.92,78.28,206,78
169,110,439,15,104,99,50,7,52_16_38,30_1_4,14,[10_26] (7_1),14,[10_26] (7_1),2309,[2000_3305],2302,[2000_3305],100,15,[9_20] (1_1),102,76.31,77.45,256,233
170,102,152,12,99,98,15,16,53_28_19,6_1_0,10,[7_16] (1_2),10,[7_16] (1_2),2810,[2515_3315],2811,[2515_3315],66,12,[12_12] (53_53),71,34.87,35.53,36,36
171,105,474,15,97,92,40,4,60_23_36,17_6_2,15,[10_21] (1_1),15,[10_21] (1_1),2462,[2100_3000],2461,[2100_3000],85,15,[11_15] (1_372),99,79.54,80.59,139,139
172,98,141,10,97,95,15,2,49_35_9,6_2_0,8,[5_17] (10_1),8,[5_15] (10_1),2558,[2175_3715],2547,[2175_3715],73,10,[10_15] (43_1),73,31.21,32.62,43,43
173,100,315,18,98,90,15,16,40_27_33,1_4_8,14,[8_23] (1_1),14,[8_23] (1_1),3656,[3305_3950],3654,[3305_3950],90,18,[5_18] (1_207),247,68.89,71.43,108,96
174,101,153,15,101,100,5,1,50_39_12,1_1_0,13,[10_16] (10_2),13,[10_16] (10_2),2939,[2750_3305],2940,[2750_3305],63,15,[15_15] (52_52),76,33.99,34.64,12,12
175,99,958,12,89,77,65,3,28_39_24,21_11_6,12,[10_29] (2_1),12,[11_29] (18_1),2931,[2750_3655],2930,[2750_3655],68,12,[12_12] (869_869),88,90.71,91.96,348,301
176,91,195,14,90,85,20,4,31_31_29,5_4_1,12,[7_20] (1_1),12,[7_20] (1_1),3002,[2605_3455],3003,[2605_3455],86,14,[14_14] (105_105),97,53.85,56.41,76,59
177,93,108,15,93,91,0,26,33_19_5,2_1_1,10,[4_15] (4_1),10,[4_15] (3_1),3495,[3150_3990],3492,[3150_3790],59,15,[15_15] (15_15),125,13.89,15.74,25,25
178,103,737,15,97,87,95,7,33_30_39,27_6_5,15,[11_25] (4_1),15,[11_25] (4_1),2876,[2605_3455],2874,[2605_3455],96,15,[10_20] (1_2),135,86.84,88.20,301,254
179,104,700,15,99,88,110,5,54_71_41,24_8_3,15,[8_25] (1_2),15,[8_24] (1_1),3162,[2655_4010],3141,[2655_3760],102,15,[13_15] (1_598),184,85.86,87.43,269,249
180,116,1410,15,89,73,110,0,32_41_17,51_11_7,16,[11_29] (2_1),16,[11_29] (2_1),2433,[2055_3300],2418,[2055_3300],104,15,[0_20] (1_4),165,93.69,94.82,674,452
181,89,89,15,89,89,0,0,0,0,5,[4_6] (31_2),5,[4_6] (31_2),1928,[1710_1960],1928,[1710_1960],34,,,,,,0,0
182,99,901,15,89,81,115,2,30_28_34,31_11_4,16,[11_41] (1_1),16,[11_41] (1_1),2552,[1700_4980],2501,[1700_4980],243,15,[12_20] (1_1),97,90.12,91.01,520,472
183,90,91,15,91,91,5,3,24_17_19,0,8,[4_16] (1_1),8,[4_16] (1_1),2482,[2000_2810],2482,[2000_2810],45,,,,,,0,0
184,92,513,15,86,84,135,116,54_28_13,18_2_1,16,[12_34] (5_1),16,[12_34] (5_1),4962,[4280_6110],4957,[4280_6110],129,15,[12_20] (2_4),275,83.24,83.63,301,243
185,90,323,15,87,78,50,26,36_23_24,17_7_6,14,[10_29] (4_1),14,[10_29] (4_1),2503,[1750_3955],2446,[1750_3955],94,15,[10_25] (1_1),96,73.07,75.85,230,222
186,93,397,15,88,79,50,8,50_23_15,26_6_4,15,[11_22] (1_2),15,[11_20] (1_1),2997,[2615_3515],2975,[2615_3505],91,15,[15_20] (308_1),108,77.83,80.10,260,209
187,91,91,20,91,91,0,10,53_26_10,2_0_0,9,[5_13] (5_2),9,[5_13] (5_2),3202,[2665_3755],3202,[2665_3755],64,,,,,,10,10
188,90,108,15,90,89,15,1,42_32_17,3_0_1,12,[7_24] (1_1),12,[7_20] (1_1),2950,[2605_3355],2945,[2605_3225],65,15,[15_15] (18_18),74,16.67,17.59,31,31
189,93,260,15,92,88,45,28,56_32_21,19_1_3,15,[12_23] (1_1),15,[12_23] (1_1),2888,[2415_3450],2888,[2415_3450],95,15,[15_15] (168_168),101,64.62,66.15,147,132
190,92,115,10,90,89,10,1,15_14_6,2_1_0,7,[4_13] (3_1),7,[4_13] (3_1),1664,[1455_1910],1665,[1455_1910],49,10,[10_10] (25_25),78,21.74,22.61,17,17
191,112,2063,15,82,75,165,23,34_18_8,35_7_4,17,[13_27] (4_2),17,[13_27] (4_2),2688,[1600_3610],2678,[1600_3610],90,15,[0_20] (1_6),104,96.03,96.36,537,312
192,87,340,15,84,77,40,18,38_19_21,29_1_14,14,[9_21] (1_1),14,[9_19] (1_1),2408,[1805_3525],2354,[1805_2925],98,15,[0_15] (1_255),106,75.29,77.35,276,271
193,84,398,15,84,68,35,7,33_39_13,22_14_10,15,[11_25] (2_1),15,[12_25] (4_1),3350,[3155_3915],3347,[3155_3915],79,15,[15_15] (314_314),81,78.89,82.91,299,294
194,84,232,15,83,76,30,17,26_39_22,17_3_5,13,[9_23] (4_1),13,[9_23] (4_1),3138,[2700_4300],3097,[2700_3950],91,15,[15_20] (147_2),147,64.22,67.24,171,151
195,86,416,20,81,66,95,66,41_20_28,12_12_8,20,[16_36] (2_2),20,[16_36] (2_1),3160,[2800_4110],3153,[2800_4110],114,20,[20_35] (333_1),126,80.53,84.13,397,336
196,80,83,15,82,82,0,0,2_0_0,0,7,[5_14] (14_2),7,[5_14] (14_2),2423,[2055_2555],2423,[2055_2555],37,15,[15_15] (1_1),62,1.20,1.20,0,0
197,80,133,10,80,80,35,0,11_11_4,4_0_0,8,[5_19] (5_1),8,[5_19] (5_1),3151,[2865_3705],3151,[2865_3705],63,10,[10_15] (52_1),72,39.85,39.85,51,36
198,76,150,15,75,71,5,13,29_26_15,4_0_5,11,[6_20] (2_1),11,[7_20] (7_1),2886,[2555_3200],2876,[2555_3055],97,14,[7_20] (3_1),105,50.00,52.67,86,60
199,78,207,20,74,64,25,28,28_68_32,6_8_3,18,[13_28] (2_1),19,[13_28] (2_1),3554,[3265_4125],3550,[3265_4125],121,20,[7_20] (1_132),118,64.25,69.08,136,119
200,83,350,15,77,75,90,16,39_10_7,16_2_1,15,[10_28] (2_2),15,[10_28] (2_2),2702,[2025_3500],2687,[2025_3500],104,15,[15_25] (270_1),96,78.00,78.57,269,206
201,77,79,15,77,76,0,12,42_25_12,0_1_0,10,[8_15] (14_1),10,[8_15] (14_1),3416,[2400_3655],3418,[2400_3655],64,15,[15_15] (2_2),128,2.53,3.80,7,7
202,78,452,13,75,64,55,103,27_38_14,10_5_12,13,[9_24] (5_1),13,[9_20] (5_1),3632,[3355_4340],3615,[3360_4280],99,13,[3_13] (1_376),227,83.41,85.84,254,224
203,78,109,10,79,77,15,2,44_21_14,2_2_0,10,[8_15] (4_2),10,[8_15] (4_2),2176,[2075_2575],2175,[2075_2575],57,10,[10_10] (30_30),63,27.52,29.36,24,24
204,79,81,15,79,77,5,72,8_3_4,1_3_1,10,[6_17] (1_1),10,[7_17] (6_1),2613,[2260_2910],2607,[2260_2910],64,15,[15_15] (2_2),70,2.47,4.94,33,33
205,79,82,15,79,77,0,22,33_28_15,1_1_1,11,[6_15] (2_8),11,[6_15] (2_8),2501,[2250_2755],2498,[2250_2755],62,15,[15_15] (3_3),76,3.66,6.10,20,20
206,83,531,20,77,51,55,14,24_47_42,12_16_20,19,[11_38] (2_1),19,[13_24] (1_1),3619,[2805_5325],3564,[2845_4860],129,20,[0_25] (1_1),150,85.50,90.40,450,397
207,85,967,15,75,65,100,15,21_32_26,28_10_5,16,[12_24] (4_1),16,[12_24] (3_1),2457,[2300_3050],2441,[2300_3050],94,15,[2_25] (1_1),102,92.24,93.28,385,259
208,73,86,15,74,73,10,6,42_19_13,3_1_0,12,[5_17] (1_2),12,[5_17] (1_2),2243,[2040_2500],2241,[2040_2500],85,15,[15_15] (12_12),82,13.95,15.12,22,22
209,74,97,13,74,74,10,3,40_17_17,2_0_0,11,[8_16] (7_1),11,[8_16] (7_1),2200,[1905_2600],2200,[1905_2600],67,13,[13_13] (23_23),66,23.71,23.71,15,10
210,70,220,15,69,63,25,19,37_16_23,16_5_4,14,[7_29] (1_1),14,[9_29] (1_1),3018,[2630_3705],3009,[2630_3705],156,15,[3_15] (1_150),110,68.64,71.36,205,182
211,69,70,15,70,70,0,0,35_20_15,0,4,[4_5] (65_5),4,[4_5] (65_5),4302,[4180_4330],4302,[4180_4330],47,,,,,,0,0
212,75,472,13,68,63,65,15,17_27_42,8_5_2,13,[7_18] (1_1),13,[7_18] (1_1),3901,[3515_4265],3911,[3660_4265],94,13,[13_18] (402_2),170,85.59,86.65,111,89
213,73,464,18,65,51,95,25,23_19_43,19_18_7,18,[13_33] (1_1),18,[13_28] (1_1),5248,[4885_6265],5204,[4885_5835],166,18,[15_18] (1_398),159,85.99,89.01,432,350
214,66,140,13,65,62,20,98,30_25_10,6_3_0,12,[9_17] (1_1),12,[9_16] (1_2),3238,[3100_3550],3235,[3100_3550],97,13,[13_13] (75_75),116,53.57,55.71,68,50
215,67,239,10,66,65,35,12,26_16_9,10_0_1,10,[7_18] (2_1),10,[7_18] (2_1),2766,[2350_3405],2765,[2350_3405],72,10,[10_10] (173_173),104,72.38,72.80,71,64
216,84,846,20,68,50,75,7,38_49_34,30_21_8,20,[15_32] (1_1),20,[15_29] (1_1),4944,[4560_5705],4916,[4560_5505],169,20,[0_25] (1_2),149,91.96,94.09,491,397
217,70,92,20,69,67,10,4,39_29_16,12_5_0,17,[10_25] (1_1),17,[10_25] (1_1),3025,[2325_3715],3018,[2325_3715],115,19,[0_20] (1_21),125,25.00,27.17,92,92
218,68,131,20,67,63,25,3,44_27_14,9_7_3,19,[13_32] (2_1),19,[13_32] (2_1),4967,[4770_5670],4966,[4770_5670],116,20,[20_20] (64_64),158,48.85,51.91,153,153
219,68,248,20,65,59,50,2,115_0_0,22_5_2,20,[14_32] (1_1),20,[14_32] (1_1),3070,[2750_3690],3040,[2750_3690],144,20,[3_25] (1_1),106,73.79,76.21,180,170
220,63,90,11,63,62,30,6,25_17_16,5_1_0,11,[8_17] (1_1),11,[8_17] (1_1),4005,[3560_4615],4002,[3560_4615],69,11,[11_11] (27_27),72,30.00,31.11,31,31
221,77,783,20,67,48,80,17,36_40_33,29_16_11,20,[10_46] (1_1),20,[10_33] (1_1),4729,[4305_6285],4715,[4305_5375],153,20,[0_20] (10_705),199,91.44,93.87,543,455
222,67,303,12,66,54,70,3,26_28_12,25_11_2,12,[9_18] (4_3),12,[9_18] (4_2),1991,[1700_2450],1976,[1700_2400],93,12,[12_17] (236_1),82,78.22,82.18,248,209
223,67,179,8,65,63,25,4,20_17_22,8_4_0,7,[5_14] (6_2),7,[5_14] (6_2),3635,[3140_4430],3637,[3140_4430],62,8,[2_8] (1_113),56,63.69,64.80,84,74
224,75,462,15,69,54,45,11,19_26_22,16_10_12,14,[11_20] (2_3),15,[11_20] (1_2),2999,[2705_3505],2980,[2705_3305],95,15,[0_20] (2_4),170,85.06,88.31,289,243
225,69,86,20,70,67,15,23,62_47_19,3_3_1,14,[8_27] (2_1),14,[8_27] (2_1),4946,[4620_7215],4953,[4620_7215],107,20,[20_20] (16_16),144,18.60,22.09,50,50
226,70,257,10,70,62,50,7,35_26_11,13_4_5,10,[8_19] (7_1),10,[8_19] (7_1),4024,[3900_4575],4022,[3900_4575],742,10,[10_15] (184_3),106,72.76,75.88,180,148
227,75,413,15,70,64,85,53,21_19_6,22_9_1,15,[10_35] (2_1),15,[10_33] (2_1),2629,[2050_4030],2594,[2050_3600],114,15,[1_20] (1_5),133,83.05,84.50,395,334
228,69,86,20,69,65,0,34,52_30_14,3_2_2,13,[7_20] (2_2),13,[7_20] (2_2),5106,[4330_5910],5066,[4330_5770],96,20,[20_25] (16_1),144,19.77,24.42,50,45
229,68,88,20,68,66,10,37,33_23_20,2_1_2,15,[9_25] (4_1),15,[9_25] (4_1),2898,[1950_3400],2888,[1950_3400],125,20,[20_20] (20_20),183,22.73,25.00,33,33
230,69,135,15,68,61,30,97,41_34_21,8_6_2,14,[10_21] (2_1),14,[10_21] (2_1),4229,[3860_4685],4240,[4010_4685],129,15,[15_15] (67_67),114,49.63,54.81,121,97
231,70,264,10,68,64,35,58,30_23_16,10_3_1,10,[6_18] (1_1),10,[6_16] (1_1),2703,[2305_3470],2692,[2305_3470],93,10,[9_15] (1_1),108,74.24,75.76,100,85
232,72,344,20,69,61,70,29,38_40_29,19_7_1,20,[15_32] (2_2),20,[15_32] (2_2),3890,[3560_4880],3895,[3560_4880],482,20,[16_25] (1_1),153,79.94,82.27,282,249
233,71,88,20,71,70,5,49,64_49_25,6_1_0,17,[10_23] (1_1),17,[10_23] (1_1),4432,[4110_4750],4432,[4110_4750],114,20,[20_20] (17_17),125,19.32,20.45,36,36
234,74,171,20,73,73,45,67,56_28_17,12_0_0,19,[14_35] (2_1),19,[14_35] (2_1),4329,[3955_4705],4329,[3955_4705],114,20,[10_25] (1_1),144,57.31,57.31,96,96
235,75,403,16,73,62,75,20,22_45_27,25_8_3,16,[10_27] (1_1),16,[10_26] (1_1),4985,[4495_6050],4954,[4495_5555],134,16,[13_21] (1_1),137,81.89,84.62,313,271
236,73,201,15,72,68,20,3,29_31_19,8_4_5,12,[5_36] (2_1),12,[5_15] (2_10),3012,[2660_3900],3000,[2660_3510],105,15,[14_20] (1_4),173,64.18,66.17,206,174
237,73,390,15,70,64,80,48,50_40_26,16_5_2,15,[10_32] (1_1),15,[10_23] (1_1),4933,[4580_5740],4909,[4580_5405],112,15,[11_20] (1_2),155,82.05,83.59,246,217
238,71,116,15,70,69,25,19,36_24_15,7_1_0,14,[10_23] (3_1),14,[10_23] (3_1),2782,[2400_3230],2783,[2400_3230],158,15,[14_15] (1_45),93,39.66,40.52,47,40
239,71,242,18,70,67,45,8,40_65_30,19_3_0,18,[14_30] (4_1),18,[14_30] (4_1),3605,[3400_4150],3603,[3400_4150],112,18,[18_18] (172_172),130,71.07,72.31,184,149
240,73,309,18,67,58,80,14,48_31_28,7_11_5,18,[12_30] (1_1),18,[12_29] (1_1),4326,[3910_5090],4290,[3910_4855],128,18,[15_23] (1_2),269,78.32,81.23,275,217
241,68,68,15,68,68,0,0,0,0,6,[6_6] (68_68),6,[6_6] (68_68),1800,[1800_1800],1800,[1800_1800],30,,,,,,0,0
242,74,201,15,69,68,60,0,27_23_18,9_0_1,15,[10_26] (1_1),15,[10_26] (1_1),2112,[1705_3000],2111,[1705_3000],76,15,[15_20] (131_1),434,65.67,66.17,107,97
243,72,137,20,71,69,45,8,48_19_18,7_2_1,19,[13_25] (2_3),19,[13_25] (2_1),3014,[2750_3605],3003,[2750_3355],94,20,[17_20] (1_64),108,48.18,49.64,86,63
244,81,826,20,73,63,130,10,42_33_28,42_6_6,21,[16_43] (2_1),21,[16_29] (2_1),2982,[2535_4075],2950,[2535_3425],181,20,[7_25] (1_4),160,91.16,92.37,499,393
245,74,83,20,74,73,0,35,68_37_25,0_0_1,14,[9_20] (4_3),14,[9_20] (4_3),4904,[4605_5175],4907,[4605_5175],129,20,[20_20] (9_9),300,10.84,12.05,8,8
246,74,103,20,73,69,5,37,42_29_18,3_5_4,17,[10_21] (1_1),17,[10_21] (1_1),2977,[2465_3650],2974,[2465_3650],93,20,[16_20] (1_29),138,29.13,33.01,102,82
247,74,94,20,73,69,10,21,60_44_25,10_4_4,18,[14_25] (2_1),18,[14_25] (2_1),3709,[3350_4100],3713,[3350_4100],104,20,[20_20] (21_21),176,22.34,26.60,118,111
248,92,1384,20,73,52,180,27,43_35_43,40_17_18,22,[14_48] (1_1),22,[17_48] (1_1),3230,[2500_5055],3250,[2500_5055],148,20,[0_30] (1_1),218,94.73,96.24,847,610
249,72,80,20,72,67,5,69,46_35_15,2_6_0,16,[11_21] (1_2),16,[11_21] (1_1),3649,[3155_3905],3660,[3155_3905],164,21,[20_25] (7_1),106,10.00,16.25,51,51
250,73,80,20,72,70,5,55,47_36_11,0_1_1,16,[10_24] (1_1),16,[10_24] (1_1),3884,[3400_4290],3890,[3400_4290],94,20,[20_20] (8_8),123,10.00,12.50,15,15
251,72,74,15,73,73,0,9,38_28_13,3_0_0,11,[6_15] (1_5),11,[6_15] (1_5),2877,[2325_3395],2877,[2325_3395],73,15,[15_15] (1_1),71,1.35,1.35,15,15
252,73,132,20,72,64,25,35,41_40_30,16_6_2,19,[12_26] (3_2),19,[12_26] (3_1),3602,[2755_4465],3597,[3060_4290],121,20,[20_25] (59_1),154,45.45,51.52,148,136
253,73,78,20,73,71,5,13,54_35_12,4_2_0,16,[11_23] (1_1),16,[11_23] (1_1),3861,[3555_4055],3866,[3555_4055],94,16,[1_20] (1_4),96,6.41,8.97,34,34
254,80,673,20,71,56,110,79,51_42_42,24_11_9,21,[16_35] (1_1),21,[16_35] (1_1),4741,[4190_5540],4761,[4190_5540],140,20,[0_25] (1_3),234,89.45,91.68,384,312
255,71,157,20,70,67,25,19,63_33_13,15_4_1,18,[10_28] (1_2),18,[10_28] (1_1),3317,[2800_4050],3300,[2800_3850],94,20,[20_20] (87_87),113,55.41,57.32,149,127
256,72,261,18,70,65,70,13,41_29_26,22_3_4,18,[11_37] (1_1),18,[12_37] (2_1),2881,[2155_3855],2865,[2155_3855],107,18,[13_18] (1_190),132,73.18,75.10,287,272
257,71,126,20,69,61,15,13,56_47_27,11_7_3,19,[14_27] (2_1),19,[14_27] (2_1),3750,[3405_4290],3747,[3405_4290],114,20,[19_25] (1_1),187,45.24,51.59,131,126
258,72,259,18,69,60,55,42,51_30_27,8_5_6,18,[15_29] (4_2),18,[15_29] (4_1),3347,[3005_3960],3333,[3005_3600],412,18,[18_23] (189_1),132,73.36,76.83,140,135
259,69,103,15,66,64,40,12,30_24_15,22_3_0,14,[8_24] (1_2),14,[8_24] (1_2),2307,[1800_3080],2304,[1800_3080],91,15,[15_15] (37_37),769,35.92,37.86,144,144
260,69,100,20,69,67,10,12,41_38_19,12_1_1,18,[11_25] (1_1),18,[11_25] (1_1),3129,[2700_3565],3131,[2700_3565],162,20,[20_20] (31_31),130,31.00,33.00,75,75
261,68,95,20,68,66,35,28,49_27_16,15_2_0,18,[13_35] (4_1),18,[13_29] (4_1),3572,[2950_4250],3557,[2950_3980],111,20,[20_20] (27_27),196,28.42,30.53,109,102
262,73,313,15,69,65,60,84,71_37_23,17_9_3,15,[11_29] (3_1),15,[11_28] (3_1),3787,[2750_4555],3776,[2750_4555],114,15,[14_20] (3_4),182,77.96,79.23,277,220
263,69,78,15,69,69,10,13,32_20_16,3_0_0,11,[7_17] (11_1),11,[7_17] (11_1),3508,[3205_3925],3508,[3205_3925],85,15,[15_15] (9_9),90,11.54,11.54,14,14
264,72,498,15,68,57,70,2,11_37_24,14_13_1,15,[11_31] (8_1),15,[11_31] (7_1),2202,[2025_3075],2192,[2025_3075],85,15,[0_20] (1_3),177,86.35,88.55,276,206
265,75,332,15,72,63,60,4,20_33_24,22_8_4,15,[11_25] (1_1),15,[11_22] (1_1),2561,[2080_3880],2526,[2080_3680],100,15,[15_15] (260_260),139,78.31,81.02,232,210
266,74,193,15,71,67,50,29,35_25_15,5_1_5,14,[10_21] (2_1),14,[10_21] (2_1),3985,[3800_4350],3989,[3800_4350],134,15,[15_15] (122_122),94,63.21,65.28,87,77
267,72,123,20,72,69,15,3,47_39_13,17_5_0,19,[13_26] (1_1),19,[13_26] (1_1),2519,[2100_3255],2520,[2100_3255],101,20,[20_20] (51_51),118,41.46,43.90,134,126
268,72,246,16,69,60,65,72,32_26_17,21_6_6,16,[10_34] (1_1),16,[10_24] (1_1),2934,[2150_4270],2900,[2150_3940],121,16,[0_21] (1_1),94,71.95,75.61,253,243
269,73,285,20,67,53,60,9,32_59_44,15_12_6,20,[15_33] (1_1),20,[15_26] (1_1),4250,[3915_4830],4230,[3915_4800],154,20,[0_20] (1_217),141,76.49,81.40,253,221
270,70,172,14,64,61,65,45,35_34_27,23_2_1,14,[9_25] (1_2),14,[9_25] (1_2),3084,[2225_4550],3087,[2225_4550],572,14,[10_19] (1_1),187,62.79,64.53,196,186
271,65,65,20,65,65,0,0,0,0,6,[6_7] (64_1),6,[6_7] (64_1),2648,[2550_2650],2648,[2550_2650],31,,,,,,0,0
272,66,82,15,66,64,20,9,37_19_18,5_1_1,14,[11_25] (3_1),14,[11_20] (3_1),2887,[2550_3225],2879,[2550_3155],70,15,[15_15] (16_16),78,19.51,21.95,47,47
