Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
128,383,2356,20,356,275,115,38,121_97_113,87_45_90,16,[0_30] (5_1),17,[6_26] (1_2),4238,[2370_7665],4006,[2370_6450],128,20,[0_25] (1_7),129,84.89,88.33,2179,1728
129,360,705,35,353,321,85,132,341_240_128,46_32_32,31,[18_42] (1_1),31,[20_40] (1_1),7726,[5605_9955],7717,[5605_9865],208,35,[2_40] (1_2),221,49.93,54.47,979,871
130,351,393,27,358,340,30,23,287_175_78,17_18_9,19,[8_34] (1_1),19,[8_32] (1_1),4266,[2505_6505],4259,[2505_6505],136,27,[3_37] (1_1),210,8.91,13.49,384,343
131,374,3172,20,332,279,470,36,426_121_78,103_56_39,20,[15_37] (1_1),20,[16_31] (3_1),3910,[3265_5305],3869,[3265_5170],138,20,[0_25] (4_11),134,89.53,91.20,2727,2268
132,336,706,20,340,300,60,21,204_155_85,39_37_19,17,[2_28] (1_1),17,[6_25] (1_1),3660,[2550_6945],3620,[2550_5850],107,20,[7_25] (1_3),122,51.84,57.51,791,720
133,346,1769,25,329,271,290,2,165_134_88,77_28_66,24,[6_35] (1_4),24,[16_35] (1_1),7346,[4855_9605],7221,[4855_9560],139,25,[0_35] (1_1),127,81.40,84.68,1901,1701
134,327,734,28,323,287,145,166,319_197_125,64_28_30,25,[4_39] (1_1),25,[17_39] (4_1),4866,[3850_9255],4811,[3850_6350],170,28,[10_38] (1_1),177,55.99,60.90,1170,1087
135,424,9077,17,214,148,805,26,25_114_74,106_18_114,19,[6_57] (1_1),19,[11_33] (2_1),3571,[2700_6205],3434,[2700_4750],169,17,[0_47] (9_1),117,97.64,98.37,7095,4152
136,208,210,20,210,210,0,9,21_8_2,0,7,[5_15] (68_1),7,[5_15] (68_1),5238,[3560_5610],5238,[3560_5610],55,,,,,,0,0
137,211,292,32,211,181,95,22,174_133_65,16_40_33,27,[13_44] (1_1),27,[17_44] (2_1),5029,[3725_7730],4971,[3725_6690],159,32,[26_37] (1_1),167,27.74,38.01,897,874
138,244,1763,15,224,162,440,48,124_76_39,92_42_57,16,[6_35] (1_3),16,[10_35] (2_1),3350,[2420_5420],3214,[2420_4325],121,15,[6_20] (1_16),100,87.29,90.81,2828,2409
139,224,298,27,229,214,70,43,207_135_75,41_9_17,22,[9_39] (1_1),22,[9_34] (1_1),5407,[3850_7900],5408,[3850_7900],136,27,[27_27] (69_69),164,23.15,28.19,590,583
140,227,427,25,226,205,95,20,175_136_55,76_22_19,22,[7_36] (2_1),22,[12_36] (1_1),4866,[3400_8865],4824,[3400_6955],137,25,[0_30] (1_3),140,47.07,51.99,998,917
141,226,345,28,228,212,80,48,138_93_43,37_13_17,26,[19_35] (3_2),26,[19_32] (3_2),5600,[4325_7015],5610,[4325_7015],143,27,[0_28] (1_112),146,33.91,38.55,590,569
142,228,463,30,221,183,80,74,204_163_59,25_33_38,26,[13_40] (1_2),26,[14_40] (1_2),4542,[3405_6920],4482,[3405_6920],145,30,[0_35] (1_3),179,52.27,60.48,951,845
143,222,632,25,215,177,195,16,182_132_89,61_35_42,23,[0_53] (1_1),23,[17_37] (3_1),4575,[3455_9100],4453,[3460_5710],151,25,[10_30] (1_6),147,65.98,71.99,1614,1450
144,238,1259,30,213,179,300,158,110_332_0,84_8_52,29,[15_74] (1_1),29,[15_43] (1_1),5497,[4365_8210],5427,[4365_8040],220,30,[0_60] (1_1),217,83.08,85.78,2607,1698
145,223,655,30,219,174,135,40,173_152_99,56_38_33,29,[9_37] (1_2),29,[24_37] (3_1),4221,[3505_7750],4115,[3505_5110],157,30,[8_35] (1_2),151,66.56,73.44,1167,1092
146,245,1687,20,213,170,285,19,92_111_56,51_34_45,20,[13_35] (4_1),20,[13_27] (2_1),3366,[2675_4455],3308,[2675_4405],124,20,[6_25] (1_9),104,87.37,89.92,1646,1439
147,218,790,23,208,184,185,60,156_119_75,36_17_27,22,[10_34] (1_2),22,[15_34] (3_1),3525,[2750_5710],3488,[2750_4655],128,23,[0_28] (1_1),125,73.67,76.71,986,942
148,212,584,30,206,163,135,4,145_136_57,49_30_51,26,[0_49] (2_1),26,[14_49] (2_1),4961,[3155_9800],4897,[3155_7305],168,30,[12_35] (1_6),172,64.73,72.09,1429,1293
149,220,1111,25,205,158,200,6,141_113_83,55_41_57,24,[0_40] (1_1),24,[18_34] (1_1),4198,[3260_8800],4079,[3260_5440],183,25,[0_30] (1_1),135,81.55,85.78,1609,1520
150,269,3423,31,181,98,445,110,210_47_77,70_63_97,31,[0_56] (4_1),32,[24_51] (1_1),5125,[4000_10450],4836,[4000_6355],213,31,[0_51] (8_1),187,94.71,97.14,3908,2898
151,180,183,20,183,183,0,0,7_4_1,0,7,[6_14] (74_1),7,[6_14] (74_1),5133,[3755_5430],5133,[3755_5430],53,,,,,,0,0
152,181,218,23,185,182,30,35,100_52_33,13_1_2,18,[11_31] (6_1),18,[11_31] (6_1),4668,[3025_6175],4671,[3025_6175],113,22,[3_28] (1_2),139,15.14,16.51,175,152
153,188,1106,20,171,130,285,12,91_72_67,62_28_30,21,[0_32] (1_1),21,[15_29] (1_1),3884,[3000_7225],3828,[3000_5275],121,20,[0_25] (1_6),113,84.54,88.25,1575,1372
154,186,1014,23,179,127,175,30,60_86_108,43_43_36,22,[1_30] (1_1),22,[14_30] (1_1),3861,[3060_7480],3824,[3060_5085],125,23,[5_28] (1_2),122,82.35,87.48,1256,1147
155,183,570,15,182,152,125,17,91_49_44,53_21_21,14,[7_31] (2_1),14,[10_31] (3_1),3518,[2680_5050],3459,[2680_5050],101,15,[0_15] (1_386),92,68.07,73.33,919,895
156,181,329,25,178,154,55,11,116_97_54,27_14_36,21,[0_37] (2_1),21,[13_37] (1_1),3606,[2405_7650],3511,[2405_5015],160,24,[2_30] (1_1),177,45.90,53.19,706,657
157,186,641,15,181,154,190,10,67_56_31,37_20_25,15,[2_29] (1_1),15,[11_29] (4_1),3386,[2785_5655],3351,[2785_4415],99,15,[0_15] (1_454),96,71.76,75.98,1023,990
158,191,1098,18,176,130,200,5,57_69_62,59_32_28,18,[8_27] (1_1),18,[14_25] (5_2),4205,[3455_5805],4161,[3455_5120],117,18,[0_23] (2_5),108,83.97,88.16,1288,1134
159,175,213,15,181,172,15,21,101_54_29,10_4_8,12,[7_19] (1_1),12,[7_19] (1_1),3579,[2930_4645],3579,[2930_4645],77,15,[15_15] (32_32),98,15.02,19.25,179,169
160,190,850,20,183,159,205,91,154_64_0,52_14_26,19,[12_47] (2_1),19,[12_47] (2_1),3647,[2255_5855],3594,[2255_5855],143,20,[4_30] (1_1),130,78.47,81.29,1310,1138
161,201,952,15,206,168,195,16,60_94_48,48_27_24,15,[5_25] (1_2),15,[10_25] (1_1),2742,[2105_4385],2699,[2105_3890],92,15,[9_20] (1_1),86,78.36,82.35,1118,1034
162,192,279,20,196,188,80,6,143_80_41,22_9_8,17,[9_28] (1_1),17,[9_28] (1_1),3928,[2650_5455],3921,[2650_5455],101,20,[19_20] (2_81),108,29.75,32.62,415,410
163,190,219,15,204,199,20,296,153_66_42,5_6_0,11,[6_18] (4_1),11,[6_18] (4_1),4342,[3275_5335],4353,[3275_5335],91,15,[15_15] (15_15),99,6.85,9.13,102,102
164,194,584,15,187,171,145,12,103_65_47,28_10_21,13,[7_36] (5_1),13,[7_22] (5_1),3571,[2700_4650],3537,[2700_4650],96,15,[7_20] (2_1),99,67.98,70.72,865,811
165,253,4392,24,160,57,335,57,83_136_0,99_54_94,25,[0_41] (1_1),27,[22_36] (1_1),5304,[3975_8500],5205,[3975_6850],158,24,[0_39] (7_1),143,96.36,98.70,3330,2398
166,155,160,20,160,160,0,0,0,1_0_0,7,[7_9] (156_1),7,[7_9] (156_1),4955,[4560_5210],4955,[4560_5210],45,,,,,,5,5
167,155,298,10,152,137,115,28,79_52_13,27_10_7,10,[5_22] (1_1),10,[5_21] (1_1),2575,[2165_4070],2548,[2165_3770],71,10,[0_15] (1_1),74,48.99,54.03,573,546
168,152,649,15,144,118,175,0,64_65_15,27_27_11,14,[10_36] (4_1),14,[10_22] (2_1),3492,[2905_5100],3429,[2905_4500],93,15,[2_47] (1_1),101,77.81,81.82,2330,896
169,152,567,15,140,114,135,9,82_14_42,40_14_13,14,[6_23] (1_1),14,[8_23] (2_1),2799,[1985_4250],2765,[1985_3765],87,15,[0_20] (1_1),84,75.31,79.89,695,664
170,138,209,12,138,129,70,15,87_37_17,26_11_4,11,[6_20] (1_2),11,[6_20] (1_1),3168,[2465_4050],3150,[2465_4050],75,12,[0_17] (1_1),75,33.97,38.28,420,384
171,144,538,15,138,114,155,11,79_26_37,47_17_13,15,[8_30] (1_1),15,[8_30] (1_1),2920,[2150_4065],2899,[2150_4065],87,15,[12_20] (1_1),85,74.35,78.81,844,806
172,150,497,12,142,121,115,6,133_15_0,28_10_20,12,[6_22] (1_1),12,[7_19] (1_2),3308,[2360_6455],3250,[2360_5750],82,12,[1_12] (1_347),78,71.43,75.65,652,640
173,151,446,18,148,113,50,29,64_48_35,10_8_39,15,[4_29] (1_1),15,[10_29] (6_1),4212,[3255_6320],4079,[3255_5100],99,18,[5_23] (1_2),118,66.82,74.66,579,523
174,145,196,15,147,142,50,2,72_55_21,14_2_4,13,[9_34] (1_1),13,[9_19] (1_2),3250,[2550_4030],3245,[2550_4030],72,15,[1_15] (1_48),99,25.00,27.55,256,256
175,145,156,17,145,143,40,2,73_52_20,7_2_1,15,[11_22] (2_1),15,[11_22] (2_1),3616,[3050_4300],3616,[3050_4300],72,17,[16_17] (1_10),72,7.05,8.33,128,128
176,149,324,14,146,131,65,4,73_58_21,39_11_11,13,[8_24] (5_1),13,[8_24] (5_1),3394,[2755_4650],3359,[2755_4650],89,14,[11_14] (1_175),86,54.94,59.57,529,505
177,157,954,15,140,105,170,23,78_35_36,57_22_27,15,[6_29] (1_1),15,[10_29] (1_1),3232,[2560_4655],3190,[2560_4510],95,15,[2_20] (1_1),89,85.32,88.99,1085,1056
178,137,161,15,140,136,10,37,55_28_7,17_2_8,10,[4_21] (5_1),10,[4_21] (5_1),4379,[3100_6100],4391,[3100_6100],65,15,[15_15] (21_21),85,13.04,15.53,189,182
179,161,1053,15,140,108,265,17,33_85_31,33_21_27,15,[9_29] (4_1),15,[9_25] (3_2),3679,[2610_4665],3678,[2610_4510],95,15,[4_20] (1_5),88,86.70,89.74,1232,1127
180,161,2750,13,113,73,300,1,57_5_0,119_30_34,15,[9_29] (2_1),15,[10_28] (1_1),2879,[2110_4280],2755,[2110_3960],117,13,[0_23] (1_1),71,95.89,97.35,2571,1876
181,112,112,15,112,112,0,0,0,0,4,[4_6] (58_1),4,[4_6] (58_1),3514,[3225_3610],3514,[3225_3610],25,,,,,,0,0
182,123,719,15,113,87,255,4,33_26_16,44_11_36,16,[10_36] (1_1),17,[13_36] (8_1),3173,[1900_5480],3070,[1900_5480],94,15,[5_25] (1_1),74,84.28,87.90,1485,1258
183,112,114,15,113,111,5,7,8_4_0,2_1_2,9,[4_19] (1_1),9,[5_19] (2_1),3591,[2045_4490],3583,[2045_4405],56,15,[15_15] (1_1),83,0.88,2.63,42,42
184,117,484,15,110,95,280,133,101_27_0,47_1_23,17,[6_51] (1_1),17,[13_29] (5_1),5343,[4385_8190],5273,[4385_6645],150,15,[0_20] (1_3),120,77.27,80.37,1294,1245
185,116,294,14,110,91,80,21,68_25_19,57_14_11,13,[4_25] (1_1),13,[8_25] (1_1),3483,[2065_6250],3365,[2065_4805],97,14,[13_14] (1_183),99,62.59,69.05,649,644
186,117,534,15,115,93,200,8,59_42_23,58_26_6,16,[10_30] (1_1),16,[11_30] (3_1),3424,[2565_4415],3372,[2565_4415],105,15,[5_25] (2_1),89,78.46,82.58,1126,1017
187,115,115,20,115,115,0,7,57_34_15,4_0_0,8,[5_15] (10_3),8,[5_15] (10_3),5535,[4205_6265],5535,[4205_6265],70,,,,,,20,20
188,113,124,15,114,105,25,3,68_28_16,25_10_3,12,[7_19] (2_1),12,[7_18] (2_1),3498,[2520_4435],3500,[2520_4435],89,15,[15_15] (10_10),75,8.06,15.32,262,262
189,115,263,15,116,102,115,48,61_41_17,38_11_5,15,[12_27] (6_1),15,[12_27] (4_1),3145,[2400_4390],3117,[2400_4390],98,15,[14_15] (1_146),96,55.89,61.22,570,565
190,113,134,10,115,111,25,6,30_16_5,8_3_1,7,[3_13] (1_4),7,[4_13] (3_3),2200,[1455_2960],2189,[1455_2760],53,10,[7_15] (1_1),64,14.18,17.16,123,114
191,139,1741,15,114,97,290,23,65_28_11,82_12_24,17,[11_25] (1_1),17,[11_25] (1_1),2965,[1800_4455],2907,[1800_4455],94,15,[0_20] (1_8),75,93.45,94.43,1707,1310
192,117,306,15,114,100,100,21,55_29_21,56_11_10,15,[8_26] (2_1),15,[8_23] (2_2),3071,[1930_6050],3012,[1930_6050],104,15,[4_20] (1_1),92,62.75,67.32,743,687
193,121,397,15,113,84,125,4,51_45_17,42_36_13,15,[12_24] (7_1),15,[12_22] (4_3),3642,[3160_4710],3585,[3160_4710],87,15,[4_15] (1_276),74,71.54,78.84,869,825
194,115,266,15,113,91,110,22,47_50_18,40_20_15,14,[8_34] (1_1),14,[8_20] (1_1),3687,[2575_6305],3523,[2575_4725],106,15,[13_20] (1_1),98,57.52,65.79,762,738
195,122,1768,14,101,61,260,23,64_2_23,103_17_50,16,[10_32] (1_1),16,[10_29] (1_1),3170,[2300_4595],3120,[2300_3950],107,14,[0_24] (1_1),73,94.29,96.55,2019,1581
196,100,100,15,100,100,0,0,0,0,6,[5_12] (23_1),6,[5_12] (23_1),3763,[2655_4055],3763,[2655_4055],37,,,,,,0,0
197,99,162,10,97,92,50,1,12_13_3,24_9_4,9,[5_19] (5_1),9,[5_19] (5_1),3508,[2860_4135],3521,[2860_4135],64,10,[10_15] (62_2),65,40.12,43.21,439,324
198,105,155,15,102,83,5,23,52_30_18,11_3_26,11,[6_17] (3_1),11,[6_17] (1_1),3631,[2685_4550],3546,[2685_4450],75,15,[7_15] (1_49),91,34.19,46.45,325,298
199,101,341,20,99,81,130,36,44_77_12,22_24_15,20,[10_31] (1_1),20,[12_31] (2_1),3934,[3350_5445],3932,[3350_5080],124,20,[12_30] (1_1),116,70.97,76.25,773,680
200,108,373,15,103,92,135,23,40_11_0,34_7_12,15,[6_28] (1_1),15,[11_28] (5_1),3135,[2125_5400],3080,[2125_4490],102,15,[4_20] (1_2),87,72.39,75.34,729,658
201,101,103,15,101,101,15,8,53_36_14,3_0_0,10,[8_22] (22_1),10,[8_22] (22_1),4277,[3175_4755],4277,[3175_4755],74,15,[15_15] (2_2),89,1.94,1.94,52,52
202,112,455,13,106,87,140,153,91_55_29,35_23_11,13,[7_34] (1_1),13,[9_21] (3_1),3951,[3405_5010],3914,[3405_5010],116,13,[3_13] (1_343),97,76.70,80.88,824,763
203,111,454,16,105,86,150,38,40_17_46,21_11_12,16,[7_26] (1_1),16,[10_26] (2_1),2800,[2215_4625],2774,[2215_3775],92,16,[13_16] (1_346),94,76.87,81.06,595,578
204,105,107,15,105,102,0,103,26_9_8,5_3_1,9,[3_15] (1_2),9,[5_15] (1_2),3567,[2500_4700],3542,[2500_4420],66,15,[15_15] (2_2),77,1.87,4.67,53,53
205,107,113,15,107,102,0,31,55_27_22,10_5_5,11,[4_17] (1_1),12,[6_17] (2_1),3081,[2300_4595],3048,[2300_4350],65,15,[15_15] (6_6),72,5.31,9.73,125,125
206,110,309,20,106,89,35,35,42_47_23,40_11_23,18,[10_36] (4_1),18,[10_34] (3_1),4388,[3040_6065],4405,[3040_5795],114,20,[6_20] (1_193),115,65.70,71.20,573,546
207,110,187,20,110,100,50,12,55_42_25,21_10_7,19,[15_26] (2_1),19,[15_26] (2_1),2998,[2500_3900],2980,[2500_3900],100,20,[10_35] (1_1),112,41.18,46.52,454,331
208,108,129,15,109,103,30,10,60_20_28,3_6_2,11,[5_31] (2_1),11,[5_31] (2_1),2890,[2050_4100],2897,[2050_4100],79,15,[15_15] (20_20),91,15.50,20.16,181,176
209,108,123,13,108,104,60,1,59_39_12,6_3_1,12,[8_28] (5_1),12,[8_28] (5_1),2548,[1855_3600],2546,[1855_3600],77,13,[13_13] (15_15),85,12.20,15.45,227,227
210,132,2240,13,98,57,310,11,80_15_0,76_36_36,15,[3_31] (1_1),16,[13_31] (14_1),3667,[2600_5265],3642,[2600_4965],126,13,[0_18] (1_8),83,95.62,97.46,1971,1656
211,98,98,15,98,98,0,0,62_26_9,1_0_0,4,[4_10] (91_1),4,[4_10] (91_1),5943,[4805_6280],5943,[4805_6280],52,,,,,,5,5
212,104,417,13,99,77,170,19,47_35_20,22_17_13,14,[8_28] (3_1),14,[8_28] (3_1),4215,[3645_5600],4210,[3645_4920],100,13,[10_18] (1_3),82,76.26,81.53,764,720
213,117,1101,18,100,59,225,42,48_40_32,59_50_24,19,[11_37] (2_1),20,[11_37] (1_1),5613,[4860_7075],5641,[4860_7075],145,18,[2_23] (1_8),116,90.92,94.64,1686,1476
214,101,191,13,101,88,55,148,69_36_30,14_21_5,12,[7_20] (1_2),12,[8_20] (1_2),3475,[3090_4350],3467,[3090_4340],91,13,[11_13] (1_89),93,47.12,53.93,382,362
215,106,281,10,103,97,125,16,39_25_16,18_6_2,10,[7_18] (2_1),10,[7_18] (1_1),3031,[2250_4150],3019,[2250_4050],73,10,[8_10] (1_172),74,63.35,65.48,389,382
216,120,1284,20,105,65,295,30,56_54_36,61_46_25,22,[13_37] (1_1),22,[13_37] (1_1),5440,[4700_6885],5377,[4700_6480],161,20,[0_30] (1_1),123,91.82,94.94,1888,1624
217,105,130,20,103,92,20,15,73_31_0,23_13_6,17,[0_26] (1_1),18,[11_23] (1_2),3833,[2545_7305],3755,[2545_5000],119,19,[0_20] (1_26),123,20.77,29.23,299,299
218,107,179,20,107,90,50,1,79_49_19,13_13_14,19,[14_35] (1_1),19,[14_35] (1_1),5281,[4750_6055],5273,[4750_6055],122,20,[15_20] (1_66),121,40.22,49.72,400,400
219,110,325,20,109,86,70,6,133_0_0,43_23_9,19,[10_27] (1_1),20,[14_27] (1_1),3482,[2705_5180],3368,[2705_4445],111,20,[8_25] (1_2),101,66.46,73.54,642,579
220,110,151,11,110,107,40,10,4_2_0,10_1_2,10,[7_15] (1_1),10,[7_15] (1_1),4322,[3795_5195],4318,[3795_5195],67,11,[11_11] (41_41),66,27.15,29.14,145,145
221,121,818,20,109,67,165,21,65_63_48,45_50_59,20,[0_39] (1_1),20,[12_29] (1_1),5163,[4325_8510],4981,[4325_6160],155,20,[5_35] (1_1),127,86.67,91.81,1683,1455
222,113,557,12,111,84,90,4,43_39_29,41_26_12,12,[6_26] (1_1),12,[9_26] (2_1),2241,[1600_3440],2185,[1600_3440],83,12,[5_17] (1_1),71,80.07,84.92,787,693
223,112,319,8,113,99,95,4,38_15_26,13_19_11,8,[6_23] (14_1),8,[6_17] (10_1),3948,[3130_5035],3919,[3130_5035],74,8,[7_8] (3_203),59,64.58,68.97,506,494
224,116,384,18,111,91,85,36,48_36_28,39_23_14,17,[4_33] (1_1),17,[11_27] (3_1),3645,[2900_5855],3556,[2900_4665],138,18,[7_23] (1_1),96,71.09,76.30,735,689
225,118,886,15,109,82,185,20,107_41_17,33_23_21,16,[8_36] (1_1),16,[11_28] (1_1),4971,[4450_8890],4833,[4450_6460],129,15,[7_25] (1_1),112,87.70,90.74,1135,968
226,114,414,10,111,88,165,8,59_36_19,31_20_13,11,[8_27] (10_1),11,[8_16] (7_1),4281,[3905_5510],4247,[3905_5230],96,10,[6_15] (1_1),91,73.19,78.74,802,758
227,111,561,15,106,84,170,68,44_25_21,51_19_12,15,[0_40] (1_1),15,[11_32] (1_1),3214,[1950_5925],3059,[1950_4775],117,15,[5_20] (1_1),96,81.11,85.03,1013,977
228,107,126,20,106,96,0,47,77_48_30,13_12_6,13,[5_21] (1_1),13,[7_21] (5_1),6552,[5135_7620],6520,[5135_7620],103,20,[20_20] (20_20),165,15.87,23.81,204,194
229,105,127,20,105,97,35,71,46_40_21,15_10_3,16,[9_27] (3_1),16,[9_27] (2_1),4019,[2515_6150],4046,[2515_5390],458,20,[20_25] (20_2),131,17.32,23.62,270,240
230,105,206,15,103,92,65,154,85_54_26,7_9_6,14,[9_22] (1_1),14,[10_22] (3_1),4483,[3900_5345],4470,[3900_5300],159,15,[15_20] (102_1),110,50.00,55.34,293,274
231,105,411,10,102,92,100,74,50_40_16,16_11_6,10,[5_19] (1_2),10,[5_19] (1_2),2994,[2255_4120],2971,[2255_4015],97,10,[5_15] (1_1),83,75.18,77.62,490,421
232,108,582,20,100,82,115,54,65_55_26,53_21_10,20,[13_36] (1_1),20,[13_36] (1_1),4203,[3630_5660],4173,[3630_5660],152,20,[4_25] (1_1),128,82.82,85.91,836,785
233,101,128,20,101,93,30,76,93_63_28,19_9_1,17,[10_26] (1_1),17,[10_26] (1_1),4960,[3960_6285],4952,[3960_6285],124,20,[20_20] (27_27),124,21.09,27.34,229,229
234,103,233,20,101,95,50,104,110_49_22,19_6_5,18,[10_26] (1_1),18,[10_25] (1_2),4857,[3905_6490],4864,[3905_6490],117,20,[18_20] (2_130),116,56.65,59.23,281,276
235,102,731,16,93,65,110,29,33_36_31,37_31_16,16,[7_24] (1_1),16,[10_23] (1_2),5362,[4595_6755],5300,[4595_6270],125,16,[6_21] (1_2),110,87.28,91.11,822,754
236,96,233,15,96,85,60,8,54_36_22,21_17_20,13,[5_23] (1_1),13,[5_20] (1_1),3743,[2565_5260],3741,[2565_5260],115,15,[0_20] (1_1),121,58.80,63.52,567,513
237,98,352,15,95,79,90,50,78_59_29,24_16_15,15,[11_30] (3_1),15,[11_21] (3_2),5100,[4555_6400],5058,[4555_5755],123,15,[3_20] (1_1),108,73.01,77.56,601,564
238,96,192,15,97,90,35,6,59_27_13,17_4_4,14,[10_21] (1_1),14,[10_21] (1_1),3055,[2325_4225],3028,[2325_3825],83,15,[15_15] (95_95),94,49.48,53.12,218,218
239,96,342,18,92,76,95,14,42_53_36,21_5_15,18,[15_26] (1_2),18,[15_26] (1_2),3871,[3350_5350],3813,[3350_5350],113,18,[1_18] (1_239),113,73.10,77.78,493,473
240,98,1800,14,82,45,210,15,73_5_9,49_29_43,15,[0_28] (1_1),15,[11_20] (1_2),4607,[3865_6870],4497,[3865_5370],126,14,[2_24] (1_1),98,95.44,97.50,1558,1253
241,81,81,15,81,81,0,0,0,0,6,[6_7] (79_2),6,[6_7] (79_2),3145,[2950_3150],3145,[2950_3150],26,,,,,,0,0
242,85,238,15,83,74,115,0,38_31_15,23_6_6,16,[11_27] (1_1),16,[11_26] (1_2),2442,[1750_3805],2408,[1750_3805],79,15,[6_15] (1_150),72,65.13,68.91,524,502
243,85,168,20,86,68,55,14,43_31_13,15_9_14,19,[13_34] (3_1),19,[13_22] (2_1),3318,[2755_4305],3275,[2755_4205],107,20,[7_30] (1_1),102,48.81,59.52,424,391
244,94,930,20,88,74,190,24,43_31_20,59_14_16,22,[17_36] (2_1),22,[17_36] (1_1),3294,[2485_4680],3295,[2485_4680],122,20,[0_30] (1_2),97,90.54,92.04,1217,975
245,87,108,20,88,79,10,39,76_62_26,11_6_7,14,[7_22] (4_2),14,[7_21] (2_1),5843,[4500_7305],5853,[4530_7225],111,18,[0_20] (2_16),147,18.52,26.85,171,171
246,89,116,20,87,83,40,48,50_39_18,5_4_2,18,[11_31] (4_2),18,[11_31] (3_2),3508,[2700_4740],3469,[2700_4715],94,20,[15_25] (1_2),115,25.00,28.45,225,189
247,89,114,20,89,83,35,39,78_62_27,16_5_2,18,[14_32] (2_1),18,[14_32] (2_1),4177,[3350_4950],4171,[3350_4950],106,20,[20_20] (25_25),121,21.93,27.19,214,214
248,110,1945,20,89,47,235,34,42_33_32,75_26_45,22,[3_37] (1_1),23,[16_34] (1_2),3558,[2775_6325],3563,[2790_4830],133,20,[0_25] (1_12),117,95.42,97.58,1879,1464
249,88,101,20,87,80,10,68,52_39_11,3_9_3,16,[11_25] (2_1),16,[11_25] (2_1),4226,[3300_5200],4238,[3300_5200],96,20,[19_20] (1_13),98,13.86,20.79,119,119
250,88,95,20,88,87,20,85,64_31_9,4_0_1,16,[10_23] (2_1),16,[10_23] (2_1),4683,[3545_5870],4691,[3545_5870],96,21,[20_25] (6_1),101,7.37,8.42,73,64
251,90,97,15,91,89,10,7,49_30_10,2_2_0,11,[6_16] (2_2),11,[6_16] (2_1),3720,[2310_4805],3720,[2310_4805],81,15,[15_15] (6_6),101,6.19,8.25,42,42
252,90,175,20,92,85,105,50,83_39_17,25_4_5,19,[12_35] (1_1),19,[12_35] (1_1),4497,[2940_5850],4486,[2940_5795],135,20,[20_25] (82_1),124,47.43,51.43,491,482
253,90,105,20,91,84,10,19,70_47_19,9_7_1,17,[10_28] (1_1),17,[10_28] (1_1),4372,[3555_5610],4387,[3555_5610],109,20,[19_20] (1_13),114,13.33,20.00,119,119
254,90,184,20,87,80,45,21,80_46_21,17_7_3,18,[8_35] (1_1),18,[12_35] (1_1),4019,[3090_6000],3989,[3090_5150],105,20,[8_20] (1_94),108,52.72,56.52,296,268
255,96,1139,20,79,50,175,93,62_9_24,50_23_24,22,[17_34] (1_1),22,[18_29] (3_1),5104,[4390_6580],5044,[4390_6580],141,20,[0_25] (1_5),122,93.06,95.61,1181,1001
256,81,204,18,78,66,95,20,53_19_20,25_4_12,18,[13_29] (1_2),18,[13_29] (1_1),3351,[2255_4985],3318,[2255_4985],116,18,[9_23] (1_1),114,61.76,67.65,537,501
257,79,123,20,79,68,30,22,48_49_32,14_12_3,19,[15_24] (1_1),19,[15_24] (1_1),4055,[3370_5220],4043,[3370_5220],120,20,[0_20] (1_43),131,35.77,44.72,236,231
258,81,253,18,76,63,125,55,70_49_25,28_8_11,19,[14_33] (2_1),19,[14_33] (2_1),3669,[3145_4655],3627,[3145_4655],111,18,[10_23] (2_2),108,69.96,75.10,603,561
259,77,137,15,75,66,95,6,41_23_19,23_5_9,14,[8_28] (3_1),14,[8_23] (2_1),2867,[1985_3880],2850,[1985_3880],92,15,[15_25] (60_1),91,45.26,51.82,488,436
260,77,122,20,76,71,65,29,53_41_23,10_2_3,18,[11_32] (1_1),19,[11_32] (1_1),3666,[2855_5055],3670,[2855_5055],119,20,[20_25] (45_1),121,37.70,41.80,254,245
261,79,102,20,79,74,50,43,60_39_10,10_1_9,17,[13_30] (4_1),17,[13_26] (4_2),4372,[3350_5165],4361,[3350_5165],107,20,[19_20] (2_21),111,22.55,27.45,263,251
262,83,272,15,79,66,85,86,79_42_32,24_11_11,15,[9_26] (2_1),15,[9_26] (2_1),4154,[3255_5255],4194,[3255_5255],116,15,[11_20] (1_2),114,70.96,75.74,505,479
263,80,93,15,81,78,10,23,44_23_9,0_4_0,11,[7_19] (3_1),11,[7_19] (3_1),4164,[3215_4905],4184,[3215_4905],76,15,[15_15] (12_12),86,12.90,16.13,45,45
264,92,525,15,87,60,150,2,23_47_15,21_17_19,16,[8_23] (1_1),16,[13_22] (13_2),2449,[1975_3675],2441,[2025_3225],95,15,[0_20] (2_8),82,83.43,88.57,800,667
265,89,310,15,85,72,130,6,43_24_19,30_8_11,16,[12_36] (2_1),16,[12_36] (2_1),3011,[2190_5505],3005,[2190_5505],100,15,[15_15] (225_225),89,72.58,76.77,653,648
