Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
136,54,55,20,55,55,0,4,4_2_0,0,7,[5_14] (20_2),7,[5_14] (20_2),3111,[2805_3240],3111,[2805_3240],47,,,,,,0,0
137,67,297,30,52,41,45,12,41_35_30,20_11_13,28,[9_37] (1_1),28,[22_36] (2_1),3889,[3475_4825],3834,[3475_4825],197,30,[0_30] (1_242),176,82.49,86.20,376,305
138,64,464,15,49,36,50,11,22_23_7,27_13_14,15,[12_30] (5_1),15,[12_22] (3_1),2897,[2485_3805],2854,[2485_3310],185,15,[15_20] (413_2),278,89.44,92.24,414,369
139,56,253,25,49,37,35,15,35_24_30,18_11_11,24,[18_41] (2_1),24,[18_28] (2_1),4252,[3615_4905],4230,[3945_4505],443,25,[7_30] (1_1),136,80.63,85.38,309,299
140,51,88,25,51,48,5,7,31_24_21,7_1_5,22,[15_26] (1_1),22,[15_26] (1_1),4144,[3500_4550],4134,[3500_4480],120,25,[15_30] (1_1),127,42.05,45.45,88,83
141,54,303,25,44,35,25,9,19_20_16,12_6_6,24,[16_30] (1_2),24,[16_30] (1_2),4413,[3605_4985],4392,[3605_4985],138,25,[15_30] (1_3),151,85.48,88.45,180,148
142,72,651,25,40,26,40,30,20_41_11,6_10_13,24,[15_34] (1_1),24,[20_32] (2_1),3332,[2995_3980],3308,[2995_3980],189,25,[0_30] (2_3),342,93.86,96.01,306,208
143,45,104,25,40,34,20,3,24_30_18,5_3_5,23,[16_29] (1_3),23,[16_29] (1_3),3923,[3360_4325],3952,[3360_4325],151,25,[18_25] (1_63),140,61.54,67.31,110,85
144,51,213,30,39,38,60,35,31_26_17,8_0_1,29,[15_59] (1_1),29,[15_36] (1_1),4933,[4350_6385],4895,[4350_5505],443,30,[30_35] (171_3),273,81.69,82.16,227,169
145,43,111,30,42,36,15,10,29_37_26,9_4_2,28,[20_36] (1_1),28,[23_36] (3_1),3817,[3345_4105],3804,[3345_4055],136,30,[1_30] (1_68),157,62.16,67.57,98,88
146,51,294,20,43,35,55,1,21_26_17,6_7_5,20,[14_26] (1_1),20,[14_26] (1_1),3093,[2725_3625],3063,[2725_3600],121,20,[7_25] (1_3),217,85.37,88.10,124,110
147,48,194,23,45,38,25,10,25_25_18,14_2_6,22,[16_31] (1_1),22,[16_31] (1_1),3116,[2855_3850],3111,[2855_3850],127,23,[23_28] (148_1),246,76.80,80.41,143,139
148,53,318,30,36,27,45,1,20_18_18,9_2_18,28,[5_45] (1_1),28,[21_36] (1_1),3769,[3265_5255],3686,[3265_4070],155,30,[11_40] (1_1),506,88.68,91.51,366,269
149,40,146,25,35,30,15,2,16_15_21,10_5_5,24,[18_30] (2_2),24,[18_30] (2_2),3686,[3130_4010],3684,[3130_4010],132,25,[10_25] (1_108),140,76.03,79.45,135,123
150,57,482,33,38,22,45,26,19_36_18,26_13_17,32,[0_46] (1_1),33,[28_43] (2_1),4575,[3970_6105],4479,[4100_5250],193,33,[0_38] (2_2),220,92.12,95.44,478,403
151,38,38,20,38,38,0,0,22_9_6,0,7,[5_10] (6_1),7,[5_10] (6_1),3242,[3000_3315],3242,[3000_3315],44,,,,,,0,0
152,45,270,20,39,37,45,25,24_19_6,12_1_1,20,[12_29] (1_1),20,[12_29] (1_1),3488,[2920_4240],3483,[2920_4240],120,20,[0_20] (1_228),138,85.56,86.30,107,90
153,44,171,20,39,31,35,3,11_27_22,12_3_7,20,[16_26] (1_1),20,[16_26] (1_1),3535,[3125_3875],3518,[3125_3875],118,20,[20_20] (132_132),156,77.19,81.87,172,135
154,40,163,23,38,28,20,4,18_22_29,9_8_6,22,[14_35] (1_1),22,[14_25] (1_1),3419,[3005_4305],3396,[3005_3920],122,23,[0_28] (1_4),172,76.69,82.82,227,184
155,39,96,15,35,29,5,4,12_15_9,5_3_6,14,[11_16] (4_2),14,[11_16] (4_2),3103,[2600_3655],3074,[2600_3495],81,15,[14_15] (2_59),146,63.54,69.79,100,93
156,37,60,25,36,29,5,1,24_19_11,7_6_5,22,[16_26] (2_2),22,[16_26] (2_2),2787,[2310_3055],2799,[2500_3055],319,24,[10_25] (1_22),498,40.00,51.67,121,116
157,37,115,15,32,27,10,2,16_6_3,7_3_6,14,[11_19] (1_1),14,[12_19] (3_1),3107,[2925_3630],3113,[2925_3630],88,15,[15_15] (83_83),111,72.17,76.52,110,105
158,33,94,18,33,26,10,0,22_26_13,12_5_4,17,[13_23] (1_1),17,[13_23] (1_1),3825,[3405_4315],3848,[3405_4315],106,18,[0_18] (1_60),109,64.89,72.34,131,126
159,33,38,15,33,33,10,5,18_11_5,1_0_0,13,[8_16] (1_2),13,[8_16] (1_2),3156,[2940_3400],3156,[2940_3400],85,15,[15_15] (5_5),91,13.16,13.16,5,5
160,42,136,20,39,36,35,20,20_20_7,13_2_1,19,[14_32] (2_1),19,[14_32] (2_1),3129,[2305_4005],3129,[2305_4005],226,20,[11_30] (1_1),232,71.32,73.53,141,102
161,40,140,15,37,25,45,1,14_17_8,7_12_2,14,[9_25] (2_1),14,[9_25] (2_1),2484,[2140_2935],2467,[2140_2915],94,15,[15_15] (103_103),89,73.57,82.14,142,137
162,37,46,20,37,34,20,1,18_20_9,6_2_2,17,[11_27] (1_1),17,[11_23] (1_1),3287,[2850_3815],3273,[2850_3655],235,20,[20_20] (9_9),2128,19.57,26.09,68,68
163,37,41,15,38,38,5,61,22_17_5,0,11,[7_16] (1_1),11,[7_16] (1_1),3734,[3430_4095],3734,[3430_4095],93,15,[15_15] (3_3),81,7.32,7.32,0,0
164,37,77,15,35,31,10,1,23_14_5,6_4_3,13,[6_19] (1_1),13,[6_15] (1_10),3077,[2850_3420],3063,[2900_3255],90,15,[15_15] (42_42),98,54.55,59.74,95,80
165,48,315,22,36,17,50,6,9_32_38,15_17_12,22,[18_32] (4_1),22,[18_28] (1_1),4432,[3600_5380],4337,[3600_5015],157,22,[0_32] (1_1),323,88.57,94.60,326,297
166,35,35,20,35,35,0,0,0,0,7,[7_8] (34_1),7,[7_8] (34_1),3009,[2960_3010],3009,[2960_3010],40,,,,,,0,0
167,37,63,10,34,33,5,9,15_8_4,5_1_0,9,[6_12] (2_1),9,[6_12] (2_1),2314,[2165_2755],2315,[2165_2755],64,10,[5_10] (1_28),303,46.03,47.62,36,31
168,36,141,15,35,30,25,0,12_24_1,6_7_3,14,[8_21] (1_1),14,[8_20] (1_1),3132,[2900_3750],3119,[2900_3405],86,15,[11_20] (1_3),93,75.18,78.72,198,109
169,39,122,15,37,32,35,2,22_4_13,10_3_4,14,[9_21] (2_2),14,[9_21] (2_2),2352,[2005_2810],2344,[2005_2760],86,15,[9_15] (1_84),180,69.67,73.77,99,99
170,37,50,12,38,33,10,8,16_15_7,3_3_2,11,[7_14] (1_2),11,[7_14] (1_2),2815,[2610_3170],2802,[2610_3170],79,12,[12_12] (12_12),169,24.00,34.00,51,51
171,39,132,15,34,27,35,1,22_7_11,8_3_5,14,[8_18] (1_1),14,[8_16] (1_7),2555,[2200_3100],2527,[2200_2950],275,15,[15_15] (98_98),82,74.24,79.55,105,100
172,34,51,10,34,31,5,0,15_14_3,3_2_2,8,[5_11] (5_2),8,[5_11] (4_2),2587,[2225_3405],2576,[2225_3405],119,10,[10_10] (17_17),76,33.33,39.22,45,45
173,34,87,18,34,28,0,7,11_11_12,1_1_6,14,[9_18] (1_4),15,[9_18] (1_4),3639,[3405_3905],3650,[3405_3905],101,18,[13_18] (1_52),135,60.92,67.82,104,60
174,36,43,15,37,33,0,1,16_16_5,0_5_0,13,[10_15] (2_4),13,[10_15] (2_3),2934,[2750_3080],2942,[2800_3080],67,15,[15_15] (6_6),88,13.95,23.26,34,34
175,40,291,12,37,27,65,2,15_9_13,4_5_7,13,[10_18] (1_1),13,[11_18] (4_1),3024,[2850_3550],3058,[2850_3550],75,12,[12_17] (253_1),74,87.29,90.72,124,119
176,37,65,14,37,33,30,1,17_12_9,7_3_1,14,[8_19] (1_1),14,[8_19] (1_1),3024,[2705_3455],3017,[2705_3455],84,14,[14_14] (28_28),91,43.08,49.23,61,61
177,37,39,15,37,36,0,4,15_11_2,4_0_1,10,[4_15] (1_1),10,[4_15] (1_1),3453,[3150_3790],3453,[3150_3790],68,15,[15_15] (2_2),71,5.13,7.69,28,28
178,42,210,15,37,28,30,2,9_14_14,17_7_2,15,[10_21] (1_1),15,[11_20] (1_1),2880,[2605_3505],2846,[2605_3300],114,15,[4_20] (1_1),104,82.38,86.67,186,155
179,40,178,15,38,28,50,3,23_25_14,10_6_6,15,[12_22] (3_2),16,[12_22] (1_1),3185,[2770_3915],3168,[2955_3915],102,15,[11_15] (1_136),123,78.65,84.27,180,152
180,48,594,15,35,21,75,1,13_14_7,28_13_10,16,[7_33] (1_1),17,[13_33] (1_1),2536,[2205_3450],2561,[2230_3450],171,15,[1_20] (1_3),118,94.11,96.46,424,369
181,36,36,15,36,36,0,0,0,0,5,[4_7] (12_1),5,[4_7] (12_1),1928,[1825_1960],1928,[1825_1960],44,,,,,,0,0
182,45,249,15,40,28,30,0,20_7_11,13_6_9,15,[11_23] (1_1),15,[13_21] (2_1),2528,[1600_3900],2429,[1600_3505],99,15,[12_20] (1_3),89,83.94,88.76,221,197
183,40,40,15,40,39,0,1,10_10_4,0_1_0,8,[5_14] (2_1),8,[5_14] (2_1),2452,[1700_2820],2456,[1700_2820],50,,,,,2.50,7,7
184,44,197,15,41,40,70,52,37_12_1,10_1_0,16,[13_27] (2_1),16,[13_25] (2_1),4893,[4230_5990],4866,[4230_5420],130,15,[14_20] (1_3),118,79.19,79.70,129,97
185,43,99,15,40,32,10,12,13_12_13,13_3_8,14,[10_21] (1_1),14,[10_20] (1_1),2493,[1800_3055],2430,[1800_2990],168,15,[15_15] (59_59),114,59.60,67.68,156,149
186,42,154,15,40,34,15,4,20_14_6,17_9_3,15,[9_20] (1_1),15,[10_18] (1_1),2979,[2700_3445],2952,[2700_3155],93,15,[9_15] (1_112),226,74.03,77.92,194,167
187,40,40,20,40,40,0,3,18_17_3,0,9,[5_15] (1_2),9,[5_15] (1_2),3176,[2510_3780],3176,[2510_3780],74,,,,,,0,0
188,39,42,15,39,39,0,1,19_13_7,1_0_0,11,[6_16] (1_1),11,[6_16] (1_1),2982,[2765_3235],2982,[2765_3235],66,15,[15_15] (3_3),67,7.14,7.14,25,5
189,40,125,15,37,32,20,19,17_12_10,8_4_2,15,[12_20] (4_2),15,[12_20] (3_1),2895,[2490_3450],2889,[2490_3450],97,15,[15_15] (88_88),100,70.40,74.40,82,82
190,38,45,10,38,37,0,5,9_3_0,0_1_0,7,[4_10] (2_4),7,[4_10] (2_4),1670,[1460_1805],1672,[1460_1805],49,10,[10_10] (7_7),57,15.56,17.78,7,7
191,54,625,15,38,33,40,5,18_4_4,15_5_3,16,[12_21] (1_1),16,[13_21] (1_1),2557,[1950_3155],2542,[1950_3155],87,15,[1_15] (1_575),84,93.92,94.72,193,128
192,40,129,15,37,33,10,5,20_8_5,17_4_5,14,[9_19] (2_1),14,[9_19] (1_1),2338,[1805_2935],2311,[1805_2935],105,15,[14_15] (1_91),125,71.32,74.42,160,153
193,38,156,15,36,29,10,2,11_17_8,6_11_2,14,[10_16] (1_4),15,[13_16] (2_3),3330,[3160_3855],3311,[3160_3855],783,15,[13_15] (1_119),110,76.92,81.41,131,119
194,39,92,15,38,35,5,6,11_20_9,4_2_1,13,[8_18] (1_1),13,[8_18] (1_1),3099,[2600_3625],3077,[2600_3625],104,15,[15_15] (54_54),120,58.70,61.96,42,42
195,40,302,20,33,24,25,17,17_9_7,12_2_10,20,[15_28] (2_1),20,[15_25] (2_2),3138,[2715_3645],3094,[2715_3355],122,20,[4_20] (1_265),104,89.07,92.05,180,160
196,33,33,15,33,33,0,0,0,2_0_0,7,[5_8] (6_5),7,[5_8] (6_5),2442,[2355_2755],2442,[2355_2755],37,,,,,,10,10
197,35,49,10,34,31,15,0,6_4_1,2_3_1,9,[5_17] (3_1),9,[5_12] (3_1),3131,[2880_3600],3122,[2880_3345],64,10,[10_10] (15_15),66,30.61,36.73,47,47
198,34,57,15,33,30,5,10,11_10_5,3_0_3,11,[7_21] (3_1),11,[7_21] (3_1),2951,[2700_3150],2951,[2700_3150],91,14,[8_15] (1_22),100,42.11,47.37,50,38
199,34,82,20,32,27,20,13,7_30_10,2_8_0,18,[13_29] (1_1),18,[13_24] (1_2),3575,[3270_3945],3564,[3270_3945],116,20,[11_20] (1_49),175,60.98,67.07,78,71
200,36,167,15,33,31,15,12,12_7_2,5_2_1,14,[10_21] (1_1),14,[10_19] (1_1),2701,[2400_3400],2675,[2400_3165],126,15,[7_15] (1_132),140,80.24,81.44,127,53
201,33,33,15,33,33,0,2,22_12_5,0,11,[8_14] (2_1),11,[8_14] (2_1),3405,[3125_3650],3405,[3125_3650],79,,,,,,0,0
202,35,168,13,31,26,15,41,10_12_10,9_3_2,13,[9_20] (2_1),13,[9_16] (2_1),3645,[3495_4085],3626,[3495_4085],123,13,[1_18] (1_1),97,81.55,84.52,135,79
203,32,52,10,32,32,5,1,10_14_8,1_0_0,10,[7_13] (1_1),10,[7_13] (1_1),2172,[2075_2425],2172,[2075_2425],80,10,[10_10] (20_20),54,38.46,38.46,5,5
204,32,32,15,32,31,0,24,6_2_2,1_1_0,10,[6_15] (1_2),10,[6_15] (1_1),2562,[2205_2830],2571,[2205_2830],75,,,,,3.12,12,12
205,33,34,15,33,31,0,7,18_11_2,0_3_0,11,[6_15] (1_2),12,[6_15] (1_2),2503,[2200_2815],2489,[2200_2755],67,15,[15_15] (1_1),78,2.94,8.82,20,20
206,39,170,20,28,17,10,3,7_19_17,1_10_8,18,[12_25] (1_1),18,[15_20] (1_5),3616,[2930_4195],3498,[2930_4045],149,20,[1_25] (1_1),129,83.53,90.00,146,136
207,32,305,15,27,19,40,6,11_9_8,14_3_8,16,[14_25] (5_1),16,[14_25] (4_1),2465,[2300_3005],2490,[2300_3005],124,15,[11_15] (1_277),87,91.15,93.77,178,163
208,27,31,15,27,26,5,0,19_3_6,2_1_0,11,[5_18] (1_1),11,[7_18] (1_1),2281,[2005_2550],2271,[2005_2450],84,15,[15_15] (4_4),152,12.90,16.13,22,17
209,27,31,13,27,27,0,2,12_8_7,1_0_0,11,[8_13] (1_4),11,[8_13] (1_4),2184,[2015_2400],2184,[2015_2400],84,13,[13_13] (4_4),85,12.90,12.90,5,5
210,28,70,15,28,26,5,9,9_9_11,10_3_0,13,[7_17] (2_1),13,[7_17] (2_1),3014,[2755_3355],3023,[2755_3355],125,15,[15_15] (42_42),140,60.00,62.86,70,70
211,29,29,15,29,29,0,0,15_10_4,0,4,[4_6] (25_1),4,[4_6] (25_1),4299,[4230_4330],4299,[4230_4330],50,,,,,,0,0
212,32,209,13,28,24,15,1,10_8_16,3_2_6,12,[6_18] (1_2),12,[6_18] (1_2),3850,[3500_4535],3851,[3650_4305],114,13,[13_18] (180_1),89,86.60,88.52,77,77
213,29,154,18,25,19,15,4,4_10_16,5_8_2,18,[16_24] (2_1),18,[16_21] (2_1),5119,[4885_5540],5095,[4885_5310],141,18,[18_18] (129_129),219,83.77,87.66,117,92
214,26,42,13,26,23,15,31,15_10_1,6_3_1,12,[10_16] (3_1),12,[10_15] (3_2),3247,[3100_3640],3236,[3100_3550],107,13,[13_13] (16_16),94,38.10,45.24,58,58
215,27,105,10,25,23,25,2,6_12_3,5_0_2,10,[9_16] (5_1),10,[9_12] (4_4),2773,[2250_3200],2767,[2250_3200],79,10,[1_10] (1_79),73,76.19,78.10,39,39
216,34,317,20,31,23,50,4,18_22_16,12_6_6,21,[16_30] (1_1),21,[16_30] (1_1),4958,[4520_5535],4978,[4660_5535],160,20,[18_25] (1_1),319,90.22,92.74,209,154
217,31,51,20,32,30,0,5,18_10_6,2_4_0,17,[12_20] (1_5),17,[12_20] (1_4),2936,[2375_3775],2916,[2375_3775],132,20,[20_20] (19_19),120,37.25,41.18,58,37
218,34,70,20,33,32,5,1,20_18_7,1_1_0,18,[13_21] (1_2),18,[13_21] (1_2),4972,[4815_5300],4973,[4815_5300],124,20,[20_20] (37_37),148,52.86,54.29,12,12
219,33,150,20,32,27,20,2,54_0_0,16_2_3,20,[17_26] (3_2),20,[17_26] (3_1),3054,[2670_3780],3018,[2670_3560],118,20,[20_20] (118_118),257,78.67,82.00,134,124
220,32,51,11,32,31,15,2,19_8_3,0_0_1,11,[8_16] (1_1),11,[8_16] (1_1),3992,[3705_4405],3989,[3705_4405],76,11,[11_11] (19_19),87,37.25,39.22,8,8
221,39,323,20,32,20,40,5,20_16_13,12_13_12,20,[13_38] (1_1),20,[13_25] (1_1),4789,[4425_5460],4696,[4425_5080],202,20,[0_25] (1_2),356,90.09,93.81,342,280
222,32,118,12,29,25,20,1,8_16_5,8_6_2,12,[7_18] (1_1),12,[9_15] (1_1),1965,[1700_2350],1942,[1700_2350],77,12,[12_12] (89_89),84,75.42,78.81,107,95
223,30,86,8,28,26,10,2,12_5_7,4_2_1,7,[5_11] (2_1),7,[5_11] (2_1),3781,[3305_4125],3799,[3305_4125],94,8,[8_8] (58_58),61,67.44,69.77,47,42
224,30,199,15,28,19,15,8,12_11_5,13_10_4,15,[13_23] (4_1),15,[13_20] (2_1),3006,[2755_3840],2963,[2755_3300],118,15,[5_15] (1_168),122,85.93,90.45,181,171
225,28,31,20,28,24,5,19,22_15_8,1_3_1,14,[9_21] (3_1),14,[9_20] (2_1),4938,[4650_5290],4917,[4650_5170],119,19,[17_20] (1_2),119,9.68,22.58,33,33
226,29,91,10,26,25,30,5,12_11_4,2_1_0,10,[8_18] (1_1),10,[8_18] (1_1),4055,[3905_4520],4057,[3905_4520],105,10,[10_10] (65_65),353,71.43,72.53,25,25
227,29,142,15,25,23,25,23,10_7_3,9_2_0,15,[11_24] (1_1),15,[11_23] (1_1),2711,[2205_3425],2671,[2205_3225],115,15,[1_20] (1_1),145,82.39,83.80,76,65
228,26,33,20,26,24,0,13,22_13_5,1_1_2,14,[8_20] (1_1),14,[8_20] (1_1),5149,[4540_6025],5157,[4540_6025],112,20,[20_20] (7_7),109,21.21,27.27,29,29
229,27,32,20,27,26,0,26,16_8_4,1_0_2,15,[10_20] (1_1),15,[10_20] (1_1),2984,[2575_3390],2994,[2575_3390],279,20,[20_20] (5_5),441,15.62,18.75,22,22
230,28,53,15,28,24,15,43,17_13_10,4_7_2,14,[12_16] (4_5),14,[12_16] (4_4),4258,[4005_4645],4244,[4005_4610],124,15,[15_15] (25_25),145,47.17,54.72,83,83
231,28,79,10,25,23,30,13,7_13_6,4_1_2,10,[7_16] (1_1),10,[7_15] (1_1),2685,[2255_3130],2683,[2255_3105],95,10,[10_10] (54_54),84,68.35,70.89,50,50
232,27,136,20,22,15,15,10,13_13_9,5_5_6,19,[13_26] (1_2),19,[13_26] (1_1),3907,[3455_4585],3881,[3455_4260],151,20,[20_30] (113_1),193,83.82,88.97,133,115
233,23,25,20,23,19,0,14,20_11_13,5_1_3,17,[11_20] (1_5),17,[11_20] (1_4),4400,[4055_4705],4399,[4055_4705],124,20,[20_20] (2_2),116,8.00,24.00,56,56
234,22,40,20,22,21,5,24,18_8_2,7_1_0,18,[14_21] (2_2),18,[14_21] (2_1),4327,[3955_4555],4319,[3955_4555],117,20,[20_20] (18_18),156,45.00,47.50,41,41
235,23,100,16,23,18,15,4,8_11_11,5_5_3,16,[12_20] (1_1),16,[14_19] (1_1),5003,[4620_5440],4942,[4620_5150],117,16,[16_16] (77_77),101,77.00,82.00,96,81
236,24,49,15,24,22,15,2,9_11_7,8_3_0,12,[6_19] (2_1),12,[6_19] (2_1),3085,[2760_3605],3075,[2760_3605],116,15,[15_15] (25_25),167,51.02,55.10,59,59
237,25,89,15,21,18,15,18,16_8_8,5_1_2,15,[11_21] (2_1),15,[11_21] (2_1),4925,[4635_5280],4928,[4635_5280],125,15,[15_15] (68_68),493,76.40,79.78,46,46
238,21,30,15,21,18,10,9,10_7_7,6_3_1,14,[10_21] (2_1),14,[10_21] (2_1),2823,[2625_2975],2814,[2625_2970],88,15,[15_15] (9_9),1210,30.00,40.00,57,57
239,21,42,18,20,14,15,1,19_11_8,4_5_1,18,[15_22] (1_1),18,[15_21] (1_1),3620,[3350_4050],3593,[3350_3950],158,18,[18_18] (22_22),412,52.38,66.67,67,60
240,22,76,18,21,15,15,4,17_11_5,5_4_4,18,[14_23] (1_2),18,[14_23] (1_1),4304,[4065_4605],4282,[4065_4460],150,18,[18_18] (55_55),181,72.37,80.26,102,82
241,21,21,15,21,21,0,0,0,0,6,[6_6] (21_21),6,[6_6] (21_21),1800,[1800_1800],1800,[1800_1800],24,,,,,,0,0
242,22,72,15,21,21,20,0,6_9_6,1_0_0,15,[11_24] (1_1),15,[11_24] (1_1),2159,[1900_2705],2159,[1900_2705],70,15,[15_15] (51_51),342,70.83,70.83,13,13
243,22,45,20,22,20,15,4,5_8_9,2_2_1,19,[14_24] (1_1),19,[14_21] (1_1),2975,[2555_3405],2956,[2555_3405],105,20,[20_20] (23_23),143,51.11,55.56,29,29
244,28,238,20,26,22,35,11,14_13_8,17_3_3,21,[18_30] (1_1),21,[18_30] (1_1),2971,[2585_3380],2951,[2585_3350],109,20,[3_20] (1_208),332,89.08,90.76,157,135
245,26,32,20,26,25,0,8,21_15_9,2_0_1,15,[9_20] (2_2),15,[9_20] (2_2),4864,[4550_5170],4865,[4550_5170],105,20,[20_20] (6_6),328,18.75,21.88,18,18
246,26,36,20,26,26,0,12,14_13_6,0,18,[11_20] (1_5),18,[11_20] (1_5),2938,[2550_3265],2938,[2550_3265],86,20,[20_20] (10_10),108,27.78,27.78,0,0
247,28,40,20,28,25,10,10,28_12_12,3_3_0,18,[14_25] (1_1),18,[14_25] (1_1),3738,[3540_4200],3727,[3540_4040],114,20,[20_20] (12_12),134,30.00,37.50,39,34
248,42,468,20,29,21,50,9,14_10_23,6_5_5,21,[18_36] (2_1),21,[18_36] (2_1),3077,[2665_4005],3124,[2765_4005],154,20,[0_25] (1_3),386,93.80,95.51,229,140
249,28,35,20,28,28,0,26,25_9_6,1_0_0,16,[12_20] (1_2),16,[12_20] (1_2),3663,[3350_3950],3663,[3350_3950],90,20,[20_20] (7_7),108,20.00,20.00,5,5
250,29,34,20,29,27,0,33,11_11_12,0_2_0,16,[11_20] (1_1),16,[11_20] (1_1),3903,[3445_4205],3923,[3670_4205],99,20,[20_20] (5_5),103,14.71,20.59,14,14
251,29,34,15,29,29,0,0,17_8_7,1_0_0,11,[7_15] (3_1),11,[7_15] (3_1),2866,[2350_3310],2866,[2350_3310],68,12,[0_15] (1_4),174,14.71,14.71,5,5
252,29,53,20,28,28,0,4,19_17_11,14_0_0,19,[13_22] (1_1),19,[13_22] (1_1),3579,[2940_4605],3579,[2940_4605],170,20,[20_20] (25_25),150,47.17,47.17,75,70
253,29,33,20,29,28,0,3,25_13_9,0_0_1,16,[11_19] (1_4),16,[11_19] (1_3),3829,[3605_4105],3835,[3605_4105],112,20,[20_20] (4_4),349,12.12,15.15,8,8
254,31,262,20,29,20,45,31,18_11_23,5_5_5,20,[17_26] (2_2),20,[17_26] (2_1),4712,[3990_5540],4620,[3990_5290],129,20,[20_25] (232_1),162,88.93,92.37,153,123
255,30,53,20,28,25,5,9,22_9_10,8_2_2,18,[11_26] (1_1),18,[11_26] (1_1),3284,[2950_3650],3283,[2950_3650],95,20,[20_20] (25_25),130,47.17,52.83,70,70
256,32,115,18,31,28,30,5,18_11_15,8_1_3,17,[12_28] (2_1),17,[12_28] (2_1),2861,[2330_3650],2822,[2330_3625],105,18,[12_18] (1_83),132,73.04,75.65,78,78
257,31,49,20,31,25,5,4,29_22_7,3_6_3,18,[15_22] (3_1),19,[15_20] (1_10),3765,[3520_4230],3738,[3520_3970],105,20,[20_20] (18_18),259,36.73,48.98,79,79
258,31,82,18,29,24,40,20,22_12_16,5_3_4,19,[16_27] (1_1),19,[16_24] (1_1),3397,[3040_3900],3373,[3040_3740],296,18,[18_18] (53_53),670,64.63,70.73,84,84
259,29,42,15,29,26,5,3,11_12_6,4_2_4,13,[9_17] (1_1),13,[9_17] (1_1),2247,[1950_2830],2238,[1950_2830],75,15,[15_15] (13_13),138,30.95,38.10,67,67
260,28,50,20,28,24,10,8,22_12_6,1_3_1,18,[13_30] (1_1),19,[16_30] (2_1),3096,[2500_3655],3105,[2700_3655],140,20,[20_20] (22_22),249,44.00,52.00,47,42
261,26,31,20,26,23,10,14,18_13_2,3_0_3,17,[13_28] (1_1),17,[13_28] (1_1),3556,[3000_4155],3561,[3000_4155],107,20,[20_20] (5_5),102,16.13,25.81,47,47
262,30,107,15,29,26,50,37,26_20_5,17_5_1,16,[12_34] (3_1),16,[12_34] (3_1),3822,[3455_4565],3846,[3455_4565],135,15,[12_20] (2_1),102,72.90,75.70,206,197
263,29,29,15,29,27,5,8,15_7_6,1_2_2,11,[7_17] (4_1),11,[7_15] (4_2),3494,[3070_3715],3501,[3070_3705],66,,,,,6.90,34,34
264,34,176,15,28,24,35,0,2_15_12,5_6_0,15,[12_21] (1_1),15,[12_21] (1_1),2180,[2025_2825],2171,[2025_2825],87,15,[10_15] (1_144),80,84.09,86.36,108,73
265,29,103,15,24,22,30,1,12_8_7,5_1_3,15,[11_28] (1_1),16,[11_28] (1_1),2570,[2100_4005],2578,[2100_4005],92,15,[15_20] (78_1),118,76.70,78.64,111,101
266,27,53,15,27,23,20,9,16_13_1,4_5_1,14,[10_20] (1_1),14,[10_20] (1_1),3990,[3800_4200],3993,[3800_4200],80,15,[15_15] (26_26),1993,49.06,56.60,69,61
267,27,36,20,27,26,10,3,12_12_7,3_3_0,18,[15_23] (2_1),18,[15_21] (2_1),2485,[2000_3005],2477,[2000_3005],95,20,[20_20] (9_9),91,25.00,27.78,33,33
268,27,91,16,26,23,30,25,13_13_8,6_3_0,16,[11_21] (2_1),16,[11_21] (2_1),3029,[2345_3745],2977,[2345_3565],99,16,[16_16] (65_65),89,71.43,74.73,48,48
269,30,97,20,26,22,30,5,18_24_11,3_5_2,20,[16_29] (3_1),20,[16_29] (3_1),4264,[4040_5065],4282,[4040_5065],112,20,[20_20] (71_71),189,73.20,77.32,93,81
270,30,52,14,30,26,20,18,13_16_17,8_2_3,14,[10_23] (1_1),14,[10_20] (1_1),3050,[2425_4000],2983,[2425_3600],84,14,[13_14] (1_21),81,42.31,50.00,99,84
271,30,30,20,30,30,0,0,0,0,6,[6_6] (30_30),6,[6_6] (30_30),2650,[2650_2650],2650,[2650_2650],128,,,,,,0,0
272,30,39,15,30,28,15,11,16_8_6,0_1_2,13,[11_18] (1_1),13,[11_18] (1_1),2912,[2550_3180],2929,[2575_3180],62,15,[15_15] (9_9),81,23.08,28.21,24,24
273,33,129,13,29,21,30,17,8_13_9,2_10_3,13,[11_18] (3_3),14,[11_18] (1_3),2784,[2645_3155],2775,[2645_3045],76,13,[8_13] (1_85),78,77.52,83.72,101,101
274,30,34,15,30,30,5,1,13_12_4,1_0_0,10,[7_16] (5_1),10,[7_16] (5_1),3137,[2735_3420],3137,[2735_3420],212,15,[15_15] (4_4),83,11.76,11.76,5,5
275,30,50,18,28,26,15,0,19_12_8,7_2_0,17,[13_26] (2_1),17,[13_26] (2_1),3759,[3280_4450],3739,[3280_4450],86,18,[18_18] (22_22),287,44.00,48.00,57,57
