Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
2-3,367,1016,15,975,968,45,8,273_131_81,6_2_5,8,[5_18] (99_2),8,[5_18] (98_2),3969,[2530_4760],3968,[2530_4760],59,16,[13_18] (1_18),104,4.04,4.72,114,84
2-4,286,689,15,606,603,171,9,154_327_119,5_5_0,12,[7_19] (12_1),12,[7_19] (12_1),3934,[2805_4955],3934,[2805_4955],73,15,[9_18] (1_15),95,12.05,12.48,78,58
2-5,37,65,15,65,64,12,18,16_34_13,2_0_1,12,[8_18] (4_1),12,[8_18] (4_1),2643,[1900_3450],2649,[1900_3450],65,,,,,1.54,18,18
2-6,500,1405,20,1326,1305,280,95,406_1027_346,10_12_10,17,[9_25] (6_1),17,[9_23] (6_17),3591,[2700_5065],3594,[2700_5065],96,20,[0_23] (2_11),105,5.62,7.12,264,231
2-7,121,301,18,300,300,0,1,237_30_33,1_0_0,11,[7_17] (2_1),11,[7_17] (2_1),4097,[2875_4775],4097,[2875_4775],61,18,[18_18] (1_1),76,0.33,0.33,5,5
2-8,48,84,20,81,81,18,4,26_37_21,1_0_0,16,[7_23] (1_1),16,[7_23] (1_1),3090,[2115_4825],3090,[2115_4825],92,22,[20_23] (1_2),102,3.57,3.57,5,5
2-9,197,475,15,474,474,0,157,104_228_81,0,5,[4_11] (108_3),5,[4_11] (108_3),5539,[4415_5895],5539,[4415_5895],46,15,[15_15] (1_1),68,0.21,0.21,0,0
3-1,203,414,20,414,414,0,0,0,3_0_0,7,[6_13] (106_1),7,[6_13] (106_1),4376,[3200_4850],4376,[3200_4850],38,,,,,,15,15
3-2,106,212,15,208,205,51,38,106_64_23,2_2_1,12,[9_18] (16_4),12,[9_18] (16_4),2523,[1750_3150],2527,[1750_3150],56,18,[18_18] (4_4),95,1.89,3.30,37,32
3-3,362,953,14,815,802,526,176,433_262_119,8_11_3,13,[7_18] (2_3),13,[7_18] (2_3),3579,[3080_4545],3579,[3080_4545],80,15,[12_17] (1_64),98,14.48,15.84,170,158
3-4,530,1477,20,1018,972,750,246,895_0_0,40_44_15,18,[9_37] (6_1),18,[9_26] (3_2),3808,[2765_5560],3794,[2765_5405],105,21,[0_23] (1_185),125,31.08,34.19,871,795
3-5,40,100,20,73,65,18,3,19_42_19,7_4_8,13,[6_23] (1_1),13,[7_23] (3_1),3544,[2100_5000],3536,[2100_5000],92,21,[18_23] (1_8),133,27.00,35.00,134,129
3-6,482,1332,16,1132,1107,334,63,552_573_0,34_23_9,13,[8_22] (64_2),13,[8_22] (64_1),4908,[3165_6070],4917,[3165_6070],83,17,[0_19] (1_72),108,15.02,16.89,449,418
3-7,151,303,20,291,286,59,10,213_63_54,4_5_0,16,[10_24] (1_1),16,[10_24] (1_1),3912,[3105_5115],3921,[3105_5115],86,20,[14_23] (1_4),126,3.96,5.61,64,64
3-8,438,1107,15,968,946,547,72,241_533_186,16_23_5,13,[7_19] (9_1),13,[7_19] (9_1),2696,[1900_4055],2696,[1900_4055],73,16,[14_18] (3_69),90,12.56,14.54,314,295
4-1,143,271,15,230,224,181,24,123_64_32,13_4_2,13,[6_20] (1_1),13,[6_20] (1_1),3804,[2900_5115],3805,[2900_5115],93,17,[14_18] (3_28),117,15.13,17.34,142,127
4-2,144,276,15,256,248,340,4,185_52_0,9_10_1,15,[12_19] (2_2),15,[12_19] (2_2),2606,[1755_3565],2602,[1755_3565],75,16,[15_18] (11_9),89,7.25,10.14,140,140
4-3,105,203,12,137,126,349,513,119_18_0,22_12_0,14,[10_18] (1_1),14,[11_18] (2_1),3427,[3000_4200],3424,[3000_4200],98,14,[11_15] (1_51),108,32.51,37.93,238,238
4-4,453,1085,13,742,718,874,17,596_78_0,40_17_9,13,[7_19] (1_2),13,[7_19] (1_2),2442,[1550_3505],2439,[1550_3460],77,15,[12_16] (2_234),90,31.61,33.82,516,437
4-5,30,51,18,45,43,26,13,16_27_12,1_2_0,16,[10_25] (1_1),16,[10_25] (1_1),5117,[4500_6290],5109,[4500_6290],110,19,[18_21] (4_2),130,11.76,15.69,28,28
4-6,566,1435,13,916,879,1264,49,580_112_128,53_33_12,13,[9_21] (11_2),13,[9_21] (11_2),2899,[2205_4005],2896,[2205_4005],82,15,[13_21] (219_2),88,36.17,38.75,818,715
4-7,579,1329,17,909,857,1206,31,900_0_0,68_46_12,18,[13_25] (2_2),18,[13_25] (1_2),3082,[2650_4255],3075,[2650_4255],107,18,[0_25] (1_2),114,31.60,35.52,900,863
4-8,25,40,25,29,26,12,5,28_7_7,2_2_2,22,[9_28] (1_1),22,[10_28] (1_1),4195,[3005_6655],4137,[3005_6415],124,27,[25_28] (5_6),130,27.50,35.00,40,40
4-9,17,26,15,23,20,44,0,20_3_0,5_3_1,16,[14_19] (4_1),16,[14_19] (4_1),3635,[3300_4650],3577,[3300_3950],109,18,[18_18] (3_3),139,11.54,23.08,62,62
5-1,79,137,21,52,35,45,4,32_2_16,7_10_11,20,[0_25] (1_1),21,[17_25] (4_1),3662,[3100_7350],3520,[3100_3900],90,21,[21_21] (85_85),92,62.04,74.45,284,277
5-2,240,423,15,138,133,95,37,71_33_0,31_2_5,14,[1_21] (1_2),14,[9_21] (1_1),3146,[2005_5550],3124,[2005_4035],100,15,[9_20] (1_5),114,67.38,68.56,538,381
5-3,266,435,20,197,172,150,16,69_93_34,33_19_7,20,[16_26] (1_1),20,[16_26] (1_1),4093,[3095_5005],4091,[3425_5005],101,20,[18_20] (1_237),92,54.71,60.46,665,623
5-4,266,446,23,199,174,135,82,199_0_0,15_10_22,23,[17_29] (1_1),23,[20_29] (1_1),4016,[3655_4960],4010,[3655_4850],107,23,[22_28] (1_3),113,55.38,60.99,609,566
5-5,129,177,20,101,95,40,2,23_56_21,5_1_5,18,[13_26] (3_1),18,[13_26] (3_1),3554,[2900_4400],3579,[2900_4400],105,20,[9_20] (1_73),135,42.94,46.33,152,144
5-6,324,507,16,196,154,125,5,134_57_0,16_39_6,15,[10_22] (1_1),16,[10_22] (1_1),2820,[2450_3810],2821,[2450_3810],80,16,[16_21] (307_4),85,61.34,69.63,725,635
5-7,318,584,26,165,133,130,1,166_0_0,25_27_28,25,[5_44] (2_1),25,[20_31] (2_3),5719,[4870_9650],5627,[4915_6530],144,26,[0_31] (1_9),138,71.75,77.23,1101,823
5-8,89,158,21,57,53,55,6,47_4_11,3_3_2,21,[10_29] (2_1),21,[17_29] (2_1),2671,[2000_4690],2591,[2000_3400],88,21,[21_21] (101_101),113,63.92,66.46,160,160
5-9,156,310,15,79,78,115,12,31_23_0,36_0_1,16,[12_21] (1_2),16,[12_21] (1_2),3254,[2500_4350],3253,[2500_4350],78,15,[3_15] (1_230),78,74.52,74.84,422,405
6-1,35,93,20,92,92,6,13,42_36_14,1_0_0,14,[10_21] (4_3),14,[10_21] (4_3),3387,[2400_4210],3387,[2400_4210],67,0,[0_0] (1_1),4,1.08,1.08,5,5
6-2,56,221,17,218,218,6,31,15_3_2,0,12,[10_20] (33_1),12,[10_20] (33_1),3101,[2000_3445],3101,[2000_3445],54,18,[17_20] (2_1),90,1.36,1.36,5,0
6-3,41,124,20,124,123,3,4,79_31_13,0_1_0,13,[9_21] (2_1),13,[9_21] (2_1),4349,[3025_5205],4350,[3025_5205],68,,,,,0.81,7,7
6-4,81,236,20,234,234,0,19,64_112_55,1_0_0,13,[7_20] (2_2),13,[7_20] (2_2),4595,[3060_5705],4595,[3060_5705],77,14,[5_23] (1_1),62,0.85,0.85,5,5
6-5,196,923,20,915,911,17,40,169_435_137,2_2_2,13,[7_25] (1_1),13,[7_25] (1_1),4010,[2550_5205],4008,[2550_5205],67,21,[19_23] (1_3),119,0.87,1.30,59,49
6-6,212,893,15,883,881,30,65,204_441_181,6_1_1,9,[5_18] (8_1),9,[5_18] (8_1),3703,[2460_4680],3704,[2460_4680],64,15,[3_18] (1_5),76,1.12,1.34,45,45
6-7,187,740,20,739,738,0,9,85_188_79,2_0_1,10,[7_17] (38_1),10,[7_17] (38_1),4660,[3200_5350],4659,[3200_5350],60,0,[0_0] (1_1),6,0.14,0.27,18,18
6-8,195,851,20,851,851,3,16,101_212_78,2_0_0,8,[3_21] (12_1),8,[3_21] (12_1),4556,[2200_5650],4556,[2200_5650],53,,,,,,10,10
6-9,9,34,20,34,34,0,6,25_24_28,0,17,[15_20] (1_1),17,[15_20] (1_1),4822,[4000_5450],4822,[4000_5450],141,,,,,,0,0
6-10,36,99,20,99,98,0,17,24_61_22,2_0_1,12,[9_19] (1_1),12,[9_19] (1_1),4619,[3275_5225],4616,[3275_5225],72,,,,,1.01,18,18
6-11,32,141,18,140,140,3,3,32_80_28,0,13,[10_19] (7_1),13,[10_19] (7_1),3043,[2050_3650],3043,[2050_3650],78,16,[16_16] (1_1),81,0.71,0.71,0,0
7-1,39,150,18,142,142,51,11,99_19_15,9_0_0,15,[9_22] (1_1),15,[9_22] (1_1),3853,[2450_5000],3853,[2450_5000],71,20,[18_21] (3_5),109,5.33,5.33,45,45
7-2,67,227,15,147,137,165,35,102_21_15,16_9_4,15,[0_24] (1_1),15,[9_24] (2_1),2664,[2145_5350],2635,[2145_3500],112,17,[15_18] (27_52),118,35.24,39.65,241,201
7-3,309,1388,15,1245,1234,749,76,655_110_85,34_7_4,14,[9_19] (13_2),14,[9_19] (13_2),2602,[1900_3350],2604,[1900_3350],69,16,[15_18] (83_60),91,10.30,11.10,265,260
7-4,87,284,18,207,201,208,43,45_86_45,20_0_9,17,[0_27] (1_2),17,[12_27] (5_2),3973,[2550_7350],3948,[2550_4950],86,20,[3_21] (1_53),85,27.11,29.23,239,229
7-5,124,461,20,219,200,348,26,0_204_213,12_12_14,21,[15_24] (1_6),21,[15_24] (1_6),3208,[2800_4100],3195,[2800_4100],117,22,[18_28] (2_1),133,52.49,56.62,360,283
7-6,59,168,20,145,143,169,0,61_87_0,35_0_2,20,[14_29] (1_1),20,[14_24] (1_2),2628,[2000_3750],2623,[2000_3750],85,22,[20_23] (8_15),90,13.69,14.88,224,219
7-7,320,1567,12,997,957,1794,1058,857_136_0,65_40_10,13,[8_22] (6_1),13,[8_22] (6_1),2745,[2050_3770],2743,[2050_3770],84,14,[9_15] (1_291),92,36.38,38.93,950,873
8-1,76,221,20,87,76,169,13,67_43_19,32_10_6,21,[15_30] (1_1),21,[15_30] (1_1),4204,[3450_5350],4215,[3450_5350],138,22,[20_23] (58_76),131,60.63,65.61,348,323
8-2,67,196,15,160,154,242,82,128_14_17,16_6_0,15,[10_21] (3_2),15,[10_21] (3_2),3249,[2670_4175],3247,[2670_4175],90,17,[10_18] (1_27),118,18.37,21.43,158,158
8-3,68,237,20,46,36,152,44,38_26_12,10_8_11,23,[16_37] (1_1),23,[16_37] (1_1),5170,[4700_5885],5148,[4700_5885],140,22,[18_28] (1_6),128,80.59,84.81,457,327
8-4,100,274,18,224,215,201,17,172_28_22,16_5_6,17,[11_23] (4_1),17,[11_22] (4_2),3391,[2560_4405],3390,[2560_4335],91,20,[18_21] (12_38),115,18.25,21.53,206,201
8-5,39,125,20,84,79,12,0,35_22_24,7_2_3,12,[7_23] (2_1),12,[7_23] (2_1),4775,[2900_5850],4765,[2900_5850],77,19,[6_23] (1_8),102,32.80,36.80,78,73
8-6,303,1124,20,695,681,799,66,865_338_160,63_6_8,19,[12_31] (3_1),19,[12_30] (3_1),4390,[3700_5550],4389,[3700_5550],110,22,[13_33] (1_1),135,38.17,39.41,705,567
8-7,229,826,12,321,303,718,519,275_72_0,56_4_21,13,[0_26] (1_1),13,[6_26] (1_1),4647,[3880_6700],4628,[3880_6515],86,14,[12_15] (131_374),89,61.14,63.32,847,767
9-1,60,135,12,92,87,206,37,47_12_10,20_1_9,13,[7_19] (1_1),13,[10_19] (5_1),3266,[2795_4330],3238,[2795_4010],90,14,[12_15] (8_35),94,31.85,35.56,245,245
9-2,119,237,15,176,155,366,6,129_29_18,18_18_7,16,[9_23] (1_1),16,[9_23] (1_1),3149,[2715_4015],3139,[2715_4015],103,17,[12_18] (1_47),112,25.74,34.60,392,387
9-3,76,150,13,102,91,149,2,2_0_0,12_6_12,13,[0_21] (1_2),14,[10_21] (7_2),2544,[2000_4850],2495,[2000_2850],90,16,[6_36] (1_1),115,32.00,39.33,416,236
9-4,146,341,20,161,151,303,110,138_23_0,32_2_15,21,[13_34] (1_1),21,[13_34] (1_1),5492,[4150_6815],5475,[4150_6815],136,22,[8_28] (1_5),162,52.79,55.72,540,445
9-5,182,454,20,166,129,477,10,225_40_66,30_23_22,22,[16_33] (1_1),23,[18_33] (2_1),3884,[3400_4750],3861,[3400_4750],145,22,[19_28] (1_2),123,63.44,71.59,742,668
9-6,71,126,22,82,76,159,0,62_7_12,12_1_5,23,[18_29] (1_2),23,[18_29] (1_2),4900,[4200_5950],4897,[4200_5950],139,24,[22_25] (13_31),154,34.92,39.68,161,161
9-7,54,113,10,61,55,165,17,29_21_11,30_7_2,12,[8_22] (3_1),12,[8_21] (3_1),2589,[2160_3510],2566,[2160_3300],91,12,[10_15] (14_1),77,46.02,51.33,286,277
10-1,24,36,16,11,6,40,3,11_0_0,1_4_5,19,[15_21] (1_5),21,[20_21] (1_5),4706,[4400_4905],4778,[4655_4905],119,16,[16_16] (25_25),85,69.44,83.33,174,146
10-2,43,80,20,22,3,50,2,17_5_0,20_16_14,21,[10_34] (1_1),25,[21_34] (2_1),4395,[3975_5715],4623,[3975_4965],158,20,[19_30] (1_1),156,72.50,96.25,488,455
10-3,31,49,18,22,13,50,1,20_0_0,19_7_6,20,[12_24] (1_3),20,[15_24] (1_2),3579,[2950_4565],3545,[2950_4365],127,18,[11_23] (1_1),92,55.10,73.47,292,283
10-4,90,141,13,38,29,80,4,17_2_6,25_7_15,14,[2_24] (1_1),15,[9_24] (1_1),4377,[3250_6250],4198,[3250_5265],111,13,[13_18] (100_3),96,73.05,79.43,498,461
10-5,91,159,14,27,11,125,0,20_4_0,19_14_24,18,[10_26] (1_1),21,[15_26] (1_1),3656,[2800_4610],3787,[3055_4610],152,14,[13_19] (1_1),96,83.02,93.08,725,703
10-6,98,142,15,59,43,135,4,45_5_0,27_19_10,17,[13_38] (1_1),17,[14_31] (5_1),2856,[2250_4050],2816,[2250_4050],118,15,[10_20] (1_1),113,58.45,69.72,712,691
10-7,76,122,20,31,17,80,0,29_0_0,23_18_25,21,[4_32] (1_1),22,[20_32] (9_1),5286,[4260_8450],4885,[4260_6385],155,20,[0_25] (1_1),114,74.59,86.07,666,657
10-8,41,47,25,30,24,5,5,29_7_8,7_5_5,21,[2_31] (1_1),22,[11_31] (1_1),4263,[3015_8050],4072,[3015_6280],129,25,[25_25] (17_17),147,36.17,48.94,129,119
10-9,18,27,14,9,3,50,2,13_0_0,3_6_5,19,[14_29] (1_1),19,[15_21] (1_1),4006,[3350_4700],4050,[3400_4700],150,14,[14_19] (17_1),99,66.67,88.89,235,226
11-1,16,37,20,37,37,0,11,18_11_8,1_0_0,13,[7_20] (1_2),13,[7_20] (1_2),5344,[4005_6540],5344,[4005_6540],80,,,,,,5,5
11-2,28,126,20,119,115,0,7,46_14_11,2_2_2,11,[5_20] (1_2),11,[5_20] (1_1),5352,[3750_6345],5370,[4000_6345],68,18,[7_23] (1_4),89,5.56,8.73,40,40
11-3,21,38,22,35,28,37,5,30_3_6,3_5_3,21,[14_30] (1_1),21,[14_27] (1_1),5644,[4930_6670],5658,[4930_6670],140,22,[22_22] (3_3),113,7.89,26.32,92,92
11-4,15,77,20,76,75,6,6,2_4_0,2_0_1,10,[6_23] (1_1),10,[6_23] (1_1),4915,[3000_5750],4917,[3000_5750],57,23,[23_23] (1_1),114,1.30,2.60,25,18
11-5,29,157,20,156,156,8,1,36_87_34,3_0_0,13,[7_24] (1_1),13,[7_24] (1_1),4881,[3355_6050],4881,[3355_6050],93,20,[20_20] (1_1),231,0.64,0.64,24,24
11-6,26,90,20,90,90,0,8,11_28_13,0,10,[7_15] (14_1),10,[7_15] (14_1),4382,[3305_4965],4382,[3305_4965],60,,,,,,0,0
11-7,25,98,20,81,76,3,40,19_49_13,7_7_1,12,[5_22] (1_1),12,[5_22] (1_1),4195,[2450_5730],4237,[2450_5730],70,21,[5_23] (1_8),95,17.35,22.45,152,91
11-8,22,120,19,49,40,118,3,41_1_4,8_8_9,20,[5_23] (1_2),20,[15_23] (1_1),2765,[2200_5050],2669,[2200_3050],85,20,[19_22] (36_35),90,59.17,66.67,194,187
11-9,26,87,15,87,87,3,3,21_48_18,1_0_0,11,[7_16] (1_2),11,[7_16] (1_2),2783,[1800_3500],2783,[1800_3500],53,,,,,,5,5
11-10,23,71,15,46,41,95,25,33_5_3,10_6_2,16,[13_31] (4_1),16,[13_19] (3_2),2437,[1800_3555],2412,[1850_3305],89,16,[15_18] (14_11),90,35.21,42.25,173,173
12-1,19,80,12,36,33,113,3,32_4_0,10_3_1,15,[12_19] (3_2),15,[12_19] (3_1),2314,[1850_2850],2300,[1850_2850],86,14,[10_15] (1_37),105,55.00,58.75,120,115
12-2,42,189,20,142,136,189,180,153_78_0,22_4_2,20,[15_30] (1_2),20,[15_30] (1_1),5645,[4515_6915],5651,[4515_6915],168,22,[20_23] (10_37),181,24.87,28.04,223,218
12-3,51,194,20,123,119,191,156,127_59_0,26_1_4,21,[16_32] (2_2),21,[16_32] (2_2),5570,[4390_6925],5565,[4390_6925],168,22,[20_23] (23_48),163,36.60,38.66,298,293
12-4,21,58,18,40,32,75,10,30_4_6,9_9_3,19,[15_24] (2_2),19,[15_24] (2_1),3345,[2855_4150],3342,[2855_4150],109,19,[0_21] (1_12),102,31.03,44.83,158,158
12-5,42,124,20,123,120,23,8,34_87_26,5_4_0,15,[8_24] (1_1),15,[8_23] (1_2),3566,[2500_5035],3563,[2500_5035],101,23,[23_23] (1_1),111,0.81,3.23,61,61
12-6,32,99,22,96,93,9,0,56_102_32,0_3_0,17,[13_25] (1_1),17,[14_25] (6_1),5039,[3950_5850],5030,[3950_5600],92,23,[22_25] (2_1),117,3.03,6.06,38,21
12-7,9,24,20,16,11,46,3,7_10_4,6_6_2,21,[12_25] (1_1),22,[17_25] (1_1),2578,[2040_3900],2465,[2100_3150],153,20,[20_23] (7_1),141,33.33,54.17,105,105
13-1,48,123,12,103,88,213,61,80_9_14,32_13_4,14,[9_18] (1_2),14,[9_18] (1_2),3447,[2955_4445],3453,[2955_4445],97,15,[12_15] (2_18),100,16.26,28.46,338,338
13-2,27,67,18,39,28,75,1,32_2_6,10_10_6,19,[13_29] (1_1),19,[13_29] (1_1),3563,[3180_4780],3547,[3180_4275],107,21,[18_21] (3_25),148,41.79,58.21,241,241
13-3,19,53,18,29,19,57,0,13_9_6,4_10_4,19,[10_28] (1_1),19,[14_21] (1_5),3510,[3130_4640],3410,[3150_3900],116,20,[18_21] (5_19),107,45.28,64.15,158,158
13-4,28,77,23,55,49,60,4,45_2_5,5_4_10,22,[0_30] (1_1),22,[16_28] (1_1),4244,[3600_7750],4118,[3600_5000],109,25,[23_31] (12_2),109,28.57,36.36,188,163
13-5,32,142,20,43,31,155,6,0_17_27,12_12_13,23,[18_31] (1_1),23,[22_30] (13_1),3699,[3140_4505],3663,[3380_4505],136,23,[20_28] (12_1),137,69.72,78.17,388,370
13-6,33,62,18,49,44,86,8,37_4_9,10_5_0,19,[14_24] (2_1),19,[14_24] (2_1),2946,[2130_3615],2956,[2130_3615],98,20,[18_21] (3_10),124,20.97,29.03,121,121
13-7,17,44,15,21,11,51,0,18_3_4,11_9_5,16,[2_24] (1_1),18,[15_24] (2_1),3060,[2550_5250],2955,[2550_3300],115,17,[15_18] (4_19),120,52.27,75.00,195,195
14-1,36,62,12,34,23,133,5,8_23_0,18_1_12,15,[11_24] (1_1),15,[12_22] (3_1),4446,[3605_5460],4344,[3605_5435],128,14,[12_15] (7_21),120,45.16,62.90,346,341
14-2,28,61,15,36,25,108,5,34_2_8,15_14_7,17,[10_28] (1_1),17,[12_25] (2_1),6418,[5090_9660],6427,[5180_8815],156,16,[0_18] (1_18),169,40.98,59.02,348,348
14-3,16,35,12,14,5,58,1,5_6_1,16_8_8,16,[8_20] (1_1),17,[14_20] (1_1),4075,[3645_4370],3957,[3645_4370],205,14,[12_17] (5_1),99,60.00,85.71,255,246
14-4,26,37,27,28,24,76,30,24_6_6,5_4_2,28,[22_38] (1_1),28,[22_38] (1_1),6319,[5540_7215],6351,[5540_7215],130,31,[30_35] (8_1),154,24.32,35.14,166,150
14-5,32,63,24,44,29,114,27,17_25_0,10_9_6,25,[15_37] (1_2),27,[23_37] (3_2),3088,[2650_4500],2980,[2650_4000],126,27,[24_27] (1_18),138,30.16,53.97,272,272
14-6,24,36,15,31,28,72,53,34_6_4,3_2_3,16,[12_23] (3_1),16,[12_23] (3_1),4770,[3900_5585],4785,[3900_5585],96,18,[15_23] (2_1),86,13.89,22.22,124,108
14-7,21,38,21,23,16,44,14,34_8_0,7_8_1,22,[19_28] (2_1),23,[19_28] (1_1),3744,[3150_4500],3771,[3425_4500],125,24,[24_24] (15_15),123,39.47,57.89,106,106
15-1,33,39,15,19,0,60,1,10_1_0,11_14_34,16,[10_23] (1_1),16,[0_0] (0_0),3871,[3250_4790],0,[0_0],133,16,[15_20] (15_5),125,51.28,100.00,634,560
15-2,22,30,20,22,8,65,3,21_3_0,18_1_17,23,[17_30] (1_1),25,[21_30] (1_1),5164,[4330_6635],5054,[4450_6635],202,22,[20_30] (6_1),164,26.67,73.33,437,393
15-3,29,42,18,24,9,95,44,0,42_13_19,20,[0_32] (1_3),26,[18_32] (1_2),4601,[3300_7100],4153,[3820_4620],173,18,[18_23] (17_1),112,42.86,78.57,718,709
15-4,23,30,14,17,0,40,0,0,2_0_24,10,[0_40] (2_1),10,[0_0] (0_0),2994,[1950_4450],0,[0_0],123,12,[5_14] (1_8),92,43.33,100.00,380,380
15-5,16,22,25,12,0,10,3,15_0_0,7_10_18,21,[4_31] (1_1),21,[0_0] (0_0),5786,[4350_8880],0,[0_0],199,26,[25_30] (9_1),206,45.45,100.00,292,268
15-6,13,32,20,14,3,20,1,16_1_0,9_5_15,21,[11_30] (1_1),24,[22_25] (1_1),4701,[4305_6005],4683,[4600_4850],175,20,[20_20] (18_18),169,56.25,90.62,248,248
15-7,14,14,13,11,2,15,4,11_3_1,12_6_12,15,[13_19] (4_1),16,[13_18] (1_1),3653,[3355_3880],3568,[3355_3780],141,13,[13_13] (3_3),115,21.43,85.71,227,227
