Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
25,1513,2529,23,1702,1674,45,64,2780_122_68,98_21_37,19,[0_30] (1_2),19,[11_30] (2_1),4045,[2915_7905],4037,[2915_5620],126,22,[0_28] (1_4),145,32.70,33.81,1329,1030
26,1466,1552,15,1543,1532,0,5,1_0_0,3_12_3,5,[1_15] (2_3),5,[4_15] (695_3),4010,[1955_4855],4010,[1955_4450],45,10,[0_15] (1_5),68,0.58,1.29,123,123
27,1452,1633,20,1571,1516,0,267,1043_488_23,24_68_10,12,[0_20] (1_22),12,[8_20] (72_22),4113,[2550_6620],4116,[2550_5055],88,18,[0_20] (2_57),110,3.80,7.16,712,666
28,1437,1960,15,1529,1458,5,17,373_194_15,13_89_22,9,[0_16] (3_2),9,[6_16] (360_2),5006,[3550_6755],5028,[3550_5800],65,15,[0_20] (1_3),101,21.99,25.61,2084,864
29,1428,2077,10,1617,1498,75,15,897_560_18,27_129_12,8,[0_14] (2_2),8,[6_14] (88_2),2779,[2255_4610],2774,[2255_3485],64,10,[0_10] (2_451),71,22.15,27.88,1460,1256
30,1411,2267,25,1490,1335,70,229,1605_884_40,55_208_18,21,[1_37] (1_1),21,[12_29] (1_1),5557,[4250_9860],5564,[4250_7435],164,24,[0_25] (8_738),167,34.27,41.11,2677,1991
31,1367,1527,15,1488,1478,15,54,0_2_0,3_8_3,10,[1_16] (1_3),10,[7_16] (1_3),2443,[1400_4250],2442,[1400_3050],40,12,[0_20] (1_2),58,2.55,3.21,155,123
32,1352,1605,15,1427,1400,50,236,487_242_9,20_28_4,9,[4_18] (1_1),9,[5_18] (118_1),3729,[2050_5655],3740,[2050_4540],65,15,[0_20] (2_9),98,11.09,12.77,646,416
33,1341,2027,25,1617,1560,260,157,1397_813_44,33_69_7,21,[1_37] (1_1),21,[9_37] (1_1),5455,[4160_9600],5468,[4160_7700],117,24,[0_30] (2_7),144,20.23,23.04,1529,1204
34,1314,2114,23,1449,1316,160,176,1585_239_24,59_139_14,19,[4_54] (1_1),19,[10_54] (2_1),4830,[3400_8815],4827,[3400_6605],134,22,[0_93] (5_1),144,31.46,37.75,2961,1770
35,1282,1565,18,1351,1318,105,2402,800_469_18,27_35_2,11,[4_32] (1_1),11,[6_32] (151_1),4642,[2855_7080],4653,[2855_5990],81,18,[0_23] (1_7),112,13.67,15.78,757,622
36,1270,1333,15,1322,1322,0,7,9_8_1,5_0_0,6,[5_15] (673_2),6,[5_15] (673_2),3976,[2105_5180],3976,[2105_5180],44,8,[0_20] (2_1),41,0.83,0.83,39,25
37,1263,1369,25,1334,1322,25,157,196_117_7,9_11_3,11,[5_43] (1_1),11,[6_27] (33_1),6827,[3725_9145],6838,[3725_7965],82,23,[0_30] (1_1),171,2.56,3.43,255,239
38,1289,1749,20,1323,1290,190,123,826_429_33,21_33_8,15,[1_43] (1_2),15,[10_43] (29_1),4415,[2980_7250],4425,[2980_5905],92,19,[0_25] (3_6),123,24.36,26.24,1339,889
39,1321,3708,20,1329,1125,540,225,780_564_36,155_238_30,18,[2_39] (1_1),18,[11_39] (1_1),4165,[3240_7545],4174,[3240_5675],129,20,[0_25] (2_23),127,64.16,69.66,4793,3693
40,1254,1324,25,1298,1292,0,15,140_66_7,9_7_1,7,[4_25] (282_2),7,[4_25] (280_2),6165,[2415_7505],6166,[2415_7005],69,21,[0_25] (1_21),186,1.96,2.42,108,101
41,1242,1660,20,1287,1269,160,223,820_438_26,39_21_3,11,[5_111] (5_1),11,[5_111] (5_1),4340,[2190_7865],4342,[2190_7865],94,20,[6_25] (1_6),142,22.47,23.55,1534,1190
42,1251,2378,17,1287,1229,275,6,910_358_24,82_58_21,14,[1_79] (1_1),14,[7_79] (1_1),2767,[1800_6075],2768,[1800_6075],105,17,[0_47] (2_1),184,45.88,48.32,2435,1783
43,1212,1319,15,1290,1212,10,16,8_4_4,3_6_92,7,[1_19] (3_1),7,[4_16] (173_1),3744,[2150_5100],3743,[2150_4465],60,14,[1_15] (1_26),84,2.20,8.11,825,825
44,1214,1830,15,1277,1117,95,5,584_330_163,22_21_198,11,[0_19] (1_1),11,[7_19] (5_1),3010,[1620_5265],2997,[1620_3885],96,15,[0_20] (4_2),122,30.22,38.96,2576,2044
45,1235,4140,20,1267,823,430,1906,1357_249_341,101_71_563,18,[1_50] (8_1),19,[12_34] (4_2),4226,[3395_7930],4138,[3395_5430],142,20,[0_35] (5_1),137,69.40,80.12,8085,6596
46,1135,1177,20,1175,1171,0,13,374_197_111,3_2_3,8,[3_17] (1_4),8,[5_17] (103_4),5089,[3100_6365],5087,[3100_5700],58,1,[2_2] (1_1),16,0.17,0.51,53,53
47,1121,1163,20,1161,1160,0,1990,5_3_6,14_0_1,5,[3_19] (1_4),5,[4_19] (494_4),5857,[2250_7105],5857,[2250_7105],52,20,[20_20] (2_2),94,0.17,0.26,78,78
48,1117,1219,25,1183,1163,25,21,464_266_126,20_8_22,15,[2_30] (1_1),15,[9_30] (19_1),4666,[2455_7805],4670,[2505_6105],83,23,[3_25] (1_31),122,2.95,4.59,389,381
49,1121,1711,20,1191,1119,170,202,669_344_183,52_38_72,17,[1_27] (1_2),17,[10_27] (1_2),4224,[2575_8035],4228,[2575_5600],120,20,[0_35] (2_1),131,30.39,34.60,1914,1428
50,1145,1656,20,1201,1060,200,9,607_406_186,73_39_124,18,[0_26] (1_1),18,[9_26] (2_1),4186,[3430_8000],4181,[3430_5805],111,20,[3_25] (1_2),116,27.48,35.99,2155,2006
51,1153,1197,15,1195,1195,0,0,0,4_0_0,3,[3_8] (773_3),3,[3_8] (773_3),5262,[4305_5755],5262,[4305_5755],33,8,[0_15] (1_1),24,0.17,0.17,20,20
52,1136,1429,20,1206,1161,50,1313,823_513_219,20_18_49,14,[1_25] (1_1),14,[5_25] (8_1),5855,[4250_9075],5857,[4250_7745],111,20,[0_20] (1_213),138,15.61,18.75,831,711
53,1137,1455,25,1216,1133,30,418,273_175_76,45_25_77,17,[0_30] (1_2),17,[7_30] (2_2),4936,[2500_8570],4936,[2500_7190],117,23,[0_30] (3_2),143,16.43,22.13,1169,1076
54,1122,2908,18,1747,1630,290,718,433_234_120,87_54_121,16,[0_29] (1_1),16,[9_24] (2_3),3706,[2050_6750],3688,[2670_5165],87,18,[0_23] (4_8),93,39.92,43.95,2834,2357
55,1126,6547,17,1013,645,865,144,1113_165_0,193_167_386,17,[0_28] (2_1),17,[12_27] (1_1),3564,[2800_6650],3520,[2800_5565],127,17,[0_22] (7_27),117,84.53,90.15,8764,6938
56,974,1370,20,1006,976,95,108,423_213_102,54_18_24,17,[0_41] (1_1),17,[10_41] (2_1),3061,[1775_6350],3064,[1775_4475],109,20,[0_30] (1_1),131,26.57,28.76,992,828
57,972,2527,20,977,906,340,19,544_317_206,41_34_76,17,[1_313] (1_1),17,[10_27] (1_1),4396,[3150_19200],4367,[3150_5705],125,20,[0_100] (4_1),137,61.34,64.15,4634,2823
58,971,1262,28,996,946,60,99,756_434_216,63_25_43,23,[0_41] (1_1),23,[9_41] (1_1),4786,[3325_9385],4772,[3325_7525],149,28,[8_43] (1_1),180,21.08,25.04,1097,975
59,969,1519,17,1025,971,105,151,537_332_154,63_25_42,15,[0_23] (1_2),15,[7_23] (2_2),3437,[2400_6350],3437,[2400_4900],84,17,[2_22] (1_1),95,32.52,36.08,1077,1019
60,1039,13409,20,750,464,1110,155,1202_196_0,268_176_312,20,[0_43] (1_1),21,[14_40] (3_1),4416,[2900_8800],4364,[2900_5630],173,20,[0_30] (11_4),147,94.41,96.54,11456,7452
61,722,763,15,748,736,0,1,23_20_8,7_6_10,8,[2_15] (1_14),8,[4_15] (12_14),4371,[2500_5350],4369,[2500_4950],51,15,[12_15] (1_14),86,1.97,3.54,156,156
62,740,2134,20,700,590,340,44,332_227_87,66_54_92,17,[0_30] (4_2),17,[8_30] (3_1),5161,[3050_7945],5121,[3050_6900],94,20,[0_30] (6_3),107,67.20,72.35,2892,2143
63,683,733,20,709,699,25,340,319_146_72,18_11_15,13,[1_25] (1_1),13,[7_25] (4_1),4199,[2075_7200],4189,[2075_5800],83,16,[0_20] (2_18),105,3.27,4.64,358,333
64,765,4393,25,658,502,285,88,429_368_252,122_89_156,22,[0_36] (1_1),22,[7_36] (1_1),6052,[3970_9250],5979,[3970_8405],152,25,[0_35] (2_2),149,85.02,88.57,4646,3050
65,711,3496,15,677,507,440,40,267_252_130,118_98_139,14,[0_26] (1_2),14,[8_23] (6_1),3913,[2780_6560],3839,[2780_6515],104,15,[0_20] (3_25),98,80.64,85.50,3963,3268
66,629,700,15,650,646,10,0,38_19_13,5_2_2,8,[2_16] (1_2),8,[5_16] (74_2),4002,[1750_5255],3997,[1750_4950],57,15,[7_25] (1_1),106,7.14,7.71,110,73
67,666,2162,20,671,651,245,43,369_191_115,38_4_46,17,[2_52] (2_1),17,[8_52] (1_1),4899,[3600_7950],4885,[3600_6600],117,20,[0_35] (4_2),128,68.96,69.89,2186,1278
68,632,1148,20,648,636,170,59,324_150_107,35_7_16,17,[0_32] (3_1),17,[8_32] (1_1),3480,[2080_7455],3456,[2080_5200],104,20,[0_25] (2_2),112,43.55,44.60,759,721
69,646,1837,18,622,587,255,36,337_190_129,76_32_47,17,[0_26] (1_1),17,[12_26] (5_1),3620,[2600_7300],3587,[2600_4645],105,18,[1_23] (1_4),112,66.14,68.05,1633,1453
70,649,1019,25,648,609,40,79,416_299_128,29_29_58,19,[1_30] (4_1),19,[8_30] (1_1),6278,[4135_9535],6239,[4135_8200],129,25,[0_30] (1_1),144,36.41,40.24,987,896
71,700,1595,20,673,654,110,100,244_69_112,37_14_27,17,[0_29] (4_1),17,[9_27] (2_1),4906,[2675_7710],4866,[2675_6865],92,20,[0_25] (1_3),107,57.81,59.00,850,732
72,675,2544,20,651,626,265,160,375_182_90,71_24_52,18,[3_50] (1_1),18,[7_31] (1_1),3938,[2330_7850],3914,[2330_5950],130,20,[0_115] (6_1),147,74.41,75.39,3347,1695
73,622,816,20,628,609,40,274,323_215_87,28_7_27,16,[0_26] (3_1),16,[8_26] (1_1),4201,[3045_7450],4185,[3045_5700],96,20,[9_20] (1_187),117,23.04,25.37,512,492
74,654,2292,15,646,616,240,22,343_89_0,74_14_32,14,[0_48] (3_1),14,[7_24] (1_1),2730,[1750_5900],2681,[1750_4300],94,15,[0_20] (7_6),94,71.82,73.12,1433,1310
75,671,2880,20,606,516,200,241,749_143_0,107_61_86,18,[1_37] (3_1),18,[10_29] (1_2),4135,[3070_7460],4088,[3070_6405],141,20,[3_35] (2_1),136,78.96,82.08,2737,2155
76,607,627,20,613,607,15,32,132_75_30,7_3_13,8,[3_33] (1_1),8,[5_20] (104_4),5292,[2580_6900],5299,[2580_6900],61,18,[2_25] (1_1),115,2.23,3.19,248,220
77,665,2147,25,660,642,380,151,426_259_0,72_19_16,23,[16_54] (1_1),23,[16_52] (1_1),3823,[2820_7550],3813,[2820_5385],137,25,[0_110] (5_1),145,69.26,70.10,3281,1653
78,652,2784,30,609,532,540,73,480_386_298,92_41_70,30,[0_41] (1_1),30,[23_41] (1_1),5216,[4655_10950],5193,[4655_6455],156,30,[0_35] (1_7),154,78.12,80.89,2737,2366
79,627,2737,35,581,514,285,153,474_329_309,107_51_72,32,[0_47] (2_2),33,[17_46] (1_1),4714,[3265_11050],4626,[3265_7715],189,34,[0_45] (7_1),201,78.77,81.22,2586,2078
80,625,3361,20,579,546,265,116,419_172_0,110_23_42,18,[0_41] (2_1),18,[11_31] (1_1),4241,[2450_8300],4195,[2450_6000],145,20,[0_25] (6_15),135,82.77,83.75,2149,1678
81,599,1889,32,572,513,210,411,508_348_236,74_43_58,29,[0_45] (2_1),29,[15_44] (1_1),5638,[4595_11400],5606,[4595_8365],178,32,[6_37] (1_7),192,69.72,72.84,1878,1594
82,593,1712,30,574,494,90,73,524_348_288,52_76_81,25,[0_49] (1_1),25,[13_49] (3_1),4349,[3100_9300],4335,[3100_6655],178,30,[0_40] (2_1),206,66.47,71.14,2212,1669
83,595,2306,30,563,544,340,240,593_292_163,71_8_28,29,[20_57] (2_1),29,[20_44] (1_2),5064,[4165_7155],5047,[4165_6805],168,30,[0_40] (1_1),166,75.59,76.41,2031,1563
84,593,3453,25,562,474,320,111,394_272_310,72_54_87,23,[0_40] (2_1),23,[13_35] (1_2),4546,[3405_9070],4513,[3405_6445],157,25,[0_30] (4_15),160,83.72,86.27,2775,2164
85,561,1457,28,542,494,135,138,518_366_190,80_44_55,25,[1_38] (1_1),25,[17_38] (3_1),4750,[3800_9450],4726,[3800_6580],160,28,[3_38] (1_1),178,62.80,66.09,1607,1426
86,549,1311,34,530,497,100,40,448_285_143,48_22_65,31,[0_42] (1_1),31,[23_40] (3_1),6188,[3465_11400],6135,[3465_8570],145,34,[0_39] (3_5),162,59.57,62.09,1337,1130
87,545,2533,23,510,464,180,124,150_386_194,111_47_48,21,[2_37] (2_1),21,[12_37] (1_1),4277,[3265_8180],4223,[3265_6145],155,23,[0_28] (2_6),154,79.87,81.68,2044,1714
88,518,1447,35,504,463,60,147,472_299_154,37_26_68,28,[0_45] (1_1),28,[15_43] (1_1),6839,[4410_11315],6771,[4410_9285],149,34,[0_45] (1_2),175,65.17,68.00,1415,1061
89,531,3088,27,460,449,335,94,438_197_152,56_16_14,26,[15_51] (1_1),26,[15_41] (1_1),4360,[3100_6500],4343,[3100_6500],160,27,[0_37] (5_3),160,85.10,85.46,1972,1444
90,509,7556,30,376,300,315,480,504_117_0,170_63_85,29,[1_56] (1_1),29,[19_41] (1_1),5311,[4445_10025],5230,[4445_7105],200,30,[0_40] (10_3),183,95.02,96.03,3858,2788
91,374,374,15,374,372,0,0,0,1_1_1,5,[3_14] (115_2),5,[3_14] (114_2),4700,[2620_5255],4701,[2620_5255],36,,,,,0.53,20,20
92,374,415,25,372,365,35,6,189_116_58,6_6_8,21,[0_30] (1_1),21,[11_28] (2_1),4918,[3160_9100],4902,[3160_6945],95,25,[25_30] (42_1),102,10.36,12.05,209,200
93,374,540,20,375,361,75,25,198_120_56,27_6_15,17,[1_28] (1_1),17,[9_28] (2_1),4768,[3555_7800],4771,[3555_6345],97,20,[0_25] (2_1),111,30.56,33.15,468,444
94,385,1285,23,377,333,300,77,150_175_143,32_26_37,22,[0_31] (1_1),22,[17_31] (3_1),3865,[3200_7820],3829,[3200_5400],123,23,[6_28] (1_4),129,70.66,74.09,1342,1213
95,378,757,25,373,348,110,89,242_164_87,35_25_17,23,[0_40] (2_1),23,[12_34] (1_1),5089,[4105_9550],5062,[4105_7105],140,25,[10_30] (2_2),155,50.73,54.03,777,732
96,385,1943,20,361,330,315,222,367_228_105,44_24_37,19,[1_31] (1_2),19,[11_30] (2_2),5070,[4430_8355],5043,[4430_6495],143,20,[2_25] (1_7),135,81.42,83.02,1615,1407
97,372,949,30,360,349,220,146,456_237_0,25_5_12,29,[8_56] (1_1),29,[22_42] (1_1),4927,[4060_8900],4911,[4060_6150],167,30,[6_35] (1_3),186,62.07,63.22,907,796
98,356,438,25,356,342,15,81,263_179_84,11_13_19,21,[0_28] (1_1),21,[12_28] (1_1),4832,[3770_8995],4798,[3770_6535],137,25,[3_25] (1_81),161,18.72,21.92,329,329
99,422,5690,22,339,291,500,130,296_247_124,127_37_61,22,[1_37] (1_1),22,[17_37] (3_1),5750,[5000_9755],5681,[5000_7105],148,22,[0_27] (5_16),137,94.04,94.89,3291,2607
100,338,610,30,329,314,145,62,430_221_0,55_9_15,28,[0_43] (1_1),28,[19_41] (1_1),6365,[5000_11960],6311,[5000_8010],176,30,[3_35] (1_1),182,46.07,48.52,817,793
101,386,4781,28,305,255,400,59,206_213_154,86_28_55,28,[0_45] (2_1),28,[23_45] (1_1),5795,[5155_11100],5703,[5155_6805],156,28,[0_33] (4_18),150,93.62,94.67,2431,1975
102,314,820,25,310,279,165,58,230_173_123,34_20_34,24,[0_39] (1_1),24,[18_39] (2_1),5378,[4655_10025],5330,[4655_6500],146,25,[23_35] (1_1),156,62.20,65.98,1000,940
103,321,596,35,316,305,130,236,342_170_110,39_4_26,32,[1_53] (1_1),32,[21_49] (1_1),8240,[6950_14500],8183,[6950_11305],211,35,[4_40] (1_1),235,46.98,48.83,869,803
104,313,589,21,316,298,80,101,155_98_51,45_15_24,18,[0_33] (1_1),18,[9_29] (1_1),3450,[1850_6950],3441,[1850_5350],116,21,[17_26] (1_1),145,46.35,49.41,815,699
105,346,3139,20,301,261,240,114,469_87_0,98_35_56,19,[0_37] (1_1),19,[12_32] (2_1),6065,[4995_9650],6015,[4995_7370],144,20,[2_30] (1_4),136,90.41,91.69,2185,1765
106,300,348,10,306,296,35,3,32_13_11,12_4_11,8,[4_13] (1_1),8,[7_13] (91_1),2272,[1705_3180],2265,[1705_3180],54,10,[10_10] (42_42),84,12.07,14.94,241,241
107,299,414,25,300,280,55,202,168_115_51,14_9_22,20,[0_37] (2_1),20,[11_29] (1_1),4534,[2675_8125],4478,[2675_6365],139,25,[0_35] (2_1),157,27.54,32.37,477,441
108,304,895,25,299,267,95,48,138_102_62,56_37_51,21,[1_34] (2_1),21,[9_31] (2_3),4561,[2730_8250],4501,[2730_6650],144,25,[0_30] (1_3),172,66.59,70.17,1259,1133
109,303,956,25,293,250,170,23,133_91_71,28_27_60,23,[0_36] (2_1),23,[15_36] (1_1),5814,[4510_9810],5767,[4510_7075],136,25,[16_30] (1_11),148,69.35,73.85,1376,1155
110,350,4990,25,259,203,350,67,117_102_62,134_40_68,25,[1_47] (1_1),25,[18_47] (1_1),6490,[5195_10775],6366,[5195_9390],151,25,[0_30] (1_22),130,94.81,95.93,3103,2394
111,301,3280,25,232,186,235,139,93_74_105,81_17_91,24,[0_39] (2_1),25,[20_39] (3_1),6027,[4610_10180],5908,[4610_6835],161,25,[0_35] (2_1),164,92.93,94.33,2266,1736
112,227,295,25,230,217,50,70,124_71_29,29_12_20,22,[0_31] (1_1),22,[15_30] (1_1),5277,[3735_9100],5256,[3735_6975],117,25,[1_25] (1_64),123,22.03,26.44,498,493
113,233,680,20,222,188,115,44,102_73_46,44_25_44,17,[1_37] (1_1),17,[8_25] (2_1),5821,[4455_9220],5693,[4455_7135],114,20,[1_20] (1_448),121,67.35,72.35,1084,1079
114,231,1162,25,222,200,260,176,165_72_47,52_15_36,24,[15_46] (1_1),24,[17_46] (1_1),5311,[4380_6955],5297,[4380_6955],160,25,[4_40] (1_1),155,80.90,82.79,1848,1411
115,230,1294,25,211,174,165,137,113_82_63,67_39_43,24,[1_42] (1_1),24,[15_42] (1_1),4520,[3125_8540],4367,[3125_7050],155,25,[4_30] (1_3),144,83.69,86.55,1504,1372
116,232,1602,20,214,193,175,9,118_53_44,96_22_23,20,[2_37] (1_1),20,[11_37] (1_1),3615,[2655_7055],3589,[2655_5555],106,20,[0_30] (1_1),97,86.64,87.95,1450,1264
117,208,218,25,211,206,5,15,105_72_28,12_3_8,15,[0_30] (1_1),16,[9_30] (8_1),5084,[2875_7975],5053,[2875_7115],104,24,[20_25] (1_6),154,3.21,5.50,155,155
118,211,408,25,212,207,145,180,121_60_44,15_1_9,22,[0_42] (1_1),23,[15_42] (3_1),7090,[5225_10440],7073,[5225_9005],155,25,[23_35] (1_1),167,48.04,49.26,657,568
119,218,620,25,211,188,70,18,106_71_33,40_27_27,21,[1_41] (1_1),21,[9_32] (1_1),5862,[4120_8460],5832,[4120_7905],127,25,[0_30] (1_1),128,65.97,69.68,863,794
120,246,2920,18,206,162,195,79,112_44_72,101_24_57,18,[0_40] (1_1),18,[13_40] (2_1),4895,[3845_8075],4789,[3845_8030],137,18,[0_28] (1_2),131,92.95,94.45,1904,1619
121,207,211,25,209,202,0,2,28_7_10,7_4_8,11,[2_23] (1_1),11,[7_23] (6_1),5049,[2655_6755],5025,[2655_5755],74,25,[25_25] (2_2),140,0.95,4.27,128,128
122,210,595,25,219,208,250,109,167_80_40,52_5_16,24,[16_68] (1_1),24,[16_68] (1_1),4083,[3150_6100],4070,[3150_6100],174,25,[0_45] (2_1),169,63.19,65.04,1883,1206
123,210,295,27,211,192,45,153,233_93_69,19_15_31,22,[0_35] (1_1),22,[10_35] (1_1),4769,[3355_9005],4715,[3355_7005],143,27,[27_32] (83_1),152,28.47,34.92,584,562
124,271,3090,25,207,176,460,111,165_104_66,79_25_52,25,[1_49] (1_1),25,[16_49] (3_1),4011,[3150_8490],3906,[3150_5760],165,25,[0_30] (1_26),149,93.30,94.30,2816,2142
125,217,504,26,215,191,105,45,147_122_70,44_25_33,23,[2_41] (1_1),24,[15_41] (1_1),4825,[3900_8800],4761,[3900_6355],192,26,[4_31] (1_3),204,57.34,62.10,982,890
126,217,901,30,211,184,120,86,173_139_104,56_26_33,29,[0_45] (2_1),29,[21_45] (1_1),5724,[4600_11205],5644,[4600_7055],169,30,[19_40] (1_1),207,76.58,79.58,1136,992
127,214,633,20,218,206,145,24,125_45_48,65_7_18,19,[0_31] (2_2),19,[14_31] (2_1),3469,[2500_7250],3417,[2500_4825],131,20,[8_30] (1_1),135,65.56,67.46,949,883
128,225,1435,20,202,165,90,27,62_51_65,44_21_48,17,[0_39] (6_1),18,[9_39] (3_1),4103,[2050_7850],3930,[2200_5850],123,20,[0_30] (3_1),127,85.92,88.50,1270,995
129,204,359,35,203,182,40,100,175_112_49,38_18_42,31,[2_48] (1_1),31,[20_48] (2_1),7800,[6230_12955],7742,[6230_9865],209,35,[7_40] (1_2),237,43.45,49.30,799,761
130,202,230,27,205,195,5,21,117_78_39,10_12_23,19,[0_28] (1_1),20,[11_27] (2_8),4252,[2450_8150],4205,[2450_5950],131,25,[0_27] (1_21),166,10.87,15.22,335,330
131,209,530,24,207,191,95,26,143_108_59,31_12_22,22,[0_30] (1_2),23,[16_30] (1_1),4240,[3540_8600],4194,[3540_5455],135,24,[0_29] (1_1),141,60.94,63.96,609,600
132,204,403,20,202,173,40,20,94_62_45,27_21_20,17,[1_33] (1_1),17,[9_24] (7_2),3731,[2400_6955],3678,[2400_5275],100,20,[0_20] (1_195),109,49.88,57.07,572,548
