Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
579,22,40,15,22,19,30,0,5_6_11,7_1_2,15,[11_20] (1_2),15,[11_20] (1_1),2610,[1650_3600],2595,[1650_3600],98,15,[14_15] (1_17),93,45.00,52.50,112,112
580,22,36,15,22,18,5,1,7_11_3,4_2_7,13,[9_19] (1_1),14,[11_19] (1_1),2410,[1930_3405],2261,[1930_2720],129,13,[2_15] (1_11),133,38.89,50.00,102,102
581,21,103,20,20,14,55,0,2_6_8,1_4_6,20,[8_33] (1_1),20,[16_25] (1_2),2279,[1505_4100],2134,[1505_2705],128,19,[1_21] (1_1),103,80.58,86.41,255,222
582,20,30,30,20,16,5,5,7_11_7,1_2_17,25,[0_31] (1_1),26,[19_31] (1_1),4076,[2800_8950],3729,[2800_5150],184,30,[30_35] (9_1),194,33.33,46.67,191,169
583,21,53,20,18,14,5,0,3_9_4,1_1_7,16,[0_23] (1_1),17,[12_23] (1_1),4336,[3350_6200],4171,[3350_4950],93,20,[20_30] (34_1),128,66.04,73.58,119,79
584,19,35,25,18,15,30,0,12_4_1,1_0_5,23,[11_36] (1_1),23,[14_30] (1_1),3169,[2200_5350],2950,[2200_4650],149,24,[15_25] (1_16),136,48.57,57.14,130,130
585,21,119,20,18,9,40,0,1_4_13,4_16_7,21,[15_33] (1_1),22,[19_26] (3_1),4231,[2950_6500],4178,[3250_5400],123,19,[0_30] (1_1),100,84.87,92.44,403,287
586,19,89,15,16,11,30,0,1_8_2,3_3_6,15,[11_23] (1_1),15,[11_21] (1_1),2968,[2500_3805],2892,[2500_3805],112,15,[0_20] (1_2),89,82.02,87.64,201,160
587,20,82,25,11,9,20,0,3_9_1,3_1_10,26,[22_33] (1_2),26,[23_33] (3_2),2532,[1800_3100],2517,[1800_3100],126,23,[0_45] (1_1),116,86.59,89.02,357,151
588,14,69,25,12,11,5,0,2_5_4,4_4_7,21,[13_29] (1_1),22,[15_29] (1_1),3018,[2000_5050],2887,[2000_5050],148,20,[0_25] (1_33),131,82.61,84.06,296,114
589,12,19,30,12,11,0,0,2_13_4,1_7_0,28,[21_31] (1_1),29,[27_31] (3_1),2821,[2450_4250],2691,[2450_3050],136,31,[30_35] (6_1),125,36.84,42.11,76,52
590,12,31,20,12,10,15,0,2_4_5,2_0_3,17,[2_26] (1_1),19,[13_26] (2_1),3046,[2150_5800],2796,[2150_3550],113,18,[8_20] (1_15),114,61.29,67.74,62,62
591,12,53,15,11,8,20,4,1_0_4,5_0_4,14,[10_20] (1_1),15,[10_20] (1_1),2989,[1940_5550],2717,[1940_3540],112,15,[7_15] (1_39),102,79.25,84.91,99,94
592,13,54,12,12,6,5,0,0,4_6_14,9,[0_13] (1_1),11,[10_13] (2_1),2081,[1250_3700],1545,[1250_1950],91,11,[5_12] (2_31),68,77.78,88.89,204,184
593,18,187,10,14,10,40,0,0_5_6,10_3_2,12,[8_14] (1_2),12,[11_14] (3_1),3621,[3050_4250],3625,[3050_4200],86,10,[7_10] (1_170),57,92.51,94.65,178,158
594,14,16,30,14,13,5,12,4_7_5,2_0_2,25,[3_31] (1_2),27,[20_31] (1_2),4062,[2945_8250],3740,[2945_4940],120,28,[26_30] (1_1),163,12.50,18.75,36,36
595,19,162,16,15,9,130,3,2_4_2,6_0_13,21,[0_137] (1_1),21,[13_16] (1_6),2397,[1200_8300],1481,[1200_1800],166,14,[0_16] (2_114),81,90.74,94.44,961,842
596,15,43,20,15,12,10,0,4_2_6,3_2_3,17,[4_25] (1_1),18,[15_25] (3_1),5094,[3750_6000],5013,[3750_5950],107,18,[2_20] (1_21),95,65.12,72.09,83,71
597,15,17,15,14,14,0,1,1_6_2,3_0_0,14,[11_17] (1_1),14,[11_17] (1_1),1981,[1605_2470],1981,[1605_2470],90,11,[4_15] (1_2),67,17.65,17.65,15,15
598,14,27,15,14,12,0,2,2_4_1,6_3_2,13,[8_17] (1_1),13,[9_15] (1_2),2192,[1650_3050],2141,[1650_2850],93,14,[11_17] (2_1),92,48.15,55.56,81,67
599,15,24,14,15,13,0,0,2_1_1,6_1_5,12,[7_15] (1_1),12,[7_15] (1_1),3108,[2200_4355],2970,[2200_4355],73,14,[13_14] (1_8),85,37.50,45.83,78,78
600,21,122,10,14,8,60,1,2_0_0,5_0_6,13,[8_41] (3_1),13,[11_14] (5_3),2735,[2250_4790],2525,[2250_3250],101,10,[3_20] (1_1),63,88.52,93.44,505,291
601,13,13,20,13,13,0,0,1_2_2,0,6,[4_13] (4_1),6,[4_13] (4_1),4744,[3455_5250],4744,[3455_5250],41,,,,,,0,0
602,13,24,20,13,11,10,13,4_8_4,12_3_1,15,[5_33] (1_1),15,[5_33] (1_1),5552,[3645_7135],5647,[3645_7135],108,20,[15_20] (1_10),123,45.83,54.17,124,117
603,13,30,20,13,8,15,14,4_9_4,11_6_9,17,[0_29] (1_1),17,[10_20] (1_1),4932,[3690_7620],4721,[3690_6225],131,19,[15_20] (1_13),162,56.67,73.33,227,207
604,13,52,20,11,7,30,1,5_13_4,15_4_2,23,[18_29] (1_1),23,[18_28] (1_1),3695,[3085_4510],3681,[3085_4420],152,17,[0_20] (1_30),111,78.85,86.54,183,183
605,11,18,20,11,5,15,2,3_10_2,20_7_5,21,[16_34] (1_1),23,[19_34] (1_1),3769,[3090_4605],3652,[3285_4255],120,20,[18_20] (1_6),97,38.89,72.22,245,245
606,11,29,20,11,5,20,6,6_12_5,6_4_8,21,[17_27] (1_1),21,[18_24] (1_1),5260,[4730_6105],5287,[4730_6105],180,18,[1_20] (1_14),157,62.07,82.76,184,169
607,12,65,20,13,7,30,2,3_11_12,5_4_6,21,[15_31] (1_1),23,[18_31] (1_1),4448,[4000_5810],4521,[4140_5810],151,17,[2_20] (2_27),119,80.00,89.23,196,186
608,12,16,18,12,8,25,3,4_9_4,8_6_1,18,[11_32] (1_1),18,[11_24] (1_1),5215,[4460_6205],5236,[4715_5895],154,20,[17_28] (1_1),181,25.00,50.00,197,164
609,11,26,15,11,9,15,14,2_7_3,6_2_2,16,[14_19] (2_1),16,[14_19] (2_1),4076,[3470_5400],3941,[3470_4670],114,14,[2_15] (1_11),91,57.69,65.38,92,87
610,11,20,20,11,8,10,9,6_12_4,7_2_5,19,[15_27] (2_1),19,[15_23] (1_1),4270,[3750_4855],4202,[3765_4690],171,17,[13_20] (1_3),112,45.00,60.00,118,118
611,11,48,22,9,5,25,1,1_8_5,5_10_8,21,[7_35] (1_1),21,[7_25] (1_1),3702,[2950_6500],3962,[3155_6500],150,20,[4_22] (1_31),173,81.25,89.58,251,233
612,11,82,20,8,3,40,11,2_7_5,9_16_1,23,[12_47] (1_1),23,[12_23] (1_1),5258,[4720_6255],5353,[4875_6135],206,17,[0_25] (1_1),137,90.24,96.34,353,322
613,8,51,20,8,3,10,3,3_6_4,4_8_6,20,[17_24] (1_1),21,[19_23] (1_1),4571,[3590_5255],4335,[3590_5065],218,20,[14_25] (1_1),160,84.31,94.12,170,141
614,8,15,20,8,7,10,0,4_8_4,0_0_3,21,[19_26] (1_1),21,[19_20] (1_6),4561,[4150_6105],4340,[4150_4770],142,20,[19_20] (2_5),158,46.67,53.33,53,53
615,8,91,20,7,2,0,3,3_6_3,0_9_8,19,[18_20] (1_4),20,[20_20] (2_2),5227,[5045_5545],5128,[5065_5190],185,20,[14_20] (2_76),192,92.31,97.80,127,127
616,8,15,17,8,4,20,3,5_4_6,4_3_2,18,[13_28] (1_1),18,[16_18] (1_1),4782,[4070_6165],4428,[4070_4645],129,13,[4_17] (1_2),87,46.67,73.33,124,124
617,8,17,20,8,3,5,5,11_1_4,2_6_6,20,[18_24] (1_1),20,[18_20] (1_2),4131,[3950_4385],4125,[3950_4325],148,19,[14_20] (1_4),115,52.94,82.35,109,109
618,7,8,20,7,4,0,1,5_1_1,0_2_4,15,[9_19] (1_1),17,[14_18] (1_3),4645,[3960_6065],4276,[3980_4950],122,7,[7_7] (1_1),36,12.50,50.00,47,47
619,11,327,20,7,3,75,2,4_7_6,4_6_4,30,[17_51] (1_1),30,[26_34] (1_1),4460,[3085_6155],4503,[4230_4915],211,20,[3_20] (1_306),127,97.86,99.08,401,388
620,7,19,15,7,4,15,1,1_1_5,1_2_2,16,[12_19] (1_2),16,[12_19] (1_1),4038,[3290_4725],3920,[3290_4185],103,14,[12_15] (1_8),85,63.16,78.95,63,63
621,7,18,20,6,5,20,5,10_3_0,1_0_2,22,[16_28] (1_1),22,[16_28] (1_1),6112,[4985_6575],6020,[4985_6565],159,18,[8_25] (1_1),117,66.67,72.22,100,68
622,6,8,15,6,4,30,0,1_5_2,0_0_2,18,[12_27] (1_1),18,[13_25] (1_1),4287,[3550_5030],4148,[3550_4785],138,15,[15_15] (2_2),95,25.00,50.00,110,110
623,7,17,20,7,5,15,2,1_6_6,3_1_4,21,[12_30] (1_1),23,[20_30] (2_1),4790,[4250_6015],4618,[4250_5445],148,20,[20_20] (10_10),121,58.82,70.59,92,92
624,7,13,20,7,5,5,0,2_7_4,3_4_1,17,[13_20] (1_2),17,[14_20] (1_1),4589,[3550_5230],4374,[3550_4980],136,20,[20_20] (6_6),119,46.15,61.54,59,59
625,7,15,20,7,6,20,0,3_7_0,7_0_1,22,[17_34] (1_1),22,[17_34] (1_1),4952,[4210_5475],4865,[4210_5435],155,20,[20_20] (8_8),134,53.33,60.00,116,109
626,8,9,20,7,4,5,6,3_9_2,1_2_3,19,[16_21] (1_1),19,[16_19] (1_3),5046,[4545_5720],4976,[4795_5365],133,20,[20_20] (2_2),416,22.22,55.56,53,53
627,7,10,17,7,6,10,0,2_6_1,2_0_2,17,[13_22] (1_1),17,[13_19] (1_1),2949,[2415_3390],2902,[2415_3390],119,17,[17_17] (3_3),116,30.00,40.00,45,45
628,9,39,20,6,3,10,3,2_5_5,3_5_4,21,[17_29] (1_1),21,[19_22] (1_1),4263,[3450_4805],3780,[3450_4290],156,20,[20_20] (33_33),118,84.62,92.31,120,110
629,9,34,20,9,7,40,0,5_9_3,7_2_2,24,[19_27] (1_2),24,[19_27] (1_1),3808,[3145_4505],3616,[3145_4205],143,20,[20_25] (24_1),105,73.53,79.41,156,147
630,13,242,20,11,1,20,0,1_1_9,12_8_11,21,[12_25] (1_1),21,[20_20] (1_1),4413,[3800_5405],4180,[4180_4180],236,20,[0_25] (1_2),126,95.45,99.59,334,239
631,11,16,20,11,9,5,3,3_10_6,8_1_4,18,[14_22] (1_3),19,[15_22] (2_3),3781,[3210_4360],3759,[3210_4270],153,21,[20_25] (4_1),175,31.25,43.75,105,89
632,11,41,20,10,6,5,7,6_8_4,5_4_4,20,[17_24] (1_1),20,[18_21] (1_2),5512,[5200_5780],5465,[5200_5780],152,20,[20_20] (31_31),129,75.61,85.37,94,94
633,10,24,20,10,8,10,4,3_8_5,1_3_2,18,[13_23] (1_1),19,[16_23] (2_1),4630,[3800_5275],4587,[3800_5010],135,20,[20_20] (14_14),119,58.33,66.67,59,59
634,11,29,20,10,8,15,1,3_9_3,2_3_2,19,[15_25] (2_1),19,[15_24] (1_1),4808,[4060_5540],4639,[4060_5160],124,20,[20_20] (19_19),117,65.52,72.41,84,84
635,11,102,20,10,6,10,11,5_8_2,7_6_6,21,[17_27] (1_1),21,[17_21] (1_1),3906,[3180_4605],3783,[3180_4305],153,19,[6_20] (1_82),127,90.20,94.12,155,143
636,10,58,20,10,7,0,2,3_10_5,4_2_7,20,[14_22] (1_1),20,[19_22] (1_1),4970,[4710_5925],4835,[4710_4910],154,20,[20_20] (48_48),123,82.76,87.93,91,91
637,10,13,20,10,9,0,1,4_10_5,1_0_4,19,[14_20] (1_8),20,[19_20] (1_8),5157,[4925_6120],5050,[4925_5270],137,20,[20_20] (3_3),120,23.08,30.77,38,38
638,10,36,20,9,5,15,5,1_9_6,4_4_9,20,[11_26] (1_1),20,[19_20] (2_3),4092,[3305_5430],3633,[3305_3895],152,20,[20_20] (27_27),119,75.00,86.11,148,148
639,9,18,20,8,5,0,2,2_6_2,0_1_5,17,[13_19] (1_3),18,[15_19] (1_3),4636,[4140_5420],4456,[4140_4925],111,20,[20_20] (10_10),125,55.56,72.22,48,48
640,8,57,20,6,1,10,2,2_3_4,2_4_7,17,[10_24] (1_1),17,[11_11] (1_1),5438,[4710_6370],6125,[6125_6125],176,20,[20_20] (51_51),126,89.47,98.25,113,113
641,6,32,20,4,1,10,0,1_3_2,1_2_5,22,[19_26] (1_1),22,[20_20] (1_1),5444,[5300_5545],5300,[5300_5300],173,20,[20_20] (28_28),137,87.50,96.88,79,79
642,7,57,20,6,2,5,0,1_5_1,9_5_6,19,[13_24] (1_1),22,[20_24] (1_1),4742,[3980_5620],4338,[3980_4695],152,20,[6_25] (1_1),115,89.47,96.49,227,137
643,7,69,20,6,2,0,3,1_5_4,4_1_9,19,[17_21] (2_2),21,[21_21] (2_2),5054,[4735_5450],4768,[4735_4800],149,20,[20_20] (63_63),118,91.30,97.10,119,101
644,6,22,20,6,3,0,6,3_4_3,14_2_6,17,[13_20] (1_1),17,[13_18] (1_1),5148,[4650_5860],5085,[4650_5860],160,20,[20_20] (16_16),158,72.73,86.36,170,133
645,16,487,20,10,2,30,5,8_2_3,14_4_21,22,[12_28] (1_1),26,[24_27] (1_1),5492,[4740_6715],5408,[5260_5555],191,20,[19_25] (1_5),105,97.95,99.59,484,345
646,10,10,20,10,9,0,3,3_5_1,0_2_3,12,[5_14] (1_2),12,[10_14] (2_2),4848,[4355_6205],4697,[4355_5245],68,,,,,10.00,38,38
647,10,23,20,10,8,10,2,1_6_8,5_2_2,20,[16_25] (1_1),20,[16_25] (1_1),4698,[4165_5130],4714,[4165_5130],138,20,[20_20] (13_13),117,56.52,65.22,73,73
648,10,19,22,10,7,10,9,3_11_6,4_3_2,22,[20_25] (1_1),22,[20_24] (1_1),6903,[6590_7500],6881,[6590_7500],151,22,[22_22] (9_9),148,47.37,63.16,80,75
649,10,30,20,9,7,15,19,3_12_3,10_2_0,21,[18_26] (1_1),22,[19_26] (2_1),4939,[4595_5525],4958,[4595_5525],150,20,[20_20] (21_21),128,70.00,76.67,91,91
650,9,16,20,9,6,0,3,4_6_5,3_1_3,18,[10_20] (1_3),18,[10_20] (1_2),6037,[5055_7125],6152,[5410_7125],111,20,[20_20] (7_7),80,43.75,62.50,47,47
651,9,29,15,7,3,5,1,6_2_0,9_2_5,16,[13_19] (2_1),16,[13_17] (1_1),4885,[4505_5190],4790,[4505_4960],126,15,[15_15] (22_22),87,75.86,89.66,109,109
652,9,22,20,5,4,0,2,2_5_0,6_0_2,19,[17_21] (1_1),20,[18_21] (1_1),4222,[3915_4545],4141,[3915_4485],120,20,[15_25] (1_1),135,77.27,81.82,78,47
653,5,9,20,5,5,5,0,3_1_3,3_0_0,20,[17_22] (1_2),20,[17_22] (1_2),4609,[4100_5100],4609,[4100_5100],137,20,[20_20] (4_4),140,44.44,44.44,24,24
654,4,4,20,4,3,0,3,3_5_0,1_1_1,17,[14_21] (1_1),17,[14_21] (1_1),4829,[4315_5350],4868,[4315_5350],118,,,,,25.00,20,20
655,5,5,20,5,5,0,1,1_4_0,0,15,[13_19] (1_1),15,[13_19] (1_1),4181,[3200_4685],4181,[3200_4685],89,,,,,,0,0
656,5,10,20,5,2,5,0,1_5_2,2_4_2,18,[14_25] (1_1),18,[14_16] (1_1),4186,[3745_4610],4415,[4220_4610],124,20,[20_20] (5_5),105,50.00,80.00,63,63
657,7,16,20,7,5,20,1,1_4_4,4_0_2,21,[15_27] (1_1),21,[15_27] (1_1),4152,[3690_4905],4245,[3690_4905],140,20,[20_20] (9_9),115,56.25,68.75,82,82
658,8,19,20,7,6,15,7,2_10_2,2_1_1,21,[19_24] (2_2),21,[19_24] (2_2),5508,[5030_6365],5588,[5250_6365],131,20,[20_20] (12_12),114,63.16,68.42,52,52
659,8,42,20,8,6,25,2,4_8_2,3_5_0,23,[20_28] (4_1),23,[20_28] (3_1),4721,[4255_5500],4752,[4255_5500],132,20,[20_20] (34_34),108,80.95,85.71,103,103
660,9,39,15,8,5,10,0,4_2_0,2_1_4,15,[13_19] (1_1),16,[14_19] (2_1),3761,[3350_4555],3842,[3350_4555],84,15,[10_15] (1_30),68,79.49,87.18,67,67
661,9,22,20,9,8,15,1,2_5_2,5_0_1,20,[16_23] (1_1),20,[16_23] (1_1),4685,[3350_5460],4738,[3350_5460],121,20,[20_20] (13_13),113,59.09,63.64,60,60
662,9,10,20,9,9,0,2,4_5_3,1_0_0,17,[12_20] (1_1),17,[12_20] (1_1),5004,[4420_6020],5004,[4420_6020],106,20,[20_20] (1_1),105,10.00,10.00,5,5
663,9,37,20,9,8,5,7,4_8_6,6_1_0,20,[18_23] (1_1),20,[18_23] (1_1),4582,[4215_5455],4589,[4215_5455],116,20,[20_20] (28_28),99,75.68,78.38,46,46
664,10,25,20,10,10,0,1,3_10_4,4_0_0,19,[18_21] (4_1),19,[18_21] (4_1),4939,[4295_5450],4939,[4295_5450],102,20,[20_20] (15_15),91,60.00,60.00,20,20
665,10,16,18,10,9,5,8,13_2_2,2_1_0,16,[13_22] (2_1),16,[13_22] (2_1),5004,[3970_5655],5052,[3970_5655],113,18,[18_18] (6_6),96,37.50,43.75,26,26
666,10,18,19,10,7,15,1,14_2_0,1_2_1,18,[14_22] (1_1),19,[14_22] (1_1),5380,[4895_5945],5501,[4895_5945],119,19,[19_19] (8_8),102,44.44,61.11,54,54
667,9,16,20,9,7,0,10,2_10_5,0_1_3,18,[15_20] (1_2),18,[16_20] (1_2),5054,[4570_5655],4986,[4570_5525],116,20,[20_20] (7_7),112,43.75,56.25,31,31
668,9,13,20,9,8,0,2,2_3_4,1_1_0,19,[14_21] (1_1),19,[14_21] (1_1),5444,[5020_6315],5443,[5020_6315],117,20,[20_20] (4_4),114,30.77,38.46,12,12
669,9,23,20,9,7,0,2,3_9_4,2_3_0,19,[18_21] (2_1),19,[18_20] (2_3),3495,[3115_3955],3476,[3115_3955],114,20,[20_20] (14_14),110,60.87,69.57,30,30
670,9,20,18,9,9,0,0,3_5_1,3_0_0,16,[10_18] (1_5),16,[10_18] (1_5),3716,[2800_5105],3716,[2800_5105],87,18,[18_18] (11_11),86,55.00,55.00,20,15
671,10,13,18,10,10,0,8,9_5_2,0,16,[14_18] (1_1),16,[14_18] (1_1),4972,[4490_5690],4972,[4490_5690],105,18,[18_18] (3_3),108,23.08,23.08,0,0
672,9,11,20,9,8,5,0,2_6_2,1_0_1,19,[14_23] (1_1),19,[14_23] (1_1),3804,[3430_4310],3789,[3430_4310],103,20,[20_20] (2_2),122,18.18,27.27,22,22
673,10,15,20,10,10,5,1,1_5_4,1_0_0,19,[17_21] (2_1),19,[17_21] (2_1),3592,[3105_4425],3592,[3105_4425],91,20,[20_20] (5_5),95,33.33,33.33,14,14
674,9,9,20,9,9,0,4,3_5_1,0,16,[14_20] (3_1),16,[14_20] (3_1),3298,[2215_3840],3298,[2215_3840],92,,,,,,0,0
675,10,132,20,9,4,25,4,7_2_0,2_3_4,22,[18_26] (1_1),22,[20_26] (2_1),3393,[3005_4050],3271,[3005_3500],121,20,[20_25] (122_1),88,93.18,96.97,117,108
676,9,21,20,9,9,10,0,3_10_2,5_0_0,21,[18_24] (1_1),21,[18_24] (1_1),3791,[3105_4350],3791,[3105_4350],99,20,[20_20] (12_12),93,57.14,57.14,43,43
677,11,39,20,11,10,0,6,4_10_7,5_0_1,19,[16_21] (1_2),19,[16_21] (1_2),4614,[4290_5205],4622,[4290_5205],109,20,[20_20] (28_28),112,71.79,74.36,33,33
678,9,20,20,9,8,0,0,5_6_3,2_1_0,18,[14_20] (1_2),18,[14_20] (1_2),3989,[3435_4700],3985,[3435_4700],113,19,[13_20] (1_10),135,55.00,60.00,17,17
679,10,45,20,10,8,10,4,6_9_5,1_2_0,20,[16_25] (2_1),20,[16_22] (2_1),4850,[4395_5385],4907,[4395_5385],130,20,[20_20] (35_35),118,77.78,82.22,37,37
680,10,28,18,10,10,5,4,5_4_3,2_0_0,17,[13_19] (1_1),17,[13_19] (1_1),3999,[3030_5240],3999,[3030_5240],107,18,[18_18] (18_18),103,64.29,64.29,19,19
681,9,9,20,9,9,0,0,4_5_4,0,17,[12_20] (1_2),17,[12_20] (1_2),4304,[3605_5205],4304,[3605_5205],99,,,,,,0,0
682,10,13,20,10,10,0,9,4_8_2,0,18,[15_20] (1_3),18,[15_20] (1_3),4146,[3115_5030],4146,[3115_5030],96,20,[20_20] (3_3),104,23.08,23.08,0,0
683,11,30,20,11,11,0,2,10_2_4,3_0_0,18,[14_22] (1_1),18,[14_22] (1_1),3130,[2255_4050],3130,[2255_4050],98,20,[16_20] (1_18),94,63.33,63.33,27,15
684,10,36,22,10,9,0,2,2_13_3,6_1_0,22,[21_24] (2_1),22,[21_24] (1_1),3319,[3005_3755],3304,[3005_3755],117,22,[21_22] (1_25),124,72.22,75.00,37,37
685,11,15,20,11,11,0,1,2_5_5,1_0_0,19,[17_20] (1_5),19,[17_20] (1_5),4010,[3125_4950],4010,[3125_4950],103,20,[20_20] (4_4),95,26.67,26.67,5,5
686,11,17,20,11,10,0,3,3_6_2,0_0_1,16,[12_20] (1_2),16,[12_20] (1_1),4294,[3680_5120],4348,[3680_5120],97,17,[0_20] (1_5),88,35.29,41.18,8,8
687,10,25,18,10,9,0,1,4_5_1,4_1_0,16,[13_19] (1_1),16,[13_19] (1_1),2864,[2350_3390],2832,[2350_3390],96,18,[14_18] (1_14),103,60.00,64.00,32,27
688,11,26,20,10,6,5,0,14_1_2,0_1_4,19,[15_24] (1_1),19,[15_20] (1_1),4652,[3865_5800],4696,[3865_5800],116,20,[17_20] (1_15),109,61.54,76.92,54,49
689,9,31,20,9,6,0,8,5_8_5,4_2_1,18,[14_21] (1_1),19,[18_21] (3_1),3736,[3430_4550],3612,[3430_3845],121,20,[20_20] (22_22),115,70.97,80.65,42,42
690,9,29,15,9,8,15,2,4_2_0,4_1_1,16,[10_22] (1_1),16,[10_20] (1_2),2971,[2100_3900],2911,[2100_3900],73,15,[15_15] (20_20),61,68.97,72.41,62,62
691,8,8,15,8,8,0,0,2_4_2,0,6,[4_7] (2_1),6,[4_7] (2_1),4512,[4250_4800],4512,[4250_4800],51,,,,,,0,0
692,9,10,20,9,9,0,1,7_4_2,0,14,[9_19] (2_1),14,[9_19] (2_1),4149,[3155_5190],4149,[3155_5190],95,20,[20_20] (1_1),139,10.00,10.00,0,0
693,10,15,20,10,9,0,2,8_9_1,1_1_0,18,[15_20] (1_2),18,[15_20] (1_2),4269,[3300_4950],4327,[3300_4950],120,20,[20_20] (5_5),133,33.33,40.00,12,12
694,9,17,20,9,7,0,1,2_6_1,1_3_0,19,[15_20] (1_4),19,[15_20] (1_4),2721,[2350_3500],2656,[2350_3500],74,20,[20_20] (8_8),83,47.06,58.82,32,25
695,9,41,25,9,7,5,1,11_11_0,3_1_1,24,[19_31] (1_1),24,[19_31] (1_1),4398,[3850_5640],4390,[3850_5640],177,25,[25_25] (32_32),182,78.05,82.93,44,39
696,9,11,20,9,9,0,1,3_4_2,0,17,[14_19] (1_2),17,[14_19] (1_2),3232,[2760_3805],3232,[2760_3805],94,20,[20_20] (2_2),78,18.18,18.18,0,0
697,11,27,20,10,8,15,3,3_13_4,4_2_1,21,[16_24] (1_3),21,[16_24] (1_2),3386,[3000_4000],3408,[3000_4000],113,20,[20_20] (17_17),94,62.96,70.37,68,68
698,11,20,15,11,11,0,1,6_1_3,0,12,[10_15] (3_2),12,[10_15] (3_2),2699,[1650_3150],2699,[1650_3150],79,15,[15_15] (9_9),105,45.00,45.00,0,0
699,10,51,20,10,9,10,0,0_7_3,2_0_2,19,[11_25] (1_2),19,[11_25] (1_1),3678,[3005_4905],3742,[3005_4905],108,20,[20_20] (41_41),93,80.39,82.35,50,45
700,10,57,20,10,7,10,2,3_8_8,1_2_2,20,[17_24] (1_1),21,[18_24] (1_1),4680,[4115_5230],4619,[4115_5230],120,20,[20_25] (46_1),115,82.46,87.72,68,54
701,10,19,20,10,9,5,10,4_3_0,0_1_0,14,[8_24] (2_1),14,[8_24] (2_1),4214,[3000_5200],4323,[3000_5200],93,20,[20_20] (9_9),107,47.37,52.63,16,16
702,10,25,25,10,7,0,1,5_8_5,4_3_1,23,[18_26] (1_1),23,[18_25] (1_1),5742,[5200_6600],5887,[5255_6600],124,25,[25_25] (15_15),122,60.00,72.00,49,49
703,10,31,30,10,9,5,9,5_2_2,5_1_0,28,[23_33] (2_1),28,[23_33] (2_1),5214,[4150_6450],5232,[4150_6450],101,30,[26_30] (1_20),110,67.74,70.97,41,41
704,11,22,20,11,11,0,0,2_2_7,2_0_0,16,[13_20] (1_2),16,[13_20] (1_2),2882,[1800_3600],2882,[1800_3600],95,20,[20_20] (11_11),111,50.00,50.00,10,10
705,10,57,30,10,10,0,20,22_1_0,6_0_0,27,[22_32] (1_1),27,[22_32] (1_1),7116,[4940_9230],7116,[4940_9230],187,30,[30_30] (47_47),204,82.46,82.46,40,30
706,11,67,20,11,8,15,3,1_10_5,6_2_2,20,[15_26] (1_1),21,[15_26] (1_1),3547,[2975_4075],3564,[2975_4075],112,20,[20_20] (56_56),92,83.58,88.06,87,87
707,11,12,20,12,12,0,0,0_1_0,0,5,[4_9] (6_1),5,[4_9] (6_1),5512,[4750_5800],5512,[4750_5800],44,,,,,,0,0
708,13,59,25,13,8,15,0,4_14_7,4_2_6,24,[20_27] (2_2),24,[20_26] (2_1),4604,[4000_5305],4519,[4000_5150],144,25,[25_25] (46_46),162,77.97,86.44,110,110
709,13,20,25,13,11,5,29,6_22_4,6_2_0,23,[17_31] (1_1),23,[17_26] (1_1),5030,[4370_6085],4979,[4370_6085],195,25,[25_25] (7_7),151,35.00,45.00,53,53
710,13,19,14,13,13,5,3,13_0_0,1_0_0,12,[9_17] (1_1),12,[9_17] (1_1),2409,[1500_3150],2409,[1500_3150],95,14,[14_14] (6_6),92,31.58,31.58,14,14
711,13,13,20,13,13,0,0,4_3_4,1_0_0,7,[6_10] (3_2),7,[6_10] (3_2),5746,[5600_6000],5746,[5600_6000],52,,,,,,5,5
712,13,23,20,13,13,0,1,3_6_2,0,18,[13_20] (1_3),18,[13_20] (1_3),3500,[2700_4600],3500,[2700_4600],112,20,[20_25] (9_1),125,43.48,43.48,9,0
713,13,17,20,13,13,5,4,1_9_3,0,15,[9_23] (1_1),15,[9_23] (1_1),3397,[2530_4500],3397,[2530_4500],109,20,[20_20] (4_4),130,23.53,23.53,9,9
714,12,91,20,12,8,5,0,1_2_1,5_7_1,14,[8_21] (1_1),14,[8_21] (1_1),3629,[1750_4650],4125,[2700_4650],79,20,[14_20] (1_78),95,86.81,91.21,115,90
715,12,41,20,12,9,20,2,8_2_1,1_2_3,20,[16_30] (2_1),20,[16_20] (1_3),3588,[3050_4800],3378,[3050_3900],118,20,[10_20] (1_28),100,70.73,78.05,110,110
716,12,28,20,12,10,5,1,4_5_2,0_2_0,17,[13_23] (1_1),17,[14_20] (3_3),2820,[1800_3650],2740,[1800_3550],113,20,[20_20] (16_16),117,57.14,64.29,23,23
717,12,42,20,12,10,0,13,6_3_2,2_2_1,18,[15_20] (1_3),18,[15_20] (1_3),3508,[2680_4390],3598,[2680_4390],107,20,[20_20] (30_30),116,71.43,76.19,32,32
718,12,17,20,12,11,0,10,8_2_1,0_1_0,15,[8_20] (1_2),15,[8_20] (1_2),3829,[2390_5190],3828,[2390_5190],117,20,[20_20] (5_5),121,29.41,35.29,7,7
